1.905061801482265338e+00,0.000000000000000000e+00,-4.773981033253185419e-04,0.000000000000000000e+00.1,9.957459690501713201e-03,0.000000000000000000e+00.2,-0.000000000000000000e+00,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-0.000000000000000000e+00.1,0.000000000000000000e+00.5,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,0.000000000000000000e+00.6,-0.000000000000000000e+00.4,-2.969009836650393641e-01,0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,-0.000000000000000000e+00.5,0.000000000000000000e+00.10,0.000000000000000000e+00.11,0.000000000000000000e+00.12,-4.599374329610879386e-02,-2.397361306970533304e-02,-0.000000000000000000e+00.6,0.000000000000000000e+00.13,-5.933928896865470204e-02,0.000000000000000000e+00.14,0.000000000000000000e+00.15,-0.000000000000000000e+00.7,-7.164084930527708783e-02,-2.510917440867576067e-01,0.000000000000000000e+00.16,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-1.379663173460005110e-01,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,0.000000000000000000e+00.17,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.15,-9.260960371201748531e-02,-0.000000000000000000e+00.16,-6.505879446993078075e-01,0.000000000000000000e+00.22,0.000000000000000000e+00.23,0.000000000000000000e+00.24,0.000000000000000000e+00.25,0.000000000000000000e+00.26,-1.473619716576066337e-02,0.000000000000000000e+00.27,0.000000000000000000e+00.28,1.817626172594189737e-01,0.000000000000000000e+00.29,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,0.000000000000000000e+00.32,0.000000000000000000e+00.33,0.000000000000000000e+00.34,0.000000000000000000e+00.35,-0.000000000000000000e+00.21,0.000000000000000000e+00.36,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,-9.663984674691443455e-02,-2.275666039914115563e-02,-5.742192295463511426e-02,5.644327199922281185e-02,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.37,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.38,-0.000000000000000000e+00.29,-3.931354009099722463e-02,-0.000000000000000000e+00.30,0.000000000000000000e+00.39,0.000000000000000000e+00.40,-3.103779499133700326e-01,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,-2.951976938307724826e-02,0.000000000000000000e+00.41,0.000000000000000000e+00.42,-0.000000000000000000e+00.33,-9.503989941666750318e-02,-0.000000000000000000e+00.34
-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4550569518793824,-0.0,0.0,0.0,0.02573523794707656,0.0,0.0,-0.0,0.0,-0.26551811964692934,-0.0,-0.23139889063815167,0.0,0.0,0.03666301561780685,0.0,-0.0,0.0,0.0,0.0,-0.3507160640480542,0.1218911288295877,-0.0,-0.14762195621803675,-0.09089304995865363,-0.0,-0.0,3.4188369137563983,-0.049269970538898554,-0.0,0.0,0.0,-0.01343447073048626,-0.0,0.0,0.0,-0.0,0.0,0.0011842879111521308,-0.0,-0.38828981209347607,-0.058062538062439134,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.12146616879380162,0.6214968466583757,0.03363527102894934,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03594022946216361,-0.0,-0.0,-0.0,-0.0,-0.0619158404923921,-0.0,-1.1445985997662191,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.29246566459478185,-0.0
-0.1379663173460005,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.104520762125357,0.0,-0.0,0.0,0.0,-0.0,0.0,0.09601099751751803,-0.0,0.2001040782968561,-0.0,0.018845031753568813,-0.0,0.0,-0.0,-0.2684432101078551,-0.0,-0.0,-0.0,-0.373502387867597,-0.0,-0.0,-0.049269970538898554,2.796388518358768,-0.0,-0.11093712067323122,-0.0,-0.0,-0.01285741616308963,-0.059195112454242485,-0.1794329361418839,-0.0,-0.0,0.0,-0.0,0.0,-0.2788433016123289,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.22191430664841424,-0.02087748701681392,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.3094301731347107,-0.0,0.06557277004889929,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-1.4996986274049395,-0.02957008167773908,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.23092491141950328,0.0,-0.0,0.0,0.0,-0.0
-0.0,0.0,0.0,0.0,-0.0,-0.0,0.06598408565223599,0.27241557310220493,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08315256183208045,0.04728350616275661,0.0,0.0,0.0,0.0,0.04782405295879093,0.06738003620823498,0.0,-0.0,0.0,0.0,0.027494457820856397,0.0,0.0,-0.0,-0.4140348030884984,-0.03506145247117602,0.0,0.0,-0.0,-0.0,2.0540883413162185,-0.1727997405167756,-0.5382608538064689,0.0,-0.007825985989372654,-0.0,0.0,-0.0,-0.0,-0.0918958374796811,0.0,-0.0,-0.28045901132837764,-0.03465475390305953,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.09113539481583197,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.11034392363939456,0.09335158118290147,0.0,0.0,0.0,0.0,0.07682751582255233,0.0,0.0,0.0,0.0,-0.0,-0.300131221432864,-0.0,-0.0,0.20253327017266623,-0.0,0.0,0.0,0.0,-0.0
-0.0,0.12040623297725904,0.0,0.0,0.0,-0.0,0.0,0.0,0.021059905541418837,0.057311593505642806,-0.0012080997512780955,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.04492583740828704,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.06919240571820853,0.0,-0.10594455384899504,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.11093712067323122,-0.1727997405167756,2.721282038707937,-0.8455257248291455,-0.2470272528187779,-0.0,-0.5351708406614151,-0.0,-0.0,-0.5160394460761857,-0.15909714565733585,0.0,0.0,-0.0,-0.0,0.16764029732686486,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.029427505371570704,-0.17289588421803845,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.1108857913669121,0.21624883106924264,0.0,-0.0,0.0,0.2066084040877604,-0.0,-0.0,-0.0,-0.0576329202896764,-0.0,-0.0,-0.0,-0.0,0.052051054593060565,0.19202915944649757,-0.0
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.07215702925049344,-0.11636289703117147,-0.0,-0.0,-0.37663434533503903,-0.0,0.0,0.0,0.0,0.0,-0.25807686136503394,-0.0,-0.06632549442498502,0.0,0.0,0.003444092003409451,0.0,0.051174559443780986,-0.14237025891181912,-0.008122790210045904,0.0,-0.023628566851169226,0.0,0.0,0.0,-0.0,-0.5382608538064689,-0.8455257248291455,2.569557908012072,0.0,-0.0,-0.02654243344960301,-0.0,0.0,-0.0,-0.1601749511476343,0.34767848988231104,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.04958959064998803,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.16553524486759702,-0.0,0.0,-0.0,-0.0,-0.0,0.02603374964835866,0.0,0.0,-0.0,-0.0,-0.24439102440474011,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.2799868654518647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.2891124640739402,0.0,-0.0,-0.06785218251526985,0.0,0.0,0.0,-0.0
-0.0,-0.0,0.0656932576542401,-0.0,0.0,0.0,-0.0,0.0,0.0013641737687702,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.023854756914868075,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.21618057191727716,-0.0,-0.01343447073048626,-0.0,0.0,-0.2470272528187779,0.0,2.415371729946803,-0.14619134531780684,-0.5031798773812508,-0.0,-0.0,-0.0,-0.0,-0.105397392513899,-0.0,-0.9723211665267456,0.0,0.0,-0.0,-0.07308003911264013,0.0,0.021958095687321447,-0.015588892051679407,0.0,0.004597593669065196,0.14154919829988247,0.0,0.0,0.0,0.19813068815528487,-0.0,0.0,-0.33111209111732404,0.07787669870677388,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.09657872767291079,0.0,-0.0,0.14565424866785456,-0.0,-0.0,0.0,-0.0,-0.3039226264952704,-0.03853409204220606,-0.0,0.0,-0.0,-0.011062352307639562,0.0,0.0,0.0,0.0,-0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.06892986019171353,-0.1311803621053148,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.08719479517018963,0.0,0.09396275345832313,-0.0,-0.1402563751198089,-0.2717951845003234,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2266570299770686,-0.2224901978776815,0.0,-0.0,-0.0,-0.01285741616308963,-0.007825985989372654,-0.0,-0.0,-0.14619134531780684,2.133727117126192,-0.6172671328647364,-0.2637510403313137,-0.21576142212239935,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.05973618585375408,0.10610939481791289,0.0,0.08202269644954278,0.0,0.0,-0.04453299710456543,-0.0,-0.0,-0.0,-0.0,0.08459471012463478,-0.0,0.0,0.0,0.0,0.0,0.003262904243179736,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.10479482501927329,-0.0,-0.29703443091337967,-0.0,0.0,0.17508830242091453,0.0,0.0,0.0
0.0,-0.0,0.034312164440882406,-0.0,-0.0,-0.0,0.19173418682878984,0.0,0.0,0.03496898213944224,-0.0,-0.0,-0.08840666186741873,0.0,0.0,-0.0,0.0,0.0,0.070364146493756,0.0,0.0,-0.039131717965628754,-0.0,-0.0,0.1102485690651269,-0.3354130469167062,-0.0,0.0,-0.0,-0.10728111690463976,-0.0,0.0,-0.16618896874161207,-0.0,-0.05456779593102005,0.0,-0.059195112454242485,-0.0,-0.5351708406614151,-0.02654243344960301,-0.5031798773812508,-0.6172671328647364,2.5951293172903847,-0.0,-0.27715577956951387,-0.02098444816735724,-0.4101149451888708,0.0,0.0,-0.0,0.11762884739960194,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049680941852599,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.05551374783859942,0.0,-0.0,-0.0,-0.0,-0.0,0.04622909431936733,0.0,-0.0,0.10540466316979812,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.17548840923094108,0.0,0.0,0.20227324660025112,0.023082968476863357,0.0
0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0650120678905695,-0.0,0.0,0.004585340193496324,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.08248547209249987,-0.0,0.0,-0.0,-0.0,-0.09622259179744688,-0.0,0.0,-0.0,0.0,0.0,0.23389475971199408,0.0,0.0,-0.1794329361418839,0.0,-0.0,-0.0,-0.0,-0.2637510403313137,-0.0,2.385155326637661,-0.24412378475033847,-0.5107649538719814,0.0,0.0,-0.0,-0.05745870352085011,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0007846421217849955,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.014455470230861828,0.0,0.01724910660752946,-0.0,-0.0,-0.0,0.0,-0.0,0.23564212119011105,0.0,0.0,0.0,0.0,0.283032668349107,0.18798907592186348,-0.0,0.0,0.18334314949747113,0.0,0.0,0.0,-0.0,-0.12158558395650652,-0.2210878913933436,-0.863583562934012,0.0,0.0,0.0,-0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.021850022943322188,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.24189405566740385,-0.0,-0.0,-0.5395904416246751,-0.0021356588087619944,-0.07357803017341828,0.0,-0.5817007397519002,-0.0,-0.10127662603311093,0.0,-0.44728178113606054,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.21576142212239935,-0.27715577956951387,-0.24412378475033847,2.6634795807868965,-0.08532146493214941,-0.0,-0.08455466403169953,-0.0,-0.3975322614444894,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0592051919020067,0.0,0.003081274715606489,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.045193339555622,-0.0,0.0,0.0,0.0,0.0,-0.12144622447237952,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1328454395006985,-0.0,-0.5059537449811564,-0.0,0.0,0.0,-0.0,0.0,0.0,0.09190861442710667,-0.0,0.0,0.0,-0.0009534571033932163,0.0,-0.0,0.0,-0.0,0.0,0.0
0.0,-0.09694629691583374,0.0,-0.0,-0.1318263030931702,-0.0,0.0,-0.0,0.0,0.046101111877048566,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.049048006769811296,0.0,0.0,-0.0,0.020451087503657032,-0.0,0.16224987719392917,0.3056566849085707,0.0,-0.2588753132741989,-0.0,0.0,-0.32608277115483336,-0.0,0.0,-0.0,0.09667105676400753,0.0,0.0,-0.0,-0.0,-0.5160394460761857,-0.0,-0.0,-0.0,-0.02098444816735724,-0.5107649538719814,-0.08532146493214941,2.977166279547515,-0.3884221481424704,-0.26969157384629017,-0.0,-0.257632537870935,-0.0,-0.0,-0.0,-0.07495024782804982,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0065815092030368175,-0.0,-0.04505750392456145,-0.0,-0.0,0.0,0.0,-0.08979215570837061,0.0,0.0,0.0,0.2685228085766572,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.07102232213737425,0.0,0.0,0.0,0.0,-0.0,0.0,0.247511227899856,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.13456582987865878,-0.7904314524136214,0.0,0.0,-0.0
0.0,-0.0,0.05160271332812637,-0.0,-0.0,0.0,0.014530764512672044,0.02697931745405646,0.02731277171411404,0.16281373989265427,0.04460076464176078,0.0,-0.0,-0.3189888801835217,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.2159440896137176,-0.5604243115351705,0.0,0.0,0.0,-0.007059732077595286,0.0,0.08566322426403537,-0.5210265748715582,-0.0,-0.0,-0.0,-0.0,-0.00504356208395824,0.0011842879111521308,0.0,-0.0918958374796811,-0.15909714565733585,-0.1601749511476343,-0.0,0.0,-0.4101149451888708,0.0,-0.0,-0.3884221481424704,2.640129819586513,-0.13253425164965418,0.0,-0.0,0.0,0.0,0.0,-0.0629388718686821,0.0,0.09815780637999974,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0031147770885765315,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.09753390780556417,-0.0,0.0,0.032530164755947305,0.3782208883446705,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.11342076980916924,0.0,-0.0,0.0,-0.0,-0.21137873539728447,0.0,-0.0,-0.06863061968996576,-0.0,-0.0,-0.0,0.0,0.0,-0.0
-0.0,-0.19220848586345976,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.06899025654803544,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.006668395565981467,-0.0,-0.10790076641087425,-0.09264836996144957,-0.0,-0.042054405270224894,0.10994658301042765,-0.0,0.0,-0.09653771211633425,-0.24935809259521804,-0.0,0.0,-0.10704323172292728,0.0,-0.04495709581527913,-0.04657327295149708,-0.5978557648528249,-0.0,-0.0,0.0,0.0,0.34767848988231104,-0.105397392513899,0.0,0.0,0.0,-0.08455466403169953,-0.26969157384629017,-0.13253425164965418,2.129544829462961,-0.07019673679539594,-0.08146029377401362,-0.0,-0.0,0.0,-0.028494710428833125,-0.0,-0.0,-0.0,-0.0,0.0,0.06042703136415619,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.07954687385652423,-0.0,-0.0,0.0,0.005854025015732968,-0.0,0.0,0.0,0.05269005564028755,0.05359172073167428,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.020571997913946306,-0.0,0.0,-0.0,0.0,0.18766473657846727,-0.0,-0.17524509818754896,-0.19695765615904992,-0.0,-0.0
-0.09260960371201747,0.03799744342731311,-0.0,0.0,0.0,-0.0,-0.0,0.03661798145206968,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08701663464926454,0.0,0.0,-0.0,-0.0,0.0,0.0006406855714847996,0.011389881246510336,-0.009939446018525002,0.0,0.0,-0.07564366604929065,-0.051256283376952705,0.0,-0.0,-0.0,-0.0,0.2128856879658858,-0.0,-0.38828981209347607,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.07019673679539594,2.6443677984055287,-0.49053180393465473,-0.0,-0.0,-0.0,-0.0,0.0,-0.2052626062566029,0.0,-0.0,0.0,0.029771747894491354,0.0,0.0,-0.0,0.0,0.0,-0.01825526770380914,-0.002213262849458196,0.0,0.2262698115256808,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.19845701521710687,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0384838114211233,-0.0,-0.0711983488413572,-0.0,-0.0,0.1051459224444076,-0.0,0.0,-0.03982755363862794,-1.285724693991186,-0.0
-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.058062538062439134,-0.2788433016123289,-0.28045901132837764,-0.0,-0.0,-0.9723211665267456,-0.0,-0.0,-0.05745870352085011,-0.3975322614444894,-0.257632537870935,-0.0,-0.08146029377401362,-0.49053180393465473,3.420956383906136,-0.08994568583965462,-0.0,-0.04639882732487764,-0.14646298374885003,0.009779250546226238,0.0,-0.0,0.0,0.0,0.03782339168127975,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.022271836317412887,0.0,-0.0,0.0,0.0,0.06371497565040735,0.0,-0.0,0.0,0.0,0.2486878075454656,0.0,0.0,0.0,0.18995400190328124,0.0,-0.03117099528068376,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-1.2053417834724502
-0.6505879446993078,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.055905436471166234,0.0,0.0,-0.0,-0.0,0.0,0.027339056090997408,0.0,-0.0,-0.0,0.02684841000349321,0.0381479766559685,-0.0,0.0,0.0,-0.12280471444383669,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.03465475390305953,-0.0,-0.0,0.0,0.0,0.11762884739960194,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.08994568583965462,1.6933647612424647,-0.2697746723923836,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.010587439874414135,-0.0,0.08983143958802965,0.0,-0.0,0.0,0.0,-0.14042726604233305,-0.0,-0.0,-0.0,-0.0,-0.024803837197508817,-0.18588746861328703,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06775998532017018,-0.06877923681391652
0.0,-1.3822694425234183,-0.9146808018181827,-0.0,-0.13978378311703346,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.06318592725590448,-0.0,-0.0,-0.0,0.004707428241663316,-0.0,-0.0,0.0,0.0,0.1041967731432992,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.16764029732686486,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.2697746723923836,3.656570096891661,-0.0,-0.09768893974410689,-0.0696115764715867,-0.0,-0.637294201066492,-0.31843464693417217,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.10071994614456115,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.014839962673375204,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0928106932303976,0.0,0.0,0.020844713356275545,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
0.0,-0.056105682780394496,-0.0,-0.14745442219787963,-0.0,0.06390822629246663,-0.7263453556173997,-0.0,0.11288585185544968,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.2441015218993429,0.0,-0.0,-0.0,-0.0,0.04459817680517744,0.34489242033253453,-0.0,0.0,0.10990955254098772,0.0,-0.0,0.10052089010077232,-0.0,0.0,-0.0,-0.013327584918333985,0.0,0.0,0.11506655143550162,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.04639882732487764,-0.0,-0.0,2.681402101212312,-0.4290555168787524,0.0,0.0,-0.8400721492589917,0.0,0.0,0.0,0.0,0.0,0.0,0.15724091815330357,0.0,0.0,-0.1160008508397744,-0.0,0.0,-0.0,-0.0,-0.0,-0.041439144865511514,-0.0,-0.06612301655260873,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.060245587353033855,0.0,0.0,-0.0,0.1447759750676255,0.0,0.1647102919626086,-0.0,-0.0,0.0,-0.03369090436942157,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
0.0,-0.0,-0.0,-1.0669547910089885,-0.5269126021668904,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.05464080673317485,0.10580868146109684,0.0,0.08250414538724826,-0.0,0.0,-0.0,-0.015723184857272317,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.07308003911264013,-0.0,-0.0,0.0,-0.0,-0.07495024782804982,-0.0629388718686821,-0.028494710428833125,-0.0,-0.14646298374885003,-0.0,-0.09768893974410689,-0.4290555168787524,2.502753063625004,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.038819355464831645,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.03595788512418241,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428892572231617,0.0,-0.0,-0.0,-0.02515330026863816,-0.0,-0.03443929359796233,-0.0,0.0,-0.0,0.0,-0.0,-0.0
0.0,-0.0,-0.7174858556425683,0.0,-0.3386546586350227,-0.9243206575203712,0.0,-0.0,-0.0,-0.0,-0.0,-0.10696027642503232,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.04697026956067387,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.2667939963967999,-0.0,-0.21714375221237536,0.0,0.0,-0.0718032249104983,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.009779250546226238,0.0,-0.0696115764715867,0.0,0.0,3.456713652600731,-0.36605340447685336,-0.0,-0.8655846651028634,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16524883109349503,-0.0,0.12240815220617636,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.13386419631892807,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.13701946571001059,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0680290169906642,-0.0,0.0,0.10816024239048797,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.4493091704509576,0.26482136216341445,0.0,-1.3401903988514392,0.0,-0.0,-0.41094254434376715,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.232275098770812,-0.0,-0.0,-0.0,-0.0,-0.0,0.002919833863951865,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.015591767331460152,0.0,0.0,-0.12054541774894592,-0.0,0.00878836404978367,0.0,-0.0,0.0,-0.0,0.0,0.04958959064998803,0.021958095687321447,0.0,0.0,-0.0,-0.0,0.0,0.09815780637999974,-0.0,-0.2052626062566029,0.0,0.0,-0.0,0.0,0.0,-0.36605340447685336,3.5761456276992254,-0.0,-0.5529594780923683,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06442639413028739,0.0,-0.0,0.0,0.0,-0.06842688530704549,0.09129242408621487,-0.0,0.0,-0.0,-0.0,-0.011591087058447457,-0.2081007352070792,-0.0,-0.0838550568264578,0.0,0.0,-0.0,-0.0,-0.0,0.030403761539720568,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.2393135695867222,0.12883407644979128
-0.014736197165760663,-0.22640196817542332,-0.0,-0.032047420212590924,0.0,0.0,-0.6932003638042317,-0.9406966157581561,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.05486997452067405,-0.0,-0.0,-0.0,0.05706376668146183,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.11240681968297032,-0.02512244204990731,0.0502493612768956,-0.19452242947718207,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.015588892051679407,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.637294201066492,-0.8400721492589917,-0.0,-0.0,-0.0,3.536765134745089,-0.0,0.0,0.01762940179322592,0.025698054941396143,0.0,0.0,-0.0,-0.0,-0.0,-0.08316026523261523,-0.0,0.0,-0.1774368165240063,-0.0,-0.0,-0.0,-0.13117047465360307,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.09187732564623623,-0.0,0.2018821496834385,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.10019765466598549,-0.0
