2.222701229619298946e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-1.118132652567820629e-01,-1.290492529806996913e-01,-0.000000000000000000e+00.5,0.000000000000000000e+00,-5.278662439866257938e-02,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-1.362274324394906200e-01,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,0.000000000000000000e+00.1,-6.437412874172013244e-02,0.000000000000000000e+00.2,-0.000000000000000000e+00.15,4.868720495792896313e-02,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-0.000000000000000000e+00.16,0.000000000000000000e+00.5,-0.000000000000000000e+00.17,-5.038235204702293246e-02,0.000000000000000000e+00.6,-0.000000000000000000e+00.18,0.000000000000000000e+00.7,-0.000000000000000000e+00.19,0.000000000000000000e+00.8,-0.000000000000000000e+00.20,0.000000000000000000e+00.9,0.000000000000000000e+00.10,0.000000000000000000e+00.11,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-0.000000000000000000e+00.21,0.000000000000000000e+00.14,0.000000000000000000e+00.15,-0.000000000000000000e+00.22,0.000000000000000000e+00.16,-2.190388814802665951e-01,-0.000000000000000000e+00.23,-4.942638162383486966e-01,-1.501080893639736291e-01,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.17,-1.971110303951722695e-02,-3.779057356447002025e-01,-0.000000000000000000e+00.26,-4.316049138032225507e-02,-1.498486448405713656e-01,0.000000000000000000e+00.18,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-2.991350022365347194e-01,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,0.000000000000000000e+00.19,-0.000000000000000000e+00.35,0.000000000000000000e+00.20,-0.000000000000000000e+00.36,0.000000000000000000e+00.21,0.000000000000000000e+00.22,-0.000000000000000000e+00.37,0.000000000000000000e+00.23,-0.000000000000000000e+00.38,-0.000000000000000000e+00.39,0.000000000000000000e+00.24,9.515132784054204651e-02,0.000000000000000000e+00.25,1.152735252340182509e-01,0.000000000000000000e+00.26,-0.000000000000000000e+00.40,0.000000000000000000e+00.27,1.249749568966337515e-01,-0.000000000000000000e+00.41,0.000000000000000000e+00.28,-0.000000000000000000e+00.42,-1.768587918803208869e-01,0.000000000000000000e+00.29,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-0.000000000000000000e+00.43,0.000000000000000000e+00.32,0.000000000000000000e+00.33,-2.348773575951584314e-01,-0.000000000000000000e+00.44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.2041176236991742,-0.0,0.0,0.0,-0.0,3.0429809254888958,-0.5823347234259542,-0.24312965705715972,-0.0,-0.13199596501376387,0.0,-0.0,0.054875685326842304,-0.33995000268815745,0.0,-0.09755007307297923,-0.0,-0.19094549432935023,-1.4269426339500848,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.19436226177115123,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.19357378459131633,-0.26411584344363565,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.11505577776596448,0.0,-0.0,0.0,-0.0,0.19771562164763487,0.0,0.0,0.0,0.0,0.0,0.1057969592881844,0.0,0.0,0.1328785466032436,0.02877703585184016,0.10996278233758662,0.0,0.03061022034161535
-0.06437412874172013,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.02598652881418351,-0.0,-0.0,-0.0,-0.573395385728907,-0.3052862874246356,-0.0,-0.32193584624307214,-0.5823347234259542,2.9977430418130804,-0.0,-0.0,-0.0,-0.0,-0.07245971048434825,-0.40870934700893824,-0.540899661213528,-0.0,-0.0,-0.0,-0.0,-0.13698509465890027,-0.0,-0.0,0.0,-0.0,-0.061817245546831795,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.3535559978302495,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.10264761422372874,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
0.0,0.034794893014322086,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.04234257350088524,-0.16189679845169072,-0.2191500130705757,-0.0,-0.0,-0.0,-0.1176286416683186,-0.49440477238582514,-0.0,-0.0,0.0,-0.0,-0.24312965705715972,-0.0,3.614457923320296,-0.4258251247723631,-0.3064724868762544,0.0,-0.0,-0.0,-0.012571235498475514,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.8571468372340718,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05696832602872754,-0.0,0.0,-0.1731745853397584,-0.0,-0.0,-0.8735528246740949,-0.0,-0.0,-0.0,0.0,0.0,-0.26117193176362286,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0,0.021570569770023397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32322348507563214,-0.2181336803115272,-0.0,0.0,0.0,-0.0,-0.0,-0.23355703716550155,0.0,0.0,0.08528971328349583,0.15099049271147633,-0.0,-0.0,-0.4258251247723631,2.1490977477169984,-0.0,0.0016152179294109251,-0.0,0.0,0.0,0.06615858396330149,-0.3906667374682447,0.0,0.0,0.0,0.057849228649083866,0.0,-0.0,0.0,-0.04695822579679268,0.1686984220755479,-0.0,0.0,0.0,0.18347768989473956,0.0,0.0,0.1370834386033836,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.23255065594446828,-0.0,-0.0,0.18945864506623183,0.016484731378799133,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.010236497630468565,0.0,-0.09720820550394632,-0.0,-0.15297857675344245,-0.0,0.0,0.0,-0.11258493792210604,-0.0,0.0,0.1652417013356262,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.08635290820080124,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
0.04868720495792896,0.0,-0.06381685095906113,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.019038978828378277,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.22571074507911795,-0.0,-0.13199596501376387,-0.0,-0.3064724868762544,-0.0,3.634504694829504,-0.0,-0.42971400204688515,-0.0,-0.49520936160095697,0.0,-0.0,0.07685114642399406,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.2724594996772452,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.09084312886035104,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.11414108362232168,-0.0,0.0,0.04985154544430531,0.0,-0.0,-0.0,-0.0,-0.0,-0.9457479950310459,-0.0,-1.1985315846165692,0.0,0.0,-0.08214705092552693,0.0,0.060191600259499455,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.03374301463177961,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.02849824323735769,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.02368771945327962,-0.04097606651067584,-0.0,0.0,-0.0,0.0,0.0016152179294109251,-0.0,2.417779840928313,-0.221505319917312,-0.4398675591162793,-0.6198075003047558,-0.0,0.0018149876308190137,-0.0,0.0,-0.0,-0.0,-0.045933689215728185,-0.0,-0.1341609850724164,-0.0,-0.021599974831802208,-0.0,-0.0,-0.0,-0.4285742598420717,-0.02837740867341037,-0.0,-0.43327581801830856,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.028693733245750554,0.0,-0.0,0.0,0.0,-0.0,-0.02770111862071536,0.09084671735663523,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.003353681058135978,0.0418028117252096,0.0,-0.0,0.0,-0.0,-0.3253172978059481,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1236817276155602,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.14275952706808473,-0.0,-0.0,-0.0,-0.0,-0.06928662805184187,-0.0,0.0,-0.041384007997944304,-0.0,-0.061240662705082494,-0.0,-0.13073249091396205,-0.0,-0.07245971048434825,-0.0,-0.0,-0.42971400204688515,-0.221505319917312,3.321935378556724,-0.06425243287374881,-0.4516249359867192,-0.0,-0.0,0.0,0.0,-0.21443884015201503,-0.0,-0.007035662786250733,0.0,-0.0,-0.0,0.0,-0.18123369885026133,-0.0,-0.0,-0.12337681899947328,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.032291316037519655,-0.0,-0.0,-0.0,-0.13705587668041896,-0.0,-0.0,-0.0,-0.0,-0.0,0.29673500940536623,-0.09930822152765777,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.13165795254271315,-0.19782616873080916,0.010499033586176511,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.2070580768089179,-0.0,0.0,0.07009555905179263,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
-0.0,0.015946151079995443,0.0,0.09224395822126612,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.046925000012528154,-0.0,0.0,-0.0,-0.0,-0.2566639732467765,-0.1307750668850666,0.054875685326842304,-0.40870934700893824,-0.0,0.0,-0.0,-0.4398675591162793,-0.06425243287374881,2.7015462869938367,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.26602871253494326,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.02494551162643172,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.13343175390140574,-0.0,0.0,-0.0,-0.9995555830381102,-0.0,0.0,0.007799846680454979,-0.0,0.0,0.09730298503428984,-0.0,-0.0,0.0,-0.0,-0.0,-0.3436535289386455,-0.0,0.20961560542617136,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.12784258790955608,-0.0,0.0,0.0,-0.0,-0.0,-0.14468114816981675,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.33995000268815745,-0.540899661213528,-0.012571235498475514,0.0,-0.49520936160095697,-0.6198075003047558,-0.4516249359867192,-0.0,2.764595381986464,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.22535942306838627,0.0,-0.0,-0.25842243907302104,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.02562755613309617,-0.0,0.006132928850373831,0.0,-0.0,0.0,-0.0,0.0,-0.044268949257447274,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0,-0.0503860015471006,-0.0,-0.036791775839776365,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.05193828564851252,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.06615858396330149,0.0,-0.0,-0.0,-0.0,-0.0,1.3446612630533568,-0.0,-0.07210921570320343,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07303938712695354,0.0,-0.0,0.0,-0.0,-0.22270306885944785,-0.027836934589920977,-0.0,-5.395090608601369e-05,-0.2447733304807617,0.0,0.0,-0.04559028871462744,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.2560138859690884,0.0,0.0,0.09016045015270065,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1287347768742747,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.008609426245159937,0.0
-0.050382352047022926,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.026765751395651377,-0.20307666629989415,-0.0,0.0,-0.0,-0.17438668756210443,-0.0,-0.0,-0.0,-0.0,0.01656620579940386,-0.0,-0.09755007307297923,-0.0,-0.0,-0.3906667374682447,-0.0,0.0018149876308190137,-0.0,0.0,0.0,-0.0,1.9962934682158695,-0.0,-0.0,-0.0,-0.0,0.0,-0.19877298020641657,-0.0,-0.0,-0.0,-0.14885684666227159,-0.0,-0.07309613879507083,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.022427728918813967,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.02985080221786328,-0.0,0.0,0.0,-0.0,0.09785391640045421,-0.0,-0.0,0.0,0.0,0.0028805705853475385,-0.0,-0.7639339799718877,0.0,0.10360864337472028,0.0,0.0,0.2446174980426445,0.0,0.0,0.0,0.0,0.18965071102286624,0.0,-0.04509066821629748,0.0,-0.0850651028150927,0.0,0.0,0.0,0.10102694286495711,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0052269682883103056,-0.0,0.0,0.0,-0.0,0.00035664687815932034,0.0,-0.03944163038745768,-0.0,-0.0,-0.33395371712419525,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.07685114642399406,-0.0,0.0,0.0,0.0,-0.07210921570320343,-0.0,2.46799924925023,-0.8227922132747209,-0.0,-0.0,-0.0,-0.0,-0.02965780776531416,-0.0,-0.2905055457735508,0.0,-0.154373140356859,0.0,-0.2207109858155972,-0.0,-0.07653558689116428,-0.30254476267725666,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.103817258211485,0.0,0.055032974721914686,-0.15787421603531226,-0.0,-0.0,-0.0,-0.0,-0.04145158642155062,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.06826041553521167,0.26670690844608613,0.0,-0.08699944594944782,0.0,0.026641432442820676,-0.0,-0.002213786197477848,-0.0,0.0,-0.03206453905911424,0.0,-0.0,0.11331688232861786,0.0,-0.26063079558223007,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.01853046904019035,0.0,0.0,0.11383232570398658,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.6817207093505286,0.0,-0.22012638192867537,-0.0,-0.19094549432935023,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.8227922132747209,4.077511006480681,-0.9006865278506994,-0.23858601011625383,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.15272436955788848,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.02353080028816939,0.02179386326828081,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.024515472912296492,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.2581689686629905,-0.017143640379067127,0.0,-0.0473677361326913,0.0,-0.0,0.0,0.13665306540983732,0.0,0.0,-0.003796614135588329,0.0,0.0,-0.0,-0.08672941369246134,-0.0,0.31367073166952886,-0.20345487191671663,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.1990531362481228,0.0,0.0015746304032470452,0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01215303990185608,0.07507071497694764,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4269426339500848,-0.13698509465890027,-0.0,0.0,-0.0,-0.0,-0.21443884015201503,0.0,-0.0,-0.0,-0.0,-0.0,-0.9006865278506994,3.56002528804389,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.6694630885005926,0.0,-0.03686583484159448,0.0,-0.6018934268845088,-0.03970899038489176,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13575791584304323,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0006296681321309532,0.0,-0.0,0.07722569280131023,0.0,0.0,0.0,-0.0,0.10682146618344807,0.0,0.0,0.0,-0.18489757004736787,0.0,-0.0,0.0,0.0,0.0,0.0,0.0381638398298826,0.0,0.0,-0.0,-0.0,0.25082226515985284,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.21730417990225567,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.3106687142759934,0.0,-0.0,-0.0,-0.45701832499535,-0.0,0.0,-0.0,0.0,0.057849228649083866,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.23858601011625383,-0.0,3.9898980131885295,-1.1517917428554227,-0.0,-0.0,0.07429315859838882,-0.10205727787686542,-0.0,0.0,-0.12853929654504792,-0.5914804627971939,-0.0,-0.0,-0.0,-0.6719846536994374,-0.6951361534964199,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.05810088089839676,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.41299697428360094,-0.0
0.0,0.02290883054546583,0.03464186667631138,0.2267474595542573,0.0,0.007390786321067055,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.024762201439300597,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.045933689215728185,-0.007035662786250733,-0.26602871253494326,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-1.1517917428554227,3.358736509228475,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.22838972949376848,0.0,-0.02005353510802275,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.27792995792629016,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-1.391712127474466,-0.1897500709702988,-0.31347502732054705,-0.0,-0.0,-0.0,-0.0,0.0,0.04273186230972321,-0.020066292707655253,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4373817866875436,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.022316196998850176,-0.0,0.0,-0.0,0.0,-0.02179272931719818,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.19877298020641657,-0.0,0.0,0.0,-0.0,-0.0,3.2972798685882414,-0.6637012686446344,-0.0,-0.287477863599689,-0.0,-0.2271057819638465,-0.008182549929383845,-0.0,-0.9502698434934295,-0.0,-0.0,-0.0,-0.3211876543857964,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.01713525124629818,-0.0,0.0,0.0,-0.0437100747586964,-0.0,-0.0,0.0,-0.07400650644251663,0.272753903224768,0.17278163160972743,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.12421265442866863,0.13912078085723747,0.0,-0.0,0.08359983136707043,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.01835814543510416,-0.18387511866755007,-0.0,-0.0,-0.0,-0.023173117327668934,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0,-0.0,0.0,-0.2158313827505852,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.1341609850724164,-0.0,-0.0,-0.0,-0.07303938712695354,-0.0,-0.02965780776531416,-0.0,-0.0,-0.0,-0.0,-0.6637012686446344,2.8526176869738644,-0.5512899940997598,-0.4571234500674236,-0.0,-0.30430673414508486,0.0,-0.0,-0.09062905150893642,-0.37272660592293694,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.16191598189060116,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.09657337176259184,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.44993953879943327,0.0,-0.0,0.024664536961210425,-0.0,0.0,0.1625546375296177,0.0
0.0,0.1546652077399429,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.24443509704403107,-0.0,-0.0,-0.0,-0.0,0.0,-0.06081217348069695,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.061817245546831795,-0.8571468372340718,-0.04695822579679268,-0.0,-0.0,-0.0,-0.0,-0.22535942306838627,0.0,-0.0,-0.0,0.0,-0.0,0.07429315859838882,-0.0,-0.0,-0.5512899940997598,2.8821294085338174,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.17599216242060764,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.1930299347420116,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.9007241718926563,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.016641764521109582,-0.0,-0.0,-0.0,0.0,0.0,0.20939773862951247,0.0,0.0,0.0,0.1786096876333944
0.0,0.0,0.06432560039631441,0.0,0.0,0.024564563767233115,-0.27490176850728926,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.34071466223509167,0.0,0.0,-0.0,0.0,0.1686984220755479,0.0,-0.021599974831802208,0.0,-0.0,0.0,-0.0,-0.0,-0.2905055457735508,-0.0,-0.0,-0.10205727787686542,-0.0,-0.287477863599689,-0.4571234500674236,0.0,4.26166130438266,0.0,-0.0,-0.0,-0.2808970788454184,-0.213337293560087,-1.226645818059494,-0.7961531400312195,0.0,-0.34451847680707415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00406646126083295,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.014457517669280136,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.33520236252265667,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.1919557025417205,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0064508180675433,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.12514100669586903,0.0,-0.0,0.0,-0.030047920765143725,-0.0,-0.0,-0.0,-0.0,-0.2724594996772452,-0.0,-0.18123369885026133,-0.0,-0.0,0.0,-0.14885684666227159,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,2.4309482311953605,-0.5299325718942226,-0.3283391874505976,-0.0,-0.28076494831637566,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.2478694495748567,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.12123234967106018,-0.05910379951636436,0.0,0.07169136743469998,0.0,-0.0,-0.0,0.10935902868674116,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.6073103782276578,-0.3638083806689534,-0.0,-0.041395546949709754,-0.0,0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.06735721585750945,-0.0,0.0,-0.0,-0.0,-0.0,-0.19436226177115123,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.25842243907302104,-0.0,-0.0,-0.154373140356859,-0.0,-0.6694630885005926,0.0,0.0,-0.2271057819638465,-0.30430673414508486,-0.0,-0.0,-0.5299325718942226,3.141620525489184,-0.0,-0.10589409150113333,-0.6152641628773797,-0.612680050338064,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.1832905739552722,-0.0,0.0,0.0,0.0,-0.0,0.0,0.1705292437864953,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.114760432237538,0.0,0.0,-0.0,0.0,0.0,0.18021757608221817,0.0,0.42323738112488946,0.0,0.0,0.0,-0.0,-0.0,-0.011331220286835317,0.16878568113060372,0.0,0.0,0.0,0.0
