1.991088298691437108e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,0.000000000000000000e+00,-0.000000000000000000e+00.2,0.000000000000000000e+00.1,-1.619943288668175205e-02,0.000000000000000000e+00.2,0.000000000000000000e+00.3,-0.000000000000000000e+00.3,-5.349042990467794273e-02,-9.584386166333228735e-03,0.000000000000000000e+00.4,-0.000000000000000000e+00.4,-7.884498256208888334e-02,-4.594159274418190275e-01,-9.696578916797723990e-02,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,-6.077231370000092843e-03,-8.262309994882648112e-02,-8.960236998839259115e-02,-1.267587427872895467e-01,-0.000000000000000000e+00.7,-3.714599496503864784e-01,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,0.000000000000000000e+00.5,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-0.000000000000000000e+00.12,1.112039997626559917e-01,-4.018484535999680522e-03,0.000000000000000000e+00.9,-1.221193508389877558e-01,-0.000000000000000000e+00.13,0.000000000000000000e+00.10,-0.000000000000000000e+00.14,0.000000000000000000e+00.11,-0.000000000000000000e+00.15,-1.650566642101358172e-01,0.000000000000000000e+00.12,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,0.000000000000000000e+00.13,-3.048608307030205994e-02,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,0.000000000000000000e+00.14,-0.000000000000000000e+00.23,1.696938747582415336e-02,0.000000000000000000e+00.15,-0.000000000000000000e+00.24,0.000000000000000000e+00.16,2.323166581736161099e-02,0.000000000000000000e+00.17,-0.000000000000000000e+00.25,-2.491918590029362501e-01,-4.022077194831846780e-02,0.000000000000000000e+00.18,-2.956751520428309646e-02,-2.496777748315322579e-02,-0.000000000000000000e+00.26,-1.102243104220658465e-01,-0.000000000000000000e+00.27,0.000000000000000000e+00.19,2.205464205536626365e-01,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,0.000000000000000000e+00.20,-2.223195232735385996e-01,-2.276779804509868749e-02,2.105820925278897304e-01,0.000000000000000000e+00.21,-0.000000000000000000e+00.30,-1.409479382072312825e-01,-0.000000000000000000e+00.31,0.000000000000000000e+00.22,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,-0.000000000000000000e+00.35,-1.237791625194056971e-01,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,-0.000000000000000000e+00.38,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.39,-0.000000000000000000e+00.40,0.000000000000000000e+00.25,-0.000000000000000000e+00.41,-0.000000000000000000e+00.42,-0.000000000000000000e+00.43
0.0,0.0,0.0,0.0,0.012836502857282552,0.013518176633303782,-0.0,0.0,0.0,-0.06471015681202776,-0.0,0.0,-0.16516841646677427,0.05674042924613675,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06532960341196421,0.2340200394035456,0.0,0.0,-0.0,-0.0,0.07744821239182739,-0.0,0.23082348953418613,0.0,1.4634696254913913,-0.0,0.0,0.0,-0.0,0.010776290725908808,0.0,-0.06541660229086142,0.011653164797410272,0.11533188996336696,-0.2956920899447866,-0.13992943396851537,0.01798950949542828,-0.0,0.1784080479008631,0.06362259085641747,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.15554534910903703,0.0,-0.0,-0.04971394402478465,-0.0,-0.31754086734203274,-0.0,-0.0,0.0,0.0,0.0,-0.07354626315408602,-0.0,0.0,-0.01679584533841571,0.0,0.0,0.0,-0.08486041413106843,0.0,0.0,-0.0,0.0,-0.11199078893867837,-0.0,0.0,-0.0,-0.0,-0.0,0.05002254611059542,0.0,0.05358443725713702,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.1088556093886112,0.0,-0.0,-0.0,0.0
0.0,-0.11973527482613588,-0.06367697415821365,0.0,0.03678903514865872,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.6036301837659884,0.025077285168366686,0.0,0.0,-0.0,-0.1119052693246922,0.0,-0.008352824516721027,0.08619396963085779,0.3683787250340277,0.0,-0.0,-0.0,-0.0,-0.12527294095879707,0.10399229223263938,-0.0,1.9020936374487143,0.0,-0.11593984066458805,-0.0,-0.0,0.17264489801522412,-0.0,-0.0839367421843378,0.0,0.0,-0.0,0.0,0.0,0.0,0.019394632416184564,0.27276758868910544,0.02113395878413944,-0.0,-0.06333659344538325,-0.0,0.0,0.0,0.0198992478731645,-0.0,-0.07049578595011143,-0.1172844280565647,-0.0,-0.016598377050684645,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.024162216581806503,0.0,0.0,0.0,0.0,-0.0,-0.017424712658182007,-0.0,0.148379813857592,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.045134812130160885,-0.0,-0.0,-0.07775574944728753,0.0,-0.23960470727897723,0.0,-0.0,-0.013280721625116152,0.0,-0.4104637835400417,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.14173831070306073,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14477001165766684,-0.0,-0.20466371373831072,-0.0,0.14977369250203343,0.0,-0.3678185995790352,-0.06997045322788957,0.0,-0.0,-0.13134148129657217,-0.240303725716475,-0.0,0.0,-0.0,-0.0,0.0,0.0,2.172693702419099,-0.2844691766721976,-0.0,0.0,0.15261086094212067,-0.09843709627266985,-0.0,-0.161089529087672,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.22754874826169344,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.05074423915484904,0.12797858172253768,0.0,-0.0,0.0,-0.0,0.0,0.0,0.2835246740493857,0.13285357182970217,0.0,-0.0,-0.06315409756149035,-0.6054334873349343,0.0,0.0,0.0,0.02509338604153623,-0.05943202644019397,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.005539126549421714,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
0.111203999762656,0.0,-0.39771995760318074,0.0,-0.0,-0.03325691612496577,0.0,-0.0,-0.0,0.0,0.0,-0.02821015781106984,-0.15609689331408208,-0.3670812635814232,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.01969014085674023,-0.0,0.0,0.0,0.0,0.0,-0.09744932728885197,-0.04188940057575514,-0.1050558383553132,-0.0,-0.0,0.0,-0.11593984066458805,-0.2844691766721976,2.3508977735123304,0.2599289232765483,0.16818217272334277,0.0023331430252977285,0.0,-0.11465617500111666,0.0,0.0,0.0,0.0,-0.6481597208257439,-0.0,0.08613471589295299,0.068747439023714,0.0,0.014415519608690072,-0.0,-0.0,0.0,-0.0,-0.0,-0.07983563491585564,-0.06651115061161272,-0.0,0.21564096828288096,-0.0,-0.0,-0.026305091197925675,0.0,0.06009062678547549,0.0,0.0,0.0,0.0,0.0,0.026877143995852944,-0.03541398632056536,-0.0,-0.1305728977298429,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.019286296875877167,0.13714118282296023,-0.02446532123834436,0.0,-0.0,-0.0,0.1633225557058678,-0.15712844142874655,-0.02948633085081703,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0040184845359996805,-0.0,0.0,0.0,0.021992613774317694,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3030278069842344,0.07291508756455198,0.04420679758721986,0.0,-0.0,-0.0,-0.5354915491908073,0.0,0.04061736182659713,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2599289232765483,2.900362240681569,-0.06434372567665969,0.0,-0.0,0.0,-0.2748199758158688,-0.0,0.0,-0.0,0.003441805363316815,0.0,-0.037587487702430485,0.0,-0.0,-0.18598130182389827,-0.0,-0.40266031064755087,-0.0,-0.0,-0.0,0.1926731841597467,0.0,-0.0,-0.11442527446893944,0.0,0.0,0.0,0.0,-0.0,-0.23109002396837167,-0.02944057706975324,-0.6257820509137729,0.0,-0.0,-0.13931531154419155,0.0,0.0,0.0,-0.16841160517394033,-0.0,0.291628064357317,-0.0,-0.0,0.0,-0.08276452318676587,0.008958251499345073,-0.0,0.0,-0.08111928754611147,0.0,-0.0,0.0,-0.0,-0.22469141559173536,-0.0,-0.0,-0.14126769465694186,0.0,0.0,-0.0,0.0,0.06583756987141698,0.0,0.0,0.0
0.0,0.0,-0.0,-0.034331543745128444,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.06719790087787886,0.0,-0.0,0.09238236406263134,0.0,0.0,0.1855652761537916,0.0,0.0,-0.24323898540500885,0.0,0.0,-0.0,0.03068933832798742,-0.011976909177204767,0.0,-0.0,-0.0,0.010776290725908808,-0.0,0.0,0.16818217272334277,-0.06434372567665969,1.7726054382026744,0.11618372107361784,-0.0,-0.010082542854499959,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.07698442148756934,0.0,-0.0,-0.030202385778693,-0.6241859546888371,-0.0,-0.0,-0.0,0.0,0.0,0.24517617294546415,0.0,-0.11199406730054887,0.0,-0.0,-0.07122809422451452,0.0,-0.0,-0.0,-0.0,-0.013415400238849176,0.0,0.0,0.0,0.0,-0.002112776106022543,0.0,-0.0,-0.0,-0.052290700677360816,-0.0,0.02454442680404516,0.07674707614812887,-0.05755494619358449,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.37209348444041573,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.07600947221253639,0.0,-0.012368425072925892,-0.0,0.0,0.0,-0.0
-0.12211935083898776,0.0,0.19007171269900133,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.06632858529417175,0.0,0.0,0.0,-0.011489570105913456,0.029818328733397455,-0.2098725455567821,0.0,0.050224364178129054,0.0,-0.05756750657404501,0.0,0.17264489801522412,0.15261086094212067,0.0023331430252977285,0.0,0.11618372107361784,1.3828184362075808,-0.0,0.0,0.0,0.0,-0.0,-0.045166302581320865,-0.10144493483277169,-0.0,-0.035320492205881,-0.07650104364139222,-0.0,0.0,-0.0,0.0,-0.0,-0.17247673975278785,-0.0,-0.0,-0.0,-0.0,0.03923285149664908,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.11512439681676538,-0.0,0.24192422510819692,-0.0,-0.0,0.0,0.0,0.0,0.1951876762741288,-0.0,-0.019895209898539188,-0.0,0.0,0.11132236857442464,-0.0,0.0,0.0,-0.044228959247169866,0.027771057331740474,0.042142373636084224,0.0,-0.0,0.05753680010654917
-0.0,0.09165020796257171,0.0,0.04887202404198682,0.2332374391462639,0.0,0.04687917420881981,0.1431070564625813,0.0,-0.18452605417913617,-0.1368938209769216,-0.0,0.0,-0.0,0.0,-0.18282890549214,-0.0,-0.0,-0.013657730906891846,0.0,0.0,0.033118178314395945,-0.0,0.0,-0.2551275176042157,-0.16651571900009549,-0.0,0.0,0.0,-0.0,0.17094865419605784,-0.06541660229086142,-0.0,-0.09843709627266985,0.0,-0.0,-0.0,-0.0,1.9197983305441035,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.033036469674010666,-0.0571783779874736,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.024106757792713103,-0.24233657176639503,-0.0,-0.07601791205005384,-0.0,0.0,0.0,0.0,-0.2009308875848428,0.12362582598208992,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.3666294828236296,0.0,-0.0,0.18117535187441888,-0.0,0.0,0.0,0.006118637156695041,0.0,0.0,-0.0,-0.33216897326226297,-0.06388848907765071,-0.03696603384521946,0.0,-0.0,0.0,0.047485672858235954,-0.0,0.0,0.09821229176576737
0.0,0.0,-0.14764849743433564,-0.0,-0.0,0.0,-0.0,-0.0,-0.07528383819292998,-0.05947967693536637,-0.17301275721976336,-0.03506703448087883,-0.05816137530209697,0.0,0.23523052995676447,-0.04070673346996263,-0.2318470210467306,-0.0,-0.0,-0.0,-0.0,-0.08627778683800717,-0.0,0.0,-0.09255320508823348,0.0,-0.019469116005440244,0.0,0.0,-0.0,-0.0,0.011653164797410272,-0.0839367421843378,-0.0,-0.11465617500111666,0.0,-0.010082542854499959,0.0,-0.0,1.7089956733191742,-0.0,0.0,-0.20329762367694543,-0.0,-0.017352762193963096,0.0,-0.0,0.12379955695162093,0.1027996176830488,0.0,-0.0968563907669816,-0.1455498112975556,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.12619016845512887,-0.0,0.0,0.0,0.10563220725504344,0.07878121313044131,-0.0,0.0,-0.0,0.006531419566241582,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.02260273746291484,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.24946655705226367,-0.0,-0.0,-0.0,0.0,-0.16636117907554243,-0.0,-0.0,-0.1459233620571264,-0.0,0.0,-0.123702777227003,-0.12173991234984705,0.0,0.0,-0.0
-0.0,-0.2945445657412312,-0.0,-0.0,-0.0,-0.0,-0.6048811532208538,-0.29032008636302464,-0.9341012179049772,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.298007749590568,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0641952109698978,0.0,-0.0,0.0,-0.0,-0.00662127661759592,0.11533188996336696,0.0,-0.161089529087672,0.0,-0.2748199758158688,-0.0,0.0,0.0,-0.0,3.2018556910632108,-0.0,0.0,0.0,-0.0,0.05624958871165008,0.0,-0.0,-0.0,-0.0,-0.0,-0.1575270596958243,0.0,-0.29917907227060586,-0.0,0.0,-0.0,-0.0,-0.08460619054795301,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.08306916108130313,-0.18136730108744453,-0.0,0.0,-0.0,0.1702169902012738,0.019884279281750444,0.0,-0.0,-0.01812650908830356,0.10433054011072448,-0.08015699239261914,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.10021850054806576,0.0,-0.0,-0.0,-0.1009970394360678,0.0,-0.0,0.15198397922348852,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.0,-0.0,-0.0,0.2185267675870466,0.0,-0.0,0.0,-0.0,-0.23675133703176413,-0.0,0.0,-0.19659026625835824,-0.0,0.11524745387799656,-0.0,-0.014042120561195547,-0.0,-0.0,0.06265533397781754,0.03097512655778864,-0.0,0.0,0.0,-0.0,-2.1691875024758613,0.0,0.0,0.0,0.0,-0.0,-0.2956920899447866,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,3.194153747360762,-0.0,0.0,0.039645560521291534,0.0,-0.0,-0.054193660990331446,-0.03582113832742349,-0.0,-0.0,-0.0,0.03755305511526619,0.0,0.0,0.0,-0.0,0.0,-0.0,0.2334153265925089,-0.1988875041299348,-0.0,-0.0,0.0,-0.22728626076370048,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.15529135181103376,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.11691978458726628,0.09257132654675426,-0.0,0.0,0.0,0.0,0.0,0.027514362610012236,0.0,0.0,0.053185946774111405
-0.0,0.0,-0.0,0.07454002093097024,0.0,-0.0,-0.0,0.11796461165824056,0.0,-0.30087340628534504,0.0,-0.0,-0.3454933461066663,-0.0,0.000923599953274311,-0.0,-0.0,0.0,-0.0,-0.0,-0.12868840193477227,-0.603721766887271,0.0,0.0,-0.45071941141346167,-0.0,-0.2333998298322855,0.1004447797419858,0.0,0.0,-0.0,-0.13992943396851537,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.20329762367694543,0.0,-0.0,2.617498620508424,-0.09997526453927677,-0.0,0.1719284377800412,-0.11995600215847936,-0.0,-0.0,-0.0,-0.0,0.0,0.22903154820531,-0.0,-0.025235759108676262,-0.05525625912887338,-0.11771611172081138,-0.00846485581395931,0.04036131358605346,0.0,0.08256979091359537,0.0,0.07581831694015728,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.16063641833101827,0.0850536014197535,-0.0,-0.0,0.1414679391218879,0.0,-0.0021026962000173684,0.24174810663388407,0.0,-0.3445365220979473,-0.0,0.0,-0.0,-0.0,-0.07092036501596646,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.4198814120614813,0.23817518378623595,-0.04367299030153456,-0.004642421736734145
-0.1650566642101358,0.024489483398403983,0.24389686402012847,0.006416159488249447,-0.10013489021570902,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.21185904886004844,0.0,0.0,-0.027300603559973612,0.0,-0.0,-0.0,-0.0,-0.014923158340163556,-0.03886511095372448,-0.0,-0.007518661520395034,-0.026167404062142637,0.01798950949542828,0.0,0.0,0.0,-0.0,0.0,-0.045166302581320865,-0.0,-0.0,0.0,0.0,-0.09997526453927677,1.8352943035929128,0.0,-0.20403914151411423,-0.0,0.0,0.0,-0.0,-0.0115393557693985,0.0,-0.0,-0.0,-0.03339699351254819,0.16526353882518877,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.15837313067180855,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.07934095117398662,-0.0,-0.0,-0.2737734760887404,-0.09897761142195302,0.3514063170464172,0.0,0.0,0.0,0.0,0.0,-0.0,-0.15965319485922772,-0.15926195346741595,-0.0,-0.0,-0.0,0.05009818663179284,-0.3503945746703801,0.0,-0.35411961125964303,0.0,0.0198546789930252,0.03087052021476719,-0.2549441631909547
0.0,0.0,-0.026312947447926196,0.0,-0.0,-0.0,0.0,-0.0,-0.09747746516707849,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0006045119708496958,0.0,-0.0,-0.0874405907309843,-0.0,0.0,0.0,-0.0,0.07629848852811887,-0.6524866613321328,-0.0,0.0,-0.0,-0.6587801991058617,-0.0,0.0,-0.0,-0.6481597208257439,0.003441805363316815,0.0,-0.10144493483277169,0.0,-0.017352762193963096,-0.0,0.039645560521291534,-0.0,0.0,2.492838617983207,0.00039034315250229456,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.14737348144757814,-0.0,-0.0,-0.023174777245384304,-0.10543427810748424,0.0,-0.0,0.0,-0.0,0.0,0.0,0.05608774017853537,0.0,0.0,0.0,0.0,0.03428340977019504,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.2526856770761,-0.0,0.1491972815992514,0.2184913751980464,-0.04787391843885658,-0.18187513869176553,-0.0,0.0,-0.00834219495932154,-0.0,0.0,-0.08236665566969774,0.0,-0.0,-0.0,0.0,-0.03814894875408836,-0.008425418191441119,0.0,0.2289262734792308,0.0,0.0,-0.0,0.0
-0.0,-0.0,0.2684206718451271,-0.2730350865287477,-0.0,0.017068576932627907,0.0,-0.2612273135327236,0.0,-0.08983648141553875,-0.029202805924925936,-0.0,0.0,0.0,-0.0287566234843021,-0.0,-0.0,0.0,-0.0,0.0,0.0012085519384716513,0.0,-0.00012811914662274292,-0.04934273298593594,-0.0,0.0,-0.48658988010959087,-0.0,-0.0,-0.0,0.009249153690457325,0.1784080479008631,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.05624958871165008,0.0,0.1719284377800412,-0.20403914151411423,0.00039034315250229456,2.8781445501893153,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3563437465550147,-0.0,0.0,0.19722663114110223,0.3301019914257537,0.0,0.0,0.04607780596867666,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.6498221006722584,0.14343411732750555,0.0,-0.018575367398566665,-0.0,0.0,-0.0,0.07549184697540456,0.0,-0.0,-0.0,0.16002761861045625,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.13609859135497984,-0.0,-0.9169733689205003,-0.0,0.0,-0.0
-0.0,0.03540556553053746,0.13204866802585224,-0.14320260892335668,0.04241763784856548,0.0,-0.0,-0.0,0.07550276506646089,-0.12421281953846763,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.09292909458112186,0.0,0.0,0.044870980776563055,0.0,-0.0,-0.15886140559483855,-0.0,-0.0,-0.028356184908489408,-0.2132668131743554,-0.0,0.0,-0.0,-0.22320754218091496,0.06362259085641747,0.019394632416184564,-0.0,0.08613471589295299,-0.037587487702430485,-0.07698442148756934,-0.035320492205881,-0.033036469674010666,-0.0,0.0,-0.0,-0.11995600215847936,-0.0,0.0,-0.0,1.4729061623636048,-0.05198859500411482,-0.11146356693096723,-0.0,-0.07738603496526505,0.0,-0.0,-0.0,-0.0,-0.0,0.004292142190179121,0.0,0.023351960868331783,-0.0,0.0,-0.0,0.06609320776447285,-0.0,-0.05290580207914584,0.0,-0.0,0.169737834652269,0.0,-0.0,-0.0,-0.0,0.00867867945109491,-0.0,-0.0,0.07735755471289235,0.0,0.0290112509219244,-0.05658008679685064,-0.1581768546618968,0.0,0.0,-0.0,-0.0,0.0,0.0,0.018282351195687635,-0.0,-0.2283062044728164,-0.0,0.3220576982203587,-0.0,0.10281533291667488,0.0,-0.0921025646668855,0.0,0.08354863002408836,0.0,-0.0,0.0
-0.0,0.04909768496164893,0.04839001241767528,-0.0,0.02419026146801277,0.05708487748725506,0.011608506141218736,0.0,0.0,-0.0,0.0,-0.046587623519694366,-0.0,-0.18690537814462313,-0.0,0.0,-0.05588567900437281,0.07007811345473186,-0.0,-0.0,-0.0,0.0,-0.20552444340630757,0.0,0.0,-0.0035404477922095674,-0.05527728971640655,0.0,-0.0,0.0,-0.09702441737513932,-0.0,0.27276758868910544,-0.0,0.068747439023714,0.0,0.0,-0.07650104364139222,-0.0571783779874736,0.12379955695162093,-0.0,-0.054193660990331446,-0.0,0.0,0.0,-0.0,-0.05198859500411482,1.4191882063431376,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2564657755677046,0.0,-0.000365849224274108,0.0,-0.1718835743676357,-0.0,-0.0,-0.0,-0.0,-0.021157039413015173,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.03581024427412563,0.0,-0.0,0.09997072687138392,0.0,0.0,-0.03709848107839325,0.20424688017363435,-0.0,-0.0,0.0,0.051454818981866206,-0.0,0.048650150930101645,0.0,0.0,0.10163395733233328,-0.0,-0.07178053066542556,-0.0
0.0,0.0,-0.0,0.0,0.0,-0.9182694272219956,-0.0,0.0,0.0,-0.0,-0.0,0.07884963106482534,0.0,0.0,0.0,-0.0,0.0,-0.0,0.1993928158640756,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.047593620123021006,0.0,-0.0,0.18256105392950348,0.0,-0.1301345360481424,0.0,0.02113395878413944,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.1027996176830488,-0.0,-0.03582113832742349,-0.0,0.0,0.0,0.0,-0.11146356693096723,0.0,1.9548454774733393,-0.5446604248330229,-0.0,-0.16125398857952783,0.0,0.01921502078195299,-0.0,-0.006564773902031698,-0.0,-0.0,0.0,0.016968964125911076,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0007290027926903619,0.0,0.0,0.0,0.25338449169761806,0.0,0.0,0.0,0.0,0.0,-0.04207706987145154,0.18495286781573217,-0.0,0.22962548179377845,0.08563802643388393,0.0,0.0,0.0,-0.0,-0.0,0.0,0.05554361924750842,0.023239881667995416,0.0,0.0,0.0,0.1884939611849862,0.026220256020961914,-0.004489505908091176,-0.0,-0.03459403719872783
-0.030486083070302056,-0.0,-0.0,-0.0,0.0,0.3789131399624381,-0.0,-0.0,0.0,-0.0,-0.0,0.04739297613539251,-0.0,0.2309287332715834,0.0,-0.005280388413771118,0.0,-0.0,0.0,-0.2273306161287897,0.0,-0.03551283457727112,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.03567936709383924,-0.0,-0.0,-0.0,0.0,0.014415519608690072,-0.18598130182389827,-0.030202385778693,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.5446604248330229,2.394280863351052,-0.05810556082186409,-0.13220517892425027,-0.0,-0.0,0.05832041454633696,0.0,0.0,0.3443704723911308,-0.0,0.04146812953831441,-0.0,-0.0,-0.0,0.0,-0.1162888460702125,-0.0,0.0,-0.034098237293823205,-0.0,-0.2757266255265323,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.08986963244968141,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.010289758681480935,-0.021610573593808562,-0.21027316681409983,-0.1835720210657353,-0.3040113298385578,-0.0,0.0730894622004574,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.30180462025924326,-0.6699120289708844,-0.3895898886879692
-0.0,0.0,-0.005706085070456776,-0.11774910923200523,0.14838533489461617,-0.0,-0.121702236286802,-0.0,-0.05763275323245284,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.09024606010721997,-0.0,0.0,0.0,0.06761745031942878,0.0,0.0,-0.017654745814661223,0.023529582275893905,0.0,-0.254197734643554,-0.0,-0.0,0.006365348593352412,-0.09812591884592663,-0.3265392220386447,0.0,-0.06333659344538325,-0.0,-0.0,-0.0,-0.6241859546888371,-0.0,0.0,-0.0968563907669816,-0.0,-0.0,-0.0,-0.0115393557693985,0.0,-0.0,-0.07738603496526505,-0.0,-0.0,-0.05810556082186409,1.760385682854969,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.1964037365907192,-0.0,-0.0970344572448475,0.0,-0.0,-0.0,0.031108764704537255,0.0,-0.0,0.0,0.0,0.0,-0.015269352589281695,0.057891683924342345,-0.0867084398199916,-0.09032866544327436,-0.029198371530331287,0.0,0.0,0.0,-0.17180725310003317,0.0,0.2636030969665595,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.050463406520202,-0.0,-0.0,0.014402489047500192,-0.0,-0.0
