1.718777568458729199e+00,-0.000000000000000000e+00,-3.114023195648262243e-01,-4.408966975442257796e-02,-0.000000000000000000e+00.1,-3.138252604110679245e-03,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,0.000000000000000000e+00,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,0.000000000000000000e+00.1,0.000000000000000000e+00.2,0.000000000000000000e+00.3,-0.000000000000000000e+00.6,-8.148337666012585301e-02,0.000000000000000000e+00.4,-3.274855812708158537e-02,0.000000000000000000e+00.5,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,0.000000000000000000e+00.6,-0.000000000000000000e+00.9,0.000000000000000000e+00.7,-1.205997842329801506e-01,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,0.000000000000000000e+00.8,-0.000000000000000000e+00.12,0.000000000000000000e+00.9,-7.420357433824274762e-02,-4.329271081024276269e-01,-2.145360502285661441e-01,-0.000000000000000000e+00.13,0.000000000000000000e+00.10,-4.383490216359675617e-02,0.000000000000000000e+00.11,-2.454701353686782328e-01,0.000000000000000000e+00.12,-0.000000000000000000e+00.14,0.000000000000000000e+00.13,0.000000000000000000e+00.14,0.000000000000000000e+00.15,-0.000000000000000000e+00.15,1.455848114982015440e-01,0.000000000000000000e+00.16,1.033699151447239027e-02,-0.000000000000000000e+00.16,-8.728201073031503776e-02,0.000000000000000000e+00.17,-1.957543142411673764e-01,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,0.000000000000000000e+00.18,-0.000000000000000000e+00.21,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,1.748536228818270422e-02,0.000000000000000000e+00.21,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,-1.280582117039880674e-01,0.000000000000000000e+00.24,-0.000000000000000000e+00.29,0.000000000000000000e+00.25,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-4.132966456129870056e-03,-0.000000000000000000e+00.34,0.000000000000000000e+00.26,0.000000000000000000e+00.27,0.000000000000000000e+00.28,5.528499193221309005e-02,0.000000000000000000e+00.29,0.000000000000000000e+00.30,0.000000000000000000e+00.31,1.159771393330681633e-02,-0.000000000000000000e+00.35,1.353319587647681121e-01,0.000000000000000000e+00.32,0.000000000000000000e+00.33,3.099192863914115303e-01,-3.110020738008257082e-02,0.000000000000000000e+00.34,0.000000000000000000e+00.35,0.000000000000000000e+00.36,-0.000000000000000000e+00.36,0.000000000000000000e+00.37,5.586854652861351911e-02
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2047512957593824,-0.0,-0.0,-0.016578269482940236,-0.0,-0.08000033816504083,-0.354803333407699,-0.0,-0.1724292085928793,0.0,0.0,2.2437084649104553,-0.2508801281980353,-0.04275409490547014,-0.0,-0.0890878546103543,-0.0,-0.14485943557162714,-0.05941951612551872,-0.0,-0.0,-0.0,-0.0,-0.4305952105165504,-0.699971891768807,-0.0,-0.0,0.0,-0.0,-0.0,-0.010456218710125956,-0.0,-0.0,0.0,-0.0733836383676183,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0825516476658037,0.07177632198704952,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.23765611734083855,-0.0,-0.0,0.033414315869592315,0.041048088464916685,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.17043389941656215,0.0,-0.0,0.0,-0.0,-0.2130999516618307,0.04358703825926792,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.05521131113525462,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.02122036853898651,-0.0,-0.017551606565827414,-0.06032360933950585,-0.2299213599105788,-0.5632065441319593,-0.0,-0.0,-0.0,-0.2508801281980353,2.851477701108753,-0.11357937802257792,0.0,0.0,-0.010052585560808555,-0.0,-0.23779218983963132,-0.6004667584158501,-0.0,0.0,-0.0,0.0,-0.0,-0.06917652203321283,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.39733161839481546,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.30424146318818746,-0.0,-0.0,-0.14177257499216808,0.1247135985847623,0.08606779873552652,0.06536351560744268,0.0,0.0,0.0,-0.0,-0.09217745965939123,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.21873231157178516,0.0,-0.0,0.0,-0.0,-0.043014381510239376,-0.0,0.0,0.0,0.0,0.0,0.10404494036205486,-0.0,0.0,0.0,0.0,0.0,0.28692250914623646,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.17617401198373075,-0.0,0.13550093740733407
0.0,-0.0,-0.02190973434708227,0.0,0.0,0.0,0.0,0.09207639364607549,0.1674155204053556,-0.3416689171481217,-0.0,-0.05855138913723068,0.01847630655691892,0.0,-0.08933366061652893,-0.004242877256241622,-0.223255913380453,-0.0,-0.0,0.0,0.0,-0.04275409490547014,-0.11357937802257792,1.9075917589784144,0.0,0.0,-0.0,-0.0,-0.0,-0.3207797496743427,-0.009615053930287496,0.0,-0.0,-0.2710279849113231,-0.1953823440148444,0.0,0.0,-0.0,-0.0,-0.3908772564832201,-0.0,-0.0,-0.02991697981996748,0.0,0.0,0.0,-0.18842167097410625,-0.0,0.0,0.0,0.17397551886197904,0.0,0.0,0.0,0.13609340944334264,0.0,0.0,0.0,-0.0,0.11520127921139942,0.0,0.03745227780158866,-0.0,0.011505231912119348,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.09190465830682035,0.0,0.04404400199610865,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.22016010205203956,0.0,-0.0,-0.0,0.0,0.0
-0.12059978423298016,0.0,0.0899719857990827,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.3406149525804798,-0.06193132689710041,-0.008261557930347867,-0.0,0.15203741158610687,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.5702123942570771,-0.06599906008340713,0.0,0.0,-0.0,0.0,-0.0,-0.05113073024357151,-0.0,-0.0,-0.0,0.0,-0.0,-0.06526845533032544,0.17174374984584095,0.0,0.0,-0.09519409358245517,0.011723428288959403,-0.0211218889846828,0.0,0.0,0.3107213400836227,0.0954283622994823,-0.06376185733034079,0.0,0.0,0.0,0.0,0.097380793953548,0.0,0.0,0.0,0.06318247151060125,-0.0,0.07416331429228755,0.14163007827502455,0.0,0.23238096901494368,0.1943278088569833,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.13701732987156404,-0.09630706519075503,-0.0,-0.08004152880965101,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.026916150408432583,0.0,0.0,0.045448136811354,0.0,-0.0,-0.0
-0.0,0.05927652214908054,-0.0,0.0,0.008877190642140586,-0.0,-0.03952568791178316,-0.0,-0.0,0.05809097428434471,-0.0,-0.2260233143633664,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.1814919963793584,0.0,-0.0890878546103543,0.0,0.0,-0.06599906008340713,1.3963371254162251,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.01742767378720482,0.034364586641510965,0.0,0.0,0.10671685984676528,-0.0,0.0,0.0,0.0,-0.2383850244146233,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.03534208535271105,0.0,0.0,0.0,-0.0,0.03538310349743623,0.0,-0.0,0.0,0.0,0.0,0.014379103394614049,-0.0,0.0,-0.0,0.0,0.1921178809749869,-0.0,-0.0,0.0,-0.0,-0.0,-0.0539833643663171,0.0,-0.39869867254616653,0.0,0.014212500524124124,-0.0,0.05452250759465624,0.0,-0.0,-0.0,0.15518148482460167,0.0,-0.0,0.010228973878970322,0.0,0.0,0.0,0.2336505041498761,0.0,0.0,0.0,-0.0,0.0,0.0,0.01466638619400579
-0.0,0.0,-0.07890565702266553,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.010052585560808555,-0.0,0.0,-0.0,3.045687947833025,-0.478728013737998,0.0,-0.14123270093654897,-0.0,-0.0,0.0,0.0,-0.2733354932165231,-0.022968421522337096,0.0,-0.0,-0.0,-0.0,0.0282096008391024,0.0,-0.0,-0.03121744455115488,-0.3567744538497392,-0.6429948474166644,-0.251193019664147,-0.2698114847677533,0.06587890752270882,0.03927751866139384,0.0,-0.0,0.0,0.0,-0.15475959981013085,-0.0,0.0,-0.0,0.0,0.03078793058210113,0.0,0.0,-0.0,0.0,0.0,-0.0,0.4221361269243172,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.22815913908643512,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.6922040308682633,0.0,0.0,-0.0,0.0,0.0878979442464259,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.24648334295320196
0.0,0.0,-0.010784932206659542,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.30276902354263974,0.0,-0.3367124857409636,-0.0008783922756929495,0.0,-0.0,0.0,-0.0,0.006244493124200902,-0.0,-0.14485943557162714,-0.0,-0.0,0.0,-0.0,-0.478728013737998,2.5685619219974574,-0.0,-0.7681193878773501,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12114890021335797,-0.0,0.0,-0.0,0.0,-0.0,-0.22090666846384785,-0.0,-0.0,-0.0,-0.2715801675685739,-0.0,-0.04733128051845609,0.0,-0.0,0.0,-0.0,0.0448214337668864,0.21816191316319805,-0.0,-0.0,0.0,-0.0,-0.0,-0.2197497184919956,-0.0,0.0,-0.0,-0.0,0.0,-0.2973831798266908,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.06984903245171875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.057247074812448034,-0.0,0.053695516457466,-0.0,0.0,-0.0,-0.0,0.0,0.024060561185308332,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.19070944499201703,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.1590839855858452,0.0,-0.0,-0.0,-0.0,-0.0,-0.05941951612551872,-0.23779218983963132,-0.0,-0.0,0.0,0.0,-0.0,2.906257993996389,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.25037563390151407,-0.0,0.0,-0.0017961290327563719,-0.0494795772645225,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.10903903101462117,-0.08910004419259561,-0.0,-0.0,-0.0,-0.0,0.13550972660716004,-0.0,-0.0,-0.0,-0.0,0.0,-0.2476371127516754,0.0,0.19540402601371304,0.0389288596333669,0.0,-0.0,-0.0,-0.2566103512002819,-0.0,-0.0,-0.0,-0.16873277072014917,-0.0,-0.0,-0.0,-0.0,-0.15310063587383668,-0.9072398523865101,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0009041502744973008,0.0,-0.507931635272628,-0.0,-0.0,0.0,-0.0,-0.20216755335781608,-0.0
0.0,0.0,-0.0,-0.0,-0.0,-0.1117039192634872,0.0,-0.0,-0.0,-0.0,-0.1395113590291795,-0.0,0.08222019810825607,-0.26025643583315045,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.6004667584158501,-0.3207797496743427,0.0,-0.0,-0.14123270093654897,-0.7681193878773501,-0.0,2.9359926218528725,-0.023179394120564172,-0.0,-0.0,0.0154765233681457,-0.0,-0.0,0.0,-0.0,-0.3693999197781844,-0.0,-0.0,-0.0,-0.5465452079537557,-0.0,-0.0,-0.22592259743512216,-0.17724342209469876,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.011770048493187388,0.0,-0.0,0.0,0.06637536595261928,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.08166119755852441,-0.11830537250913092,0.0,-0.0,0.0,0.14591456855563076,0.0,0.2667479006356338,0.0,0.0,0.0,0.0,0.21958697488895643,0.0,0.09348356385315824,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.07420357433824273,-0.0,-0.0,-0.03466476645602954,-0.13663634969527305,-0.0,-0.0,-0.0,0.0,-0.16355930889945808,-0.0695142594987844,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.009615053930287496,-0.0,-0.0,-0.0,-0.0,0.0,-0.023179394120564172,2.520297879153195,-0.293626380711096,-0.02138630501108352,-0.0,-0.0011108808103387974,-0.0,-0.020266343596804008,-0.018239010625272473,0.0,0.0,-0.0,-0.1937491193215821,-0.018616804430589082,-0.0,-0.056312402718529546,-0.0,-0.0,-0.056715942618647805,-0.4030284104191848,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.10222870811833928,-0.13254070245019187,0.10171477712397119,0.0,-0.0,0.0,0.0488212221114324,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004064279414720723,-0.0,-0.0,-0.7894576142284153,-0.23263111733569927,0.11401284474769084,0.0,-0.03488917098178483,0.0,-0.0,0.0,-0.0,-0.0066509184089861735,0.0,0.06606518042360969,-0.39573701796904376,0.0,-0.0,-0.10882601534033393,0.0,-0.09970829552672753,-0.0,-0.0,-0.0,0.0
-0.4329271081024276,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013176574772628385,0.02940277550614217,-0.0,0.0,0.0,-0.05113073024357151,-0.0,-0.0,-0.0,-0.0,-0.0,-0.293626380711096,1.7616617770662684,-0.14865861998341132,0.0,-0.0,0.0,-0.039833155839477455,-0.0,-0.011595888658489246,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.32531687893009326,-0.004110167417650895,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.04220305896408487,0.0,-0.0,0.0,0.03705488683344328,0.05128979230804892,-0.0,0.0,0.0,0.03627626152123968,0.10247925166334784,0.13405942054019607,0.0,0.0,0.04507547746402943,0.0,0.22682637607501607,0.055174736638594554,0.0,0.0,0.0,-0.0,-0.37367636602139176,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.1275167872837273,0.0,-0.0,-0.2906477902052499,0.0,-0.10281563759830042,-0.0,-0.0,-0.0,0.0,0.0,0.0
-0.21453605022856612,0.0,0.0,-0.0,-0.1026072814463204,-0.0,0.0,0.0,0.0,-0.053929913957163386,-0.0,0.0,0.021559581543905575,0.0,-0.0,-0.23112164962270323,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01742767378720482,0.0,-0.0,-0.0,-0.0,-0.02138630501108352,-0.14865861998341132,2.125231572706359,-0.17495327289781756,-0.0,-0.0,-0.03295837469844297,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.3746071045794437,-0.0,-0.09084645005626364,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4049582376790349,0.0,-0.0,-0.0018809378400816788,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.02088912940948045,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4212222266377224,-0.0,0.0,-0.06939141863762842,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12776422585112054,-0.0,-0.0,-0.19048018606708644,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,0.0,-0.0,0.016576482062324423,0.0,0.0,0.0,-0.07984494750315724,0.0,-0.0,0.0,0.0,-0.0,-0.3698660159512481,-0.12608007322268316,-0.22402253558672516,-0.3738380555572256,-0.0,-0.0,-0.4305952105165504,0.0,-0.2710279849113231,-0.0,0.034364586641510965,0.0,-0.0,-0.0,0.0154765233681457,-0.0,0.0,-0.17495327289781756,3.1124735790410223,-0.1411463953482632,-0.0,-0.024431218658984885,0.0,0.0,-0.0,-0.41867111376446464,0.0,0.05830534572030315,0.0,0.0,0.11341431261876048,-0.0,-0.1297805397909736,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.3160971258483103,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.07236966802934763,0.0,0.0,-0.0,0.0,-0.32092981171360374,-0.3483744593661523,0.0,-0.0,0.0,0.29804536651827374,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.02050168269982484,-0.5004776275283985,-0.0,-0.0,-0.0,-0.2911075106288195,-0.0779685878330512,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.15498885548087177,0.0,-0.0,0.0,-0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.14964845065680768,0.0,0.0,-0.0,-0.04810344916685469,-0.0,-0.07686931013269593,-0.0,-0.0,0.0,0.0,-0.699971891768807,-0.0,-0.1953823440148444,-0.0,0.0,-0.2733354932165231,-0.0,-0.0,-0.0,-0.0011108808103387974,-0.0,-0.0,-0.1411463953482632,2.6174178046025807,0.0,-0.0,0.283701209731007,0.0,0.0,-0.0,-0.0,-0.20714252064974273,-0.0,-0.13827758014645833,-0.0,-0.0,-0.2111037432739445,0.0,0.11424286451775828,-0.0,0.0,0.115331223641877,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.044837090213065055,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0742490267680099,-0.0,-0.0,-0.2624679972722098,-0.0,-0.19398224248116977,-0.31891101395449967,-0.22144924932984064,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.018047180741597373,-0.0651233234720658,0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.04383490216359676,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.5347390176979975,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.43526025022779424,0.0,-0.0,-0.06917652203321283,0.0,0.0,0.0,-0.022968421522337096,-0.12114890021335797,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,2.434075130288029,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.21007207337361464,-0.0,-0.0,0.0,0.0,-0.4409156221004837,-0.0,-0.12082195199923568,-0.0,0.0,0.0,-0.0,-0.10640892934831436,-0.3054346273915603,0.0,-0.03379101213841068,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.05108432329146505,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.1558447686950538,-0.0,0.0,-0.0,-0.0,-0.433882562343293,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0724558868199832,-0.0,-0.0,-0.0,-0.34794709748216535,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.10671685984676528,0.0,-0.0,-0.25037563390151407,0.0,-0.020266343596804008,-0.039833155839477455,-0.03295837469844297,-0.024431218658984885,-0.0,-0.0,2.374068225442444,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.061099355724089935,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-1.3018092694352283,-0.07117997312741507,-0.0,0.0,-0.0,-0.0,-0.0,-0.02446987147794994,0.0,-0.0,0.0,0.0,-0.0,-0.0
-0.24547013536867823,-0.25332007705460724,-0.0,-0.0,-0.0,-0.0,-0.09525742757846364,-0.0,0.0,-0.04152388182226122,-0.0,-0.0,0.010423402688321847,0.056113389606993226,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.06526845533032544,-0.0,-0.0,0.0,-0.0,-0.0,-0.018239010625272473,-0.0,-0.0,0.0,0.283701209731007,-0.0,-0.0,2.106032521295156,-0.0,-0.420201535105,-0.0,-0.18737802257636968,-0.0,-0.24820200069344825,0.0,-0.0,-0.0,0.0,-0.05150368592074724,-0.0,0.0,-0.021097735436561,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.09454669698639868,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.06042499024465666,0.0,0.0,0.22133472421003128,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.21502360295363568,-0.0,0.0,-0.12018773437644165,-0.15529909085571267,-0.17386203468966885,-0.0,-0.12886152910950166
0.0,0.0,0.0,-0.0,-0.020865192234279625,-0.0,0.01738736754250062,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.17174374984584095,0.0,-0.0,-0.0,0.0,-0.3693999197781844,0.0,-0.011595888658489246,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.2659224370480366,-0.4118151250399664,-0.26346193634257886,-0.0,-0.25317993683425766,0.0,0.0,-0.526930828553011,-0.0,0.0,0.0,-0.1871938084544033,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.04363423936327866,0.0,-0.0,-0.041273763691550974,-0.0,0.0,0.0,0.0,0.0,0.034580523336306616,0.0,0.0,0.0,0.0,0.0,0.19604263767917196,0.0,0.0,-0.0,0.3051579399454866,-0.0,0.06322180658368409,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.15308601701812183,-0.35222428494251434,0.0,-0.03341836388992686,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.013571624768782988,-0.0,0.0,0.0,0.0,-0.6311872029773088,-0.0,0.07282185272997577,-0.07880281045437212,0.0,-0.0,0.0,-0.0,-0.01727904563117902,-0.05245104018663976,0.0,-0.0,-0.0,-0.08673159032093354,-0.0,-0.0,-0.0,-0.3908772564832201,0.0,0.0,-0.0,0.0,-0.0017961290327563719,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.420201535105,-0.4118151250399664,2.5435104922837737,-0.016515360182629363,-0.0,-0.0,-0.0,0.0,-0.0,-0.08449763980708953,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.1204054199098434,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.01815072869033478,-0.0,-0.0,-0.0048827275039861505,-0.27414651427102854,0.021518268221021496,0.0,-0.0,-0.0,0.0,0.08484453606396118,0.0,0.0,-0.0,0.0,0.0941676972092112,-0.0,0.0,-0.0,-0.0,-0.07134228125536345,0.009202027516441356,-0.1608306070269747,-0.12295912150906677,-0.0,-0.0,-0.0039874390508470876,-0.07239814394341179,-0.1613300017351567,-0.0,-0.0
0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0757810070473632,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10489831186134776,-0.010456218710125956,-0.0,-0.0,0.0,0.0,0.0282096008391024,-0.0,-0.0494795772645225,-0.0,-0.0,-0.0,-0.0,-0.41867111376446464,-0.0,-0.0,-0.0,-0.0,-0.26346193634257886,-0.016515360182629363,2.1619865915425254,-0.12971596868804872,-0.0,0.0,0.06396497484957908,0.0,-0.37234444789170046,-0.15052612118543013,-0.04688209418779704,-0.6707091960264036,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.029086724468242977,0.0,0.0,0.0,-0.23040474362651617,0.0,0.0,0.0,0.0,0.0,0.05592478636379123,0.0,0.0,0.07761650383658585,-0.0,-0.0,0.0,0.0,-0.0,-0.07633870992954189,0.0,0.0,0.1093717898674114,-0.0,-0.0,-0.0,0.0,-0.1395346340170418,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.16046464178241363,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.1953607581189503,-0.0,0.0,-0.0,-0.09519409358245517,-0.2383850244146233,0.0,-0.22090666846384785,-0.0,-0.0,-0.1937491193215821,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.18737802257636968,-0.0,-0.0,-0.12971596868804872,1.6482128978617012,-0.26665247768952033,-0.0,0.0,-0.0,-0.0,0.1830008077044976,-0.09626791522452614,-0.14487302511783967,0.0,-0.22734053619237568,-0.0,0.016429341897369828,0.0,-0.0,0.0,0.0,-0.07930938963727531,0.0,0.0,-0.0015960291551564939,0.0,0.0,0.14936017368903168,-0.0,-0.0,0.0,0.10541783316494734,0.07289058121269806,0.0,-0.217187556256596,0.0,-0.0,0.0,-0.0,0.0,-0.03405630815358474,0.0,-0.13148251006149317,0.0,0.09540345894514954,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.03457706844105394,-0.002521209636167756,-0.0,-0.2801908080832706,-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.06994263929552572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.02991697981996748,0.011723428288959403,-0.0,-0.0,-0.0,0.0,-0.5465452079537557,-0.018616804430589082,-0.0,0.0,0.05830534572030315,-0.20714252064974273,0.21007207337361464,0.0,-0.0,-0.25317993683425766,-0.0,-0.0,-0.26665247768952033,2.131976902500329,-0.0,-0.26656841244705154,-0.2020741958313022,-0.4701629199145956,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02981459035788925,0.0,0.0,0.0,0.12468703110023442,0.0,0.1072044664046638,-0.0,0.0,-0.1649422703289539,0.02005266063619408,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.14979920127901367,0.0,0.06725547874536601,0.0,-0.0,0.0,-0.0,-0.0,-0.07109698714574138,-0.0,0.08511188477797091,0.0
