2.239450097824960295e+00,-2.881961708950515622e-01,-6.040988722018923729e-02,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-6.711217756757420494e-02,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,0.000000000000000000e+00.3,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,-6.820186459145703983e-01,0.000000000000000000e+00.4,2.252005264198599088e-02,-0.000000000000000000e+00.7,6.865474640809393625e-02,0.000000000000000000e+00.5,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-3.161471381687123994e-02,-0.000000000000000000e+00.8,1.846826206655392821e-02,0.000000000000000000e+00.9,0.000000000000000000e+00.10,-0.000000000000000000e+00.9,-8.998938087947346010e-02,-2.720156220203731601e-01,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,0.000000000000000000e+00.11,0.000000000000000000e+00.12,-1.834075246280918170e-01,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,0.000000000000000000e+00.13,0.000000000000000000e+00.14,-2.670099855148964571e-02,-1.575472180343426634e-02,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,0.000000000000000000e+00.18,-4.847266756332548748e-02,-0.000000000000000000e+00.15,-3.667415530208962271e-01,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,8.307297833412229104e-02,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,2.047791058026274535e-01,2.292071664883828241e-02,-1.554071053542931125e-01,-0.000000000000000000e+00.20,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.22,-0.000000000000000000e+00.24,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.25,0.000000000000000000e+00.26,-0.000000000000000000e+00.26,1.540881651199585700e-01,2.628477947173979423e-01,1.133294109485017270e-01,0.000000000000000000e+00.27,-3.478609095438648519e-02,-0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,-0.000000000000000000e+00.28,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-0.000000000000000000e+00.29,0.000000000000000000e+00.32,-4.237838056812283372e-02,1.698927212132888762e-02,0.000000000000000000e+00.33,-2.151682032530853259e-02,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,0.000000000000000000e+00.34,0.000000000000000000e+00.35,-6.004080799490565945e-03,-0.000000000000000000e+00.35
-0.026700998551489646,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.05037860316882897,0.0,-0.0,-0.0,-0.07923635108602291,0.0,0.1534031708039901,0.0,0.0,-0.3109035446021011,-0.2896533740856785,-0.0,-0.4496406421065049,-0.5350352877226021,-0.0,0.0,-0.0014966904701884211,-0.17725731445854345,0.0,-0.0,-0.7257596556077869,2.9685968158969462,-0.0,-0.3716253825707005,0.0,-0.0,-0.028618086513510176,0.0,-0.0,-0.12762922298455903,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.054842931005013855,0.0,0.0,-0.0,0.009449561601928945,0.0,0.0,0.02437928729941622,-0.07572338448642665,-0.2831732385578771,0.0,-0.0,-0.35198560886245106,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0722679552607843,-0.0,-0.057262633202018846,-0.0,-0.0,0.0,0.0,0.0,-0.0
-0.015754721803434266,-0.0,0.021565223459357193,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.16108513475723668,-0.0,-0.0,-0.0,-0.0,-0.2615450348706689,0.0,0.0,0.1098651360590357,0.0,0.0,-0.26040961510878013,0.003645458356714432,0.0,0.2791209880558527,-0.0,0.0,-0.047303432750308495,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.03635638325285458,0.0,-0.0,-0.11313129475612663,-0.0,-0.0,-0.0,-0.13761052798810283,-0.0,2.5692600758408894,-0.3329974947142255,-0.0,0.0,0.0,-0.2770793344106032,-0.30632301679290413,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.028876277562125727,0.0,-0.0,0.047986169341891885,-0.0,0.0033637268497731286,0.0,0.0,0.0,0.0,-0.0,-0.0,0.2457962281717745,0.02206509637083204,-0.0,0.0,0.0,0.0,-0.0,-0.14716174123705575,0.14200972467443632,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0425998273023611,-0.0,0.0,0.0,-0.0
0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.10894775010603495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07417526868946236,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.07147932378412675,-0.07614241021736963,-0.03704302126060028,-0.0,-0.0,-0.0,0.0,-0.13120299755828488,-0.0,-0.3816223300176194,-0.22705326077934915,-0.08860110968954567,-0.0,-0.051321993623211326,0.0,-0.0,-0.0,-0.3716253825707005,-0.3329974947142255,2.0352041469228217,-0.0173792541821518,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.029143357370407304,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.05990684437349485,0.018302629297683917,-0.0,0.335010254070364,0.0,0.0,-0.0,0.0,0.03755702576816201,0.0,0.057364572781249165,0.0,-0.0,0.0,0.05157794229362782,-0.0,-0.0,-0.0,-0.3681802868655309,0.0,0.009147028988501149,0.0,-0.23872961290783556,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.011153970364434263,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.0,0.1354705266642942,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.1882981701696251,0.0,0.0,-0.0,0.0,0.3830934174027639,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.09916468196748669,0.0,0.030011954420097815,-0.8677737175973005,-0.4757885140287564,0.0,-0.32958886066083115,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0173792541821518,4.302016621276037,-0.09585046759579789,-0.6571344162978745,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.011373614226136527,0.1725965685258622,0.061227115900165455,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.11491659533336573,-0.0,-0.0,0.0,0.0,0.06375364680200657,0.009502647464862745,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.05948738251109927,-0.0,0.0,0.0,0.0,0.19109805511186928,-0.0,-1.476426008055073,-0.4306196693445492,0.0,0.02970063951651701
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.2688551496125856,-0.2099140324246672,0.0,0.07006499546481433,0.0,-0.06593577104041327,0.0,0.0,-0.06402303020988764,-0.0,0.0,0.0,-0.0,-0.02126082671633739,0.0,0.0,-0.10126340989081556,-0.017261776112213786,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.09585046759579789,2.3245765611901086,-1.0016303898441616,0.0,0.0,-0.0,-0.10057782028847077,-0.0,-0.0,-0.0,0.0,-0.0,-0.11412333113749588,0.0,-0.0,0.0,0.0,-0.06921453372521734,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.10898959919366824,0.039471339116792646,-0.0,0.0,-0.0,-0.0,-0.0,-0.007599227955630522,0.0,0.0,0.0,-0.4643123809214144,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.16680645529326804,0.0,-0.0,-0.0,-0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,0.20158899135039665,-0.08846714061384028,-0.0,-0.0,0.0,0.016938022804237826,0.3207527263167761,0.0,-0.021263816505148685,0.0,0.0,-0.0,-0.4046038407044412,-0.19483041054096384,-0.0,0.0,-0.0,-0.37698269440050813,0.0,0.0,0.047567081149387895,-0.06831345415316609,0.0,0.0,-0.0,-0.0030196913663083982,-0.0,0.0,-0.08215197112896018,-0.06081901052765634,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.028618086513510176,0.0,-0.0,-0.6571344162978745,-1.0016303898441616,3.3770300232960446,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1179903580163222,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.1466102873216867,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.9833275722894343,-0.0,-0.0
-0.04847266756332549,-0.0,-0.0,0.00904183021821029,-0.0,-0.3029340647642418,-0.3217610975325518,0.0,-0.0,-0.0,-0.10579499470537876,-0.0,0.0,-0.010819492871422972,-0.04884333279732592,-0.0,-0.0,0.19971709440950147,-0.0,0.0,-0.0,0.03205057074459863,0.0,0.029073589681792474,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.043609278048396,-0.0,-0.0,0.0,-0.0,-0.0,-0.17174731481908515,-0.011999697733143178,-0.05290857408329944,0.0,0.0,-0.2770793344106032,-0.0,0.0,0.0,-0.0,2.245084762087279,-0.21748127119587993,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.05335177864176718,-0.0,0.02690929665964649,-0.0,-0.02955915527807571,0.033862694513382925,-0.0,0.0,0.0,0.055249184147378526,-0.0,0.0,0.0,0.0,0.0,0.17451084224800678,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.891984755194628,-0.12832550194037615
-0.0,0.0,0.0,0.0,0.0,-0.0,-0.034719134976094,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.19442619260663843,0.015714096734030052,0.044155237045785056,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.6428749269569195,-1.0169454192683804,-0.0,-0.0,-0.0,-0.3561299102491423,0.0,-0.0,-0.30632301679290413,-0.0,-0.0,0.0,-0.0,-0.21748127119587993,3.691823536791487,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.052518779432041376,0.0,-0.0,-0.0,0.0,-0.0,-0.13286858631877352,-0.0,0.11129053899564945,0.0,-0.0,0.0,-0.0,0.0,0.10023922257415505,0.0979646765304104,0.0,0.0,0.0,-0.0,0.1674558275284896,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.238945388359122
-0.36674155302089617,-0.0,-0.05692727462776462,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.5898057499342012,-0.0,-0.0,-0.0,-0.0,0.0,-0.26220216662348167,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.01504748454763677,-0.16052088077951843,-0.0,-0.0,-0.0,0.17427197079246157,0.007078897653566018,0.0,0.0,0.0,0.0,0.0,-0.12762922298455903,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,2.8353863771563206,-0.27161757678083526,-0.39051485072951914,0.0,-0.0,-0.0,0.07429940379503239,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05208422531461353,-0.0,-0.029408267835080926,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.6719940397179726,-0.0,-0.0,-0.0,-0.0,0.1194659827728308,-0.08563198673650532,0.08344944127964975,-0.0,0.0,-0.0,-0.19593229560298683,-0.09663061100326265,-0.0,0.0,-0.0,0.0,0.0,-0.15450259781313652,-0.053375675985129885,-0.0
-0.0,-0.6345047612479988,-0.47710910830487174,-0.0,-0.20541376709465384,-0.0,-0.0,-0.0,0.18300000376779624,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.04520068119985929,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.027036985383407264,-0.0,-0.0,0.0,-0.0,-0.10057782028847077,-0.0,0.0,0.0,-0.27161757678083526,2.641546243546709,-0.6021160879791077,-0.0,-0.32754981625944474,-0.0,-0.0,0.0,-0.029710686801755575,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07503891244009478,0.0,-0.0,-0.0,-0.0,-0.0,-0.003114599675433847,-0.0,-0.05304356903606215,-0.0,0.03348737122185738,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.009736872916265455,-0.0,-0.00193620369063798,-0.10924473300919713,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.06561030461948206,-0.0,-0.3027074664732851,-0.0,0.0,-0.1560760087241074,-0.07165565008501265,0.008929369109314429,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.6017041567682033,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.06611506925014969,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.19340830398422035,-0.0,0.0,0.0,0.0,0.0,0.029143357370407304,0.0,-0.0,-0.0,0.0,0.0,-0.39051485072951914,-0.6021160879791077,2.9570808470665164,-0.12031245203926832,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0298000027294441,-0.0,-0.0683090225330421,-0.0,-0.0,-0.02600315389044635,-0.4832414975720592,-0.22446073592004195,-0.0,-0.0,-0.26673646912718346,-0.0,0.1831320882380348,-0.0,-0.0,-0.0,-0.0,0.0049946019179004505,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.29006494029021984,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
0.08307297833412229,-0.0,-0.0,-1.5128164400445512,-0.8651306902432518,0.0,0.0,-0.0,0.05563636040496993,-0.0,0.0,-0.0,-0.0,-0.0018965965135424384,-0.06834468954196439,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.09973469802677357,0.001986518806416507,-0.062235993771997226,0.0,-0.0,0.0,0.0,0.06338776883750469,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.1179903580163222,-0.0,0.0,0.0,-0.0,-0.12031245203926832,3.344545870119396,-0.027094767445614697,0.1871397131792916,-0.7703391114070227,-0.0,-0.0,-0.0,-0.13310614208838556,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0025434108144790748,0.0,-0.0,0.0,0.03564444291746577,-0.0,0.02449074210657527,0.022173351189421583,-0.0,0.0,-0.11679724213506067,-0.014793258780102344,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.0,-0.2986269516632612,-0.0,-1.0447963117458143,-1.2075947684801112,-0.0,-0.04780372327522657,0.0,0.1032323918648689,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.09043100302728668,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.14417272761551628,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.017659965507082355,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.32754981625944474,-0.0,-0.027094767445614697,3.5051982476893486,-0.0,-0.0,-0.02956496361677883,-0.0,0.0,-0.19099958672241948,-0.0,-0.0,-0.0,-0.0,-0.1759742357729474,0.0,-0.0,0.0,-0.0,-0.0706866469863672,0.0,0.0,0.0,0.0,0.0,-0.07403664753913365,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.019533099067188496,-0.0,0.0,-0.10978770770666724,-0.0,0.006504146748890186,-0.02187432345700192,-0.0,0.0,0.0,0.0,-0.0,-0.2912830571267496
-0.0,0.0,-0.13606072283954454,0.08409468015929376,0.0,-1.0958193242747083,-0.118740910504461,-0.09828072287263123,-0.8821360619615337,0.0,-0.0,-0.0,0.0,0.0,0.03716924172055914,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0030441756359092654,-0.0,-0.0,0.0,0.0,-0.14265367385010272,0.0,0.0,-0.026503706071420247,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.16507985195977623,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1871397131792916,-0.0,3.5054147074417337,0.0,-0.1777788934690002,0.0,0.0,0.0,-0.0,-0.0809888781155456,-0.0,-0.0,0.0,-0.0,-0.07415996124100721,-0.0,-0.0,-0.0,-0.0,-0.10628118954742503,-0.050133402791245875,-0.0,-0.0,-0.0,-0.15432679334125685,0.0,-0.02466739871658595,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.010481744452581635,-0.0,-0.08783073089491661,0.0,0.0962426290877837,0.0,-0.8344254492899018,-0.0
0.20477910580262745,-0.0,-0.200943633618968,-0.0,-0.0,0.0,0.0,-0.2863061134995888,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0054246732216653454,0.0,-0.1008069173547536,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.13041356191239384,0.0,0.0,0.2699351857500054,0.0,0.02739177799098194,0.0,-0.0,0.0,-0.0,-0.0,0.02202513341851637,0.0,-0.1084329979154596,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.07429940379503239,-0.0,-0.0,-0.7703391114070227,-0.0,0.0,3.1115827958676623,-0.15334168933411055,0.0,0.0,-0.0,0.0,0.0,0.1787735386384516,0.0,0.0,-0.37097708970585186,0.0,0.0,-1.2828054371072368,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.13982767313302025,0.0,-0.21672326774203385,0.0,0.21295900150774372,0.0,0.0,0.13800223574190035,0.0,0.3382595161019096,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.15286555852629172,0.0,0.0,0.0,0.0,0.0,0.07513896718681502,0.0
0.02292071664883828,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.0230440873537572,-1.5307384151182994,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.005142663129003294,0.0,-0.0,0.032072149991043,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.1555108674930759,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.009695159710414557,0.0,-0.09731477546018093,0.0,0.0,-0.0,-0.0,-0.03432809882507537,-0.0,0.0,0.0,0.0,-0.0,-0.11412333113749588,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.02956496361677883,-0.1777788934690002,-0.15334168933411055,3.2164780767878405,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.04303553582390871,0.0,0.0,-0.0,-0.0,0.0,-0.015531209586612391,-0.0,-0.0,-0.0,-0.1590542946222989,-0.023483510275089537,0.0,-0.0,-0.0,0.0,0.2672536173330324,0.03992940229808053,-0.0,0.022725296403055567,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.022911290175148816,-0.0,-0.0
-0.1554071053542931,-0.1363202155769306,-0.0,-0.02659660648871014,-0.0,0.0,-0.0,0.0,0.06522150150808624,-0.030979595432563702,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.04542064652163936,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.09779383464342473,-0.0,-0.0,0.014736440130154295,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.029710686801755575,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.977764693284239,-0.790930145655607,-0.5449432401585068,-0.0,0.0011087491459894946,-0.0,-0.0,-0.13060482617766067,0.0,0.0,0.0,0.0,-0.10705249012113066,0.0,0.0,-0.07041814662148983,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.1250569832369136,0.0,0.0,0.0,0.0,0.0,-0.12658013077538532,-0.0,-0.0,-0.0,-0.0,-0.35792475398967893,-0.4295105919268991,-0.0,-0.5542628701182447,-0.0,0.0,0.0,-0.0,-0.14382869388372405
-0.0,-0.06427655288664767,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.062366351404895326,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.1186560564546066,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.17756075435452573,0.0,0.11713731373939576,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.790930145655607,1.8854399621112965,-0.3265572822157853,-0.08484838475480341,0.0,-0.0,-0.15869029561511955,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.06692586231086281,-0.0,0.025392427531561453,-0.0,0.0,0.012528089331156374,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.03658258756618117,0.0,-0.0,-0.22664386968161132,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.006040727658073734
0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15097506089598658,0.0,0.0,-0.0,0.09909152722864761,-0.0,0.0,0.1214983927665464,-0.0,-0.0,0.19321521834317903,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03806483876480045,0.0,-0.0,0.11715155648047468,-0.0,-0.01345173349811728,-0.0,-0.0,0.0,0.0,0.0,0.16308711969844486,0.0,-0.0,-0.05990684437349485,-0.0,0.0,-0.0,0.0,-0.052518779432041376,0.0,-0.0,-0.0,-0.13310614208838556,-0.19099958672241948,0.0,-0.0,-0.0,-0.5449432401585068,-0.3265572822157853,2.4435259671897755,-0.14158768633174226,-0.0,-0.0,-0.0,-0.0,-0.029937697048281555,0.0,0.07233281184871884,0.0,-0.0,-0.0,0.0,0.0,-0.006414362194300371,-0.35560592267129715,-0.12020908493299565,-0.07117329038370947,-0.0,0.0,0.06600364732689072,0.05090690148826485,-0.0,0.0,-0.055527340807484726,0.0,-0.580061662415146,0.0,-0.0,0.0,-0.2707365317776604,-0.013717541842914871,-0.0,-0.13413849995443167,-0.14066145447064815,-0.0,-0.0,0.0,0.0,-0.0
0.0,-0.0,0.062170219774537946,-0.0,-0.0,-0.0,0.0867461102322567,-0.0,-0.0,-0.0,-0.2522214046312,-0.0,-1.1666257043921335,-0.0,-0.0,0.0,-0.0,0.0,0.06366366991121106,-0.010834596917566308,0.0,-0.0,0.08855160243503385,0.0,0.13934086843244467,-0.0,-0.0,-0.0,0.0,0.0,0.1358568933080298,0.11348575784622852,0.0,0.022528399383895278,-0.0,0.0,0.0,0.0,0.0,0.04404457186477912,-0.0,0.03673098362369763,0.0,-0.0,0.018302629297683917,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.08484838475480341,-0.14158768633174226,2.114131616843136,-0.3890737634101278,-0.0,-0.05289643324101764,-0.12651677294822788,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.10413996790916548,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0852456620254515,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
0.0,0.0,-0.0,0.0,0.0,-0.16104405871392716,0.0,0.0,-0.0,0.08346159320539169,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.015104986391946887,0.0,-0.0,0.09222543890008461,0.03550697868873347,0.0,-0.09580023744289232,-0.10201083287448744,0.0,-0.11050314274068276,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.011373614226136527,-0.06921453372521734,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0809888781155456,0.0,-0.0,0.0011087491459894946,0.0,-0.0,-0.3890737634101278,1.910399428764625,-0.24793151908773356,-0.06507718770488016,0.0,0.0,-0.2849973298341798,0.0,0.0,0.0,0.0,-0.15637876743010948,0.003074135163265265,0.0,0.0,-0.3408424043053832,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.037213719953899486,-0.0,0.0,-0.1024031207876722,0.0,0.0,-0.07246795839294252,0.0,0.14779659317209198,0.0,0.0,-0.0,-0.0,-0.15019524096762804,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.6772694795594958,-0.0,-0.0,-0.06594229264836424,0.0,-0.532028382759603,-0.0,-0.0,0.0,-0.0,-0.0,0.04893663106353685,0.08735284570099494,0.0,0.0,0.0,-0.0,-0.0,-0.13355464922897756,0.0,0.0,0.046792091407096496,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.335010254070364,0.1725965685258622,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0298000027294441,-0.0,-0.0,-0.0,0.1787735386384516,0.0,-0.0,-0.0,-0.0,-0.0,-0.24793151908773356,2.9154803917426553,-0.45404323150282766,-0.0,-0.0,-0.739066728201972,0.0,0.0,-0.009246780598566977,0.04335108941035452,-0.3829792186148448,-0.0,0.0,0.0,0.0,0.0,0.0026554596399314587,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.16566011222018637,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.024182449787834237
