1.471815817158499184e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00.2,-0.000000000000000000e+00.3,0.000000000000000000e+00.3,-0.000000000000000000e+00.4,0.000000000000000000e+00.4,6.103739285290156469e-02,0.000000000000000000e+00.5,0.000000000000000000e+00.6,0.000000000000000000e+00.7,-2.332722562306939473e-01,0.000000000000000000e+00.8,-0.000000000000000000e+00.5,0.000000000000000000e+00.9,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,2.509032474452968509e-01,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,0.000000000000000000e+00.10,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,1.037971512930353953e-02,-2.915749699055420474e-01,0.000000000000000000e+00.11,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,0.000000000000000000e+00.12,-2.423153179074286068e-01,0.000000000000000000e+00.13,4.199316945119561939e-02,0.000000000000000000e+00.14,0.000000000000000000e+00.15,0.000000000000000000e+00.16,1.033738966436349854e-01,-0.000000000000000000e+00.18,0.000000000000000000e+00.17,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-1.709124306013205252e-01,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-0.000000000000000000e+00.25,0.000000000000000000e+00.21,0.000000000000000000e+00.22,-4.956872906990775207e-03,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,1.399696584181460979e-01,-0.000000000000000000e+00.37,-0.000000000000000000e+00.38,-0.000000000000000000e+00.39,-0.000000000000000000e+00.40,-0.000000000000000000e+00.41,0.000000000000000000e+00.25,0.000000000000000000e+00.26,-3.840310523305195262e-02,0.000000000000000000e+00.27,-0.000000000000000000e+00.42,-0.000000000000000000e+00.43,-0.000000000000000000e+00.44,-0.000000000000000000e+00.45,-0.000000000000000000e+00.46,-0.000000000000000000e+00.47,0.000000000000000000e+00.28,0.000000000000000000e+00.29,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-0.000000000000000000e+00.48,-0.000000000000000000e+00.49,0.000000000000000000e+00.32,0.000000000000000000e+00.33,0.000000000000000000e+00.34,-3.819900357803862612e-01,-6.683374090321457517e-02
-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.16413914059190043,-0.0,-0.21893775879984248,0.0,-0.0,-0.0,3.3200315848869475,-0.44184379125552,0.0,0.0,-0.18867124226987192,-0.0,-0.0,0.0,-0.6976699575997778,0.0,-0.02638936477832249,-0.003582499527279356,-0.5161673318711686,-0.790312591007205,-0.0,0.0,-0.04072070022984827,-0.0,0.0,0.0,0.0,-0.0,0.07285246238054739,-0.0,0.0,-0.26949612975863346,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.08487668832030595,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.25334590367611665,-0.0,-0.0,-0.0,-0.5829688775151268,-0.0,0.15671731362089067,-0.0,-0.0,0.2392677576529104,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.21336047091310456,-0.0,0.0,0.0,0.0,0.12452011889193795,0.18161476033993215,0.0,0.0,0.0,0.0,0.266367191795321,-0.0,0.09682784495151395
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.3071218859666,-0.0,-0.0,-0.07343670794408248,-0.17989206356049156,-0.6148503623440965,-0.0,-0.112846961704021,-0.0,-0.44184379125552,4.264525240784705,0.0,0.0018084290372176147,0.0,-0.1390587516217258,-0.0,-0.0,-0.4835322538630969,-0.0,-0.0,-0.0,-0.15637619245655263,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.5237342282091904,-0.763957899470254,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.014874568679567612,-0.1198691802875966,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.576603386940319,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.050446787280658406,0.0,0.0,0.0,0.0,0.0,-0.0,-0.1336605169739308,0.0
0.25090324744529685,-0.0,-0.0,-0.0,-0.499284655340665,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.36044935567263614,-0.0,0.0,-0.0,0.0,-0.7051357687506724,0.0,-0.0,-0.0,-0.0,0.0,0.0,3.373679259429644,-0.0,-0.0,-0.0,-0.31430572593818623,-0.0,-0.0,-0.0,0.0,0.23209339721303443,0.0,-0.0,-0.0,-0.38525006514958726,0.16799700141224302,-0.0,-0.0,0.0,-0.0,-0.11650609482079864,-0.02354210082973465,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.5193492292904065,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.029639948205117367,-0.0,-0.0,-0.15648469865644357,-0.18298376776941797,-0.0,-0.0,-0.12376147881156083,0.0,-0.008667455004752798,-0.12392327847874288,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07922690171049121,-0.0,-0.0,-0.1929212063815186,-0.005930143373427737,-0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.09355901489877597,0.1257215040625767,-0.42341412248898336,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018084290372176147,-0.0,2.433017113489732,0.0,0.0,0.04678945388000365,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.18984536725006648,0.0,-0.0817057322569472,-0.0,0.0,0.04877352838580885,0.0,-0.0,0.21108300436007468,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.6585432138813955,-0.07489298424654946,-0.13088151822812383,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.061202931597265274,0.006668210143003333,0.0,0.0,-0.0,-0.0,-0.7599269155267663,0.0,-0.0,0.3537104519592153,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.09477102846314403,0.0,0.0,-0.0,-0.0,-0.2058391200776108,-0.04380620681098877,-0.2754758075207546,-0.0,0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,-0.0,-0.0,0.0,-0.08815157780992694,0.0,0.0,0.0,0.0,-0.0,-0.7841368939154587,0.0,0.0,0.0,-0.0,0.0,0.0,0.061436175973866816,0.0,0.0,-0.18867124226987192,0.0,-0.0,0.0,2.1160549336706493,-0.0,-0.3526513653163426,0.2472540126319303,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.13112709360211808,0.0,0.0,0.0,-0.435188013875117,-0.0,-0.07962513281759467,0.1460927004066401,0.0,-0.22589295953907232,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.16505034057667228,0.0,0.06148818521513656,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.1517006881827752,0.09647795220879764,-0.1380561014057654,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.37647059124913906,-0.0,-0.10611855402270864,0.0,0.029611407953112286,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2000189260118428,-0.0,-0.1390587516217258,-0.0,0.0,-0.0,3.769787791357948,-0.0,-0.0,-0.4205252443392044,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0458278504713522,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3193353557817853,-0.6845371592904933,-1.140052530099223,-0.23924581565515307,-0.3243763545813427,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0522987742081954,0.0,-0.359883742354795,-0.0,0.0,-0.05743879274967329,-0.0,-0.0,-0.0,0.04196649277699909,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.07508929949449043,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.31430572593818623,0.04678945388000365,-0.3526513653163426,-0.0,2.8354874003590065,-0.0,-0.6993300283923676,0.0,0.0,0.10859825742169822,-0.0,-0.2983139105882453,-0.0,-0.0,0.039815078241501024,0.0,0.0,0.0,-0.0,-0.0,-0.3067971207512514,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2632450193040553,-0.0,0.0,-0.0,-0.0,-0.0,0.18773906707520543,-0.0,0.0,-0.0805381253917886,-0.2256298928217926,-0.0,0.05061562960590784,-0.0,0.0,0.0,-0.022300982056248846,-0.0,0.0,-0.0,-0.5603262380786982,-0.0,0.0,0.0,0.16245801826942116,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.06113458735956425
-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.00762493026317768,-0.0,-0.0,-0.0,-0.0,-0.4489004308370658,-0.0,-0.2706363527861932,0.0,-0.5066060021121334,-0.0,-0.8876763104217437,0.0,-0.0,-0.0,0.0,0.2472540126319303,-0.0,-0.0,3.9269844618188334,-0.0,-0.185226605933461,0.0,0.0,0.0,-0.0,-0.0,-0.14397524821360796,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.10269176226887584,-0.15241679694886193,-0.0,0.0,0.0,-0.00784000316131786,-0.005628247297534871,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.09432531937592963,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-1.4358717892761907,-0.0,-0.0,-0.0,0.0,0.052132634735115195,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13798282382463736,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6976699575997778,-0.4835322538630969,-0.0,0.0,-0.0,-0.4205252443392044,-0.6993300283923676,-0.0,4.495126050871472,-0.0,-0.0,0.0,-0.0,-0.6890272452356732,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.3488930164199131,-0.0,-0.019073916016613564,-0.19287555910756907,-0.16291806944464177,-0.1244128487874598,-0.0,-0.0,0.0,-0.0,-0.0,-0.02380491997043132,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05466621898748924,0.0,-0.0,0.0,-0.8176932415964119,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
0.01037971512930354,0.0,-0.0,0.0,0.0,0.0,-0.0,0.18424221855471257,0.0,-0.0,-0.0,-0.0,0.0,-0.37933444113645454,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.185226605933461,-0.0,1.6828492135302247,0.0,-0.1839448061095021,0.0,0.0,-0.0,-0.16028573935957563,-0.004889818242045198,-0.0,-0.0,-0.0,-0.18529238862195133,-0.0,-0.3382498049170054,0.0,0.0,-0.009343872121223463,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.19119666988917372,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.2391587514456077,-0.0,-0.0,-0.0,-0.0,0.22164854081433943,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.03867953734185005,-0.028804046807080937,0.0,0.0,0.0,-0.0
-0.29157496990554205,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.048660175510906366,-0.0,-0.6725278493749396,0.0,-0.0,0.0,-0.0,-0.0,-0.02638936477832249,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,2.585981304063839,-0.0,-0.0,-0.0,-0.0,0.0,-0.34500132652930854,0.0,0.0,0.0,-0.18725739009297243,-0.0,0.0,-0.024985553166926047,0.0,-0.0,0.0,-0.011322441336142249,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.010445790242373429,0.0,0.0,-0.17268644953070067,0.0,-0.10522996824569172,-0.0,-0.9206911655581392,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.11254772139329912,0.0,0.0,0.0,-0.0,-0.0
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.15623340133091354,-0.0,-0.2954536306297385,-0.0,-0.0,-0.3480330258054667,0.0,-0.0,0.0,0.123286109260667,0.03885583916566326,-0.003582499527279356,-0.0,0.23209339721303443,-0.0,-0.0,-0.0,0.10859825742169822,0.0,0.0,-0.1839448061095021,-0.0,1.8436347924676353,-0.0,0.0,0.10594528305643934,0.0,-0.5648663822562385,-0.0,-0.037398124063487616,-0.0,-0.0,0.0,-0.0,0.2106034644426264,0.0,-0.5031175694820809,-0.0,0.0,-0.0,0.1724218770996749,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.20914777643721527,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0636346715424408,-0.16790992009976732,0.0,-0.0,0.0,0.0,-0.0,-0.20014536478558057,-0.0,0.3676880826402971,0.0,-0.0,0.0,-0.0,0.0,-0.42397189681646047,0.08423615526808834,0.11450515703984467,0.0,0.0,0.062824195083471,0.0,0.0,0.003493013537949731,0.0,-0.10421383950237097
-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.10771482592495084,-0.0,0.0,0.0,-0.0,-0.0,-1.3270333422353142,0.0,-0.0,0.0,-0.5161673318711686,-0.15637619245655263,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,4.567858704589063,-0.8603463227654977,-0.0,0.0,-0.0,-0.0,0.0,-0.2159999520640172,0.0699501893999542,-0.15129777133919173,0.06011685713354607,-0.0,-0.0,-0.0,-0.6789809213247975,0.0,0.0,0.0,0.0,-0.0,-0.09603012596873828,0.0,0.1977000615617244,0.0,0.0,0.0,0.0062853952769619135,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.4194587895962295,-0.0,-0.0,-0.29102260234093413,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.08491515531537555,-0.0,-0.004562206894131236,-0.0,-0.11761795090044869,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.13615852938160408,-0.0,-0.790312591007205,-0.0,-0.0,0.0,-0.0,-0.0,-0.2983139105882453,-0.0,-0.6890272452356732,0.0,-0.0,0.0,-0.8603463227654977,4.6243506490818715,-0.02804035617329106,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-1.0257703370048616,0.0,-0.5361329233462377,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.05460412088940036,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.5524630771720901,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
-0.0,-0.0,-0.15378199158210068,0.0,-0.0,-0.0,-0.0,-0.0,-0.06871775117900553,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.038899083711363754,-0.0,-0.5559669550474424,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10594528305643934,-0.0,-0.02804035617329106,4.3030667648861725,-0.6124602721017289,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.45065012979912866,-0.0,-0.1808613768909317,-0.0,0.0,-0.0,-0.0,-0.0,-0.021771122547658717,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06491695285456109,-0.0485373264397989,-0.0,-0.0014666861596746227,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0808366495295405,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.07262472840895014,-0.0
0.0,0.0,-0.0,0.1558465453340565,-0.0,-0.0,0.0,0.028733592871039933,0.0,-0.0,-0.07169493470848118,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.38525006514958726,-0.0,-0.0,-0.0,-0.0,-0.14397524821360796,-0.0,-0.16028573935957563,0.0,0.0,0.0,-0.0,-0.6124602721017289,3.437669167325962,0.0,0.0,0.0,-0.0,-0.07270728892432347,-0.0,-0.015682544738640447,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.01073179761268368,-0.0,-0.0,0.0,0.0,0.16333174096831712,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.6087649120232078,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.07876096849769416,-0.0,-0.0,-1.1850226684847047,-0.0,-0.1946945797538885,-0.0,-0.09295814962708109,-0.0,0.0,-0.016227880759322674,-0.0,-0.36209139088167647,-0.0,-0.0,-0.0,-0.01565162422149166
-0.2423153179074286,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.7211757254559621,0.031490488505429064,0.09135929163994644,-0.0,0.0,-0.0,-0.033781640888620665,0.0,0.0,0.2373188927354898,-0.0,-0.0,-0.04072070022984827,-0.0,0.16799700141224302,0.0,0.13112709360211808,-0.0458278504713522,0.039815078241501024,-0.0,-0.0,-0.004889818242045198,-0.34500132652930854,-0.5648663822562385,-0.0,-0.0,0.0,0.0,2.3711137011323378,-0.6424235781804348,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19923448274954617,-0.0,-0.0,-0.0,-0.0,-0.0,0.021436292783112727,-0.0,0.18742827032309436,0.0,-0.1188101821808536,-0.0,0.01954344913776912,0.0,0.0,-0.0,0.0,-0.26805693364309824,-0.0,0.0,0.0,-0.0,0.0,0.2880300748184153,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.3403846535344539,-0.0,0.0,-0.0,-0.12899568269287537,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.022163572835749,0.0,-0.0,-0.0,0.022337016869691792,0.0,0.0,0.0,-0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.6424235781804348,2.700506556040412,-0.6824233989247992,-0.11204375386687968,-0.0,-0.23884993851228167,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.27827725394136854,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0493814339938476,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.2719404563884131,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.017603901327330043,-0.6488662183525855,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
0.04199316945119562,-0.0,0.0,-0.0,-0.0,0.0,-0.10509110759269576,-0.0,-0.0,-0.0,0.0,-0.0,-0.46271919902334735,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.18984536725006648,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.037398124063487616,0.0,0.0,0.0,0.0,-0.0,-0.6824233989247992,3.1075084965688484,-0.3276593827035815,-0.0,-0.029343324018684468,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.1147626315252702,-0.0,-0.0,-0.0,-0.0,0.0,0.05402708311047463,0.0,-0.0,-0.34407886568836327,0.0,0.186969778389398,0.0,0.0,0.0,0.0,-0.022407085801393143,0.0,-0.0,0.0,0.0,0.010437133469443503,-0.12849646330321476,0.0,0.0,-0.0,0.12298993444245904,0.0,0.0,0.0,0.0,0.0,-0.0,-0.03288962931426112,-0.48451349306002633,-0.8110329053323706,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
0.0,-0.0,0.0,0.0,-0.0,0.13365085801309828,-0.0,0.0,0.0,0.06257986460215285,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.2159999520640172,-0.0,0.0,-0.0,-0.0,-0.11204375386687968,-0.3276593827035815,4.2039532036597835,-0.0,-0.20504210928359531,-0.0,-0.0,-0.9022983497598621,-0.6674051966761834,-0.6074428575646114,-0.0,-1.0645757206480868,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12463451013475922,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.03514322053018261,0.0,-0.0,-0.0,-0.0,-0.27378749011561954,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.35358142857265284,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.10138664878329948,0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.300857750358584,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0817057322569472,-0.435188013875117,-0.0,-0.0,-0.0,-0.0,-0.18529238862195133,-0.18725739009297243,-0.0,0.0699501893999542,0.0,-0.0,-0.07270728892432347,-0.0,-0.0,-0.0,-0.0,2.4353890371384415,-0.08775376225938963,-0.03920456604160493,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.08601688036468577,0.0,0.0,-0.0,0.008766030859986297,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.5279563246189992,0.0,-0.0,-0.27071884164402177,-0.16629248162138036,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.01714467762414767,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5003444626157242,-0.0,-0.2834396412253736,-0.0,-0.0,-0.0,-0.06555042174268931
0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.29899210607642446,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.2605737681137737,0.0,-0.12155324537620663,-0.0,-0.0,-0.0,-0.11650609482079864,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3488930164199131,-0.0,-0.0,0.0,-0.15129777133919173,-1.0257703370048616,-0.0,-0.0,-0.0,-0.23884993851228167,-0.029343324018684468,-0.20504210928359531,-0.08775376225938963,3.60772199526128,-0.0,-0.43392962049327904,-0.0,-0.5530464891061161,-0.0,-0.0,-0.0,-0.0,0.032666193022804255,0.0,-0.0,0.0,0.057315623594268165,0.0,0.0,-0.24415644364448752,-0.0,-0.0,-0.0,0.0,0.08679034219947301,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.016842329615726848,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
