1.349813306865536688e+00,0.000000000000000000e+00,-9.565161710774408577e-02,-8.553316440854648317e-02,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-8.578132628567003426e-02,-0.000000000000000000e+00.4,0.000000000000000000e+00.3,-2.084780725894211095e-01,-0.000000000000000000e+00.5,-2.593380372299821657e-01,0.000000000000000000e+00.4,0.000000000000000000e+00.5,-0.000000000000000000e+00.6,0.000000000000000000e+00.6,-5.103738329359267661e-02,1.292554538622098792e-01,-0.000000000000000000e+00.7,0.000000000000000000e+00.7,-2.607649462106541582e-01,-0.000000000000000000e+00.8,0.000000000000000000e+00.8,0.000000000000000000e+00.9,-4.109160028721101088e-02,-0.000000000000000000e+00.9,2.128159273540413884e-02,-0.000000000000000000e+00.10,-5.385815671238733393e-02,0.000000000000000000e+00.10,0.000000000000000000e+00.11,-8.151253235969084521e-02,0.000000000000000000e+00.12,3.978443792060112200e-02,0.000000000000000000e+00.13,1.668299405945115887e-01,0.000000000000000000e+00.14,-0.000000000000000000e+00.11,0.000000000000000000e+00.15,-0.000000000000000000e+00.12,0.000000000000000000e+00.16,0.000000000000000000e+00.17,0.000000000000000000e+00.18,-2.880180059465332551e-02,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,9.315445444866489455e-02,8.456876719504723139e-02,-0.000000000000000000e+00.16,1.614216186586630852e-01,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-1.712223032273676483e-03,-0.000000000000000000e+00.23,-1.005511676892588968e-01,4.259158978666342105e-02,0.000000000000000000e+00.21,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.24,0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.25,0.000000000000000000e+00.26,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,2.284146765201773219e-02,0.000000000000000000e+00.27,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,0.000000000000000000e+00.28,0.000000000000000000e+00.29,0.000000000000000000e+00.30,-0.000000000000000000e+00.31,0.000000000000000000e+00.31,0.000000000000000000e+00.32,0.000000000000000000e+00.33,1.206650879771407475e-01,0.000000000000000000e+00.34,0.000000000000000000e+00.35,3.782352720738911545e-02,-1.812750775892657262e-01,0.000000000000000000e+00.36,-1.768514000305195432e-03,0.000000000000000000e+00.37,-0.000000000000000000e+00.32,-3.974998510209178798e-02,-0.000000000000000000e+00.33
-0.05385815671238733,-0.0,0.0,-0.06854812283523105,-0.0,-0.0,-0.0,0.0,-0.0,-0.260064363384694,0.11941130479019713,0.02397615400887968,0.0,-0.0,0.0,-0.15122798590581835,0.0,0.0,-0.006898702085183294,-0.0,0.0,0.0,-0.0,0.23343298049177696,0.0,0.014337180706192987,-0.0,-0.0,0.0,0.0,-0.005263931899676889,-0.03913152722001173,1.7112147339442243,-0.0,-0.0,0.0,-0.0,-0.33141273852852526,-0.2672108655503823,0.0,0.0,-0.22979347299774272,-0.0,-0.007923904777680785,-0.1091678551604432,0.0,-0.0,-0.18838610410385445,-0.0,-0.012761628171752212,-0.0,-0.0,-0.0,-0.0,0.0,0.010172432214696336,0.0,0.10947106016920778,-0.0,-0.0,0.0,0.17669190336555543,0.0,-0.11228098446750907,-0.0,-0.0,0.0,0.0,-0.0,-0.07903187042352124,0.0,-0.0,-0.07396053711281401,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.061670454843535165,0.0,0.0,-0.0,-0.017495819845450122,-0.0,0.0,0.0,0.0,0.017630786975627432,0.0,0.0,0.0,-0.0,0.09523535100351664,-0.0,-0.0,-0.0,-0.0,-0.13736728531537987
0.0,-0.0,0.0,-0.0,-0.027191530539054688,-0.0,-0.013831952267445928,-0.04020456606706252,0.0,-0.0,0.0,-0.0,0.0,0.0,0.2352695864794384,-0.5014556503948348,-0.23431098906027603,-1.083150225025965,-0.4389145355208192,-0.0,-0.0,0.0,-0.0,-0.0,0.01896549434228868,-0.0,0.0,0.0,-0.15242441300283574,0.0,0.0,0.0,-0.0,3.4097830573891854,-0.023291283577182773,-0.0,-0.0,0.0,-0.10605221471674246,-0.0,-0.559213415946188,0.0,0.0,0.07177290748128315,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.09548319030603734,0.25587690550074427,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.08052690487788684,-0.483483664093845,-0.0,0.0,0.0,-0.12376247154449065,-0.0,-0.0,-0.0,-0.0,0.0,-0.0054892070504262555,-0.0,0.0,-0.0,-0.0,-0.34221505605564817,0.0,0.0,-0.18462356673995944,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17409548410228443,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.07889805440072138,-0.10651060798054703,-0.0,-0.0,-0.0,-0.3183442214609557,-0.0,-0.0,-0.0,-0.0892379129666923,-0.7108721460447097,-0.3461180471122968,-0.0,-0.0,-0.0,-0.0,-0.0,-0.023291283577182773,3.240021005426995,-0.0,0.0,-0.0,-0.35960004001767687,-0.0,-0.0,-0.0,-0.02609031336404676,-0.0,-0.31848816641197136,-0.0,-0.07588242722570333,-0.1483774223277032,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.15349115957746157,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.39475785623172965,-0.5984313750787653,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.1876410552630044,-0.0,-0.0,-0.0,-0.04751304604376422,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.014089087459828042,-0.0,0.0,-0.0
-0.08151253235969085,0.0,0.0,0.0,0.0,-0.0,-0.158450566356279,-0.0,-0.13783384151731362,-0.0,0.0,0.0,0.0,-0.07691267880425007,-0.0,-0.02580968161369268,-0.0,-0.0,-0.0,-0.23363658737600937,-0.0,0.0,-0.0,0.0,0.0,-0.02975170126934076,-0.0,0.0,-0.120386032161801,0.0,-0.0,0.0,0.0,-0.0,-0.0,2.2373992093710964,-0.08179501269010923,0.007997105206629274,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.42425165906580176,0.0,0.09813815380991119,-0.0,0.0,-0.0,-0.0,0.14618112216963802,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.07535158466999663,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.03498871730313122,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.8527550375430957,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.1319322315972118,-0.0
0.0,-0.0,0.08378833893671904,0.0,-0.0,-0.17389341232045477,0.0,0.0,-0.0,-0.0,0.08298442428539116,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.13268066715070015,0.0,0.0,-0.0,0.0,-0.0,-0.01630699732901813,-0.0,-0.19446750078104744,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.08179501269010923,3.0568048211050702,0.1022603636288789,0.20018366288398312,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.01794456697958074,0.0,-0.0,-0.1564151417939208,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13661153673491772,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.05730636562803832,-0.0,0.0,-0.0743894006416011,-0.0,-0.0,-0.31685609316576013,-0.0,-1.9460552966479745,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.11409768379601012,-0.0,-0.0,-0.0,-0.0
0.03978443792060112,-0.037214494137629194,-0.0,0.0,0.0,0.006018173073193444,-0.0,0.0,0.0,-0.0,0.0001035976110609243,0.08800547463317168,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.11924838693808552,0.0,-0.0,-0.15357589311046124,-0.0,0.0,-0.0863901324793183,0.0,0.0,-0.0,-0.0,0.0,-0.2147484209910548,-0.6074885276725409,-0.33141273852852526,0.0,-0.0,0.007997105206629274,0.1022603636288789,2.319422865989712,-0.36609258760153945,0.0,0.0,-0.43819012164159427,-0.17685541421573303,-0.0,-0.0,0.0,-0.0057388282826713755,-0.0,0.0,0.0,0.0,0.0,0.16931748419530857,0.17228767387328384,-0.0,0.0,0.0,0.0,0.188400809604128,-0.0,0.0,-0.0,-0.0,-0.5714329675260816,0.0,-0.0,0.0,-0.0,0.0,-0.13388402998764795,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.19096761496458128,0.22808468119220385,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.3138844063308189,0.0,-0.0,-0.0,-0.0,0.0,0.034852395704615804,0.0,0.008310634304433219,0.0
0.0,-0.0029514424841983696,0.026263525699907447,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.3048231788324737,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01105713583757102,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.2672108655503823,-0.10605221471674246,-0.35960004001767687,-0.0,0.20018366288398312,-0.36609258760153945,1.8981837296982345,-0.4434972911855964,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13733178573125607,-0.0,0.0,0.0,-0.0,0.08944089272602623,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012296926262852031,-0.240025900904515,-0.0,0.011213726228371367,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.06270600410271343,0.0,-0.0,-0.0,-0.0412057087182953,-0.0,-0.0,0.3041689308219779,0.0,-0.0,-0.0,-0.0
0.1668299405945116,0.0,0.0,0.003258501856128227,0.0,0.0,-0.0981055875262552,-0.0,0.0,-0.19640331105437736,-0.0,-0.010103412442921691,-0.0,0.016501012351725308,0.0,0.0,-0.26199057077669663,-0.0,0.0,-0.0,0.0,-0.12285127412484761,-0.0,-0.009252612675213007,0.0,-0.0,0.0,0.0,0.0,-0.0,0.032639619299498955,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.4434972911855964,1.913913163896446,-0.0,0.05282621062787988,0.0,0.1230570483396636,0.0,-0.0,0.0,-0.0,-0.03400019498322003,0.0,0.0,0.0,-0.08402074755114468,0.0,0.32626217453901774,-0.0,-0.023616096830015212,0.0,-0.0,-0.12883241884979232,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.14275813986164612,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4621711452752332,-0.009664869792632947,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18893782906416737,0.0,0.22981063012005384,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.005404107128826701,0.015036768363431714,0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.21233256220098512,-0.24386288795094216,-0.0,-0.0,-0.0,-0.006818339664978586,-0.0,-0.12094457204675212,-0.0,-0.0,-0.0,-0.0,-0.46319396331691726,0.1354191404976372,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.559213415946188,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,2.822697299065688,0.0,0.0,0.0,-0.0,-0.0,-0.017615096665389664,0.0,-0.0,-0.47446496912117464,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.13342900802876909,-0.0,-0.0,-0.0,-0.0,-0.0,-0.20896933692827005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0011227536248258469,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.5617766423943829,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.011276838806077823,-0.08414847712994741,-0.05084798993175361,-0.0,-0.1313404650854259,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15288201049224373
-0.0,0.0,0.053220042619579966,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03272047202616212,0.0,-0.0,-0.0,-0.07837003723237414,-0.0,-0.44564503385166415,-0.0,-0.006361338441255523,-0.0,-0.0,0.0,-0.319245907427721,-0.0,-0.22979347299774272,0.0,-0.0,0.0,0.0,-0.43819012164159427,-0.0,0.05282621062787988,0.0,1.802353733123428,0.0,-0.15163281574020052,0.0,0.0468264162272936,-0.0,0.0,-0.014170037504029596,-0.0,-0.0,0.0371369836646319,0.0,-0.0,0.0,0.0,-0.0,-0.3075967946329963,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.2207005525236512,-0.0,0.0,0.0,0.0,-0.0,0.0,0.004418511106014378,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08627594997495101,-0.0,0.12566034243982752,0.07236219353617955,0.0,0.0,-0.0,0.0,-0.05597589458804048,0.0,0.0,0.15370240972994736,0.0,0.0,-0.05753924860322472,-0.04945071582938905,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.07743722633740438,0.0,-0.37945370515403337,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.13329106358230544,0.0,-0.0,-0.05905087542665781,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.02609031336404676,0.0,-0.0,-0.17685541421573303,-0.0,0.0,0.0,0.0,3.537984214829657,-0.16754748677055703,-1.6291568406564356,-0.009253185379636963,-0.0,-0.0,0.100241453501513,0.0,-0.0,-0.3698542294222584,-0.0,-0.0,-0.0,-0.02709288378237956,-0.0,0.0,0.0,-0.0,0.08239173344015006,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.1031756441598841,0.0,-0.0,-0.0,-0.572266875180281,0.052740017643379336,-0.0,-0.6126800206556424,0.0,0.0,0.0,-0.0,0.1788063161311365,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,0.11051500691592223,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.05300368978228408,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.23803556983897275,0.0,0.0,-0.0,0.0,0.15319334948144303,-0.11498129087853395,-0.0,-0.0,-0.01366592246376978,0.0,0.0,-0.5008690155661938,-0.0,-0.007923904777680785,0.07177290748128315,-0.0,-0.0,-0.0,-0.0,0.0,0.1230570483396636,0.0,-0.15163281574020052,-0.16754748677055703,3.435666119126792,-0.0,-0.17595169512662345,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.20999067046493863,-0.0055722700645778256,-0.0,0.023322654112076208,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.005997247519984862,0.0,-0.0,0.0,0.0,-0.0,0.0,0.16698441744129747,-0.0,0.07895631871244049,0.0,-0.0,-0.15762428728000627,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-2.254802599560867,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,0.0,-0.18905710809778095,-0.2591513218825791,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.13973036762664087,-0.0,-0.0,-0.17478779449202267,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1091678551604432,-0.0,-0.31848816641197136,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-1.6291568406564356,-0.0,3.781621408252276,-0.106849001414725,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.03694293114912271,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.04618612797645687,0.0,-0.0,-0.0,0.0,-0.036225633000600256,0.0,-0.0,-0.0,0.0,0.0,-0.05144782754694974,-0.0,0.0,0.0,0.0,-0.0,-0.414702757061628,0.0,-0.0,-0.0,-0.8290467149808503,0.0,-0.0,-0.0,-0.0,0.0,0.0911027174260744,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0501370580237379,-0.0,0.0,-0.1886353506099062
0.0,0.0,-0.013934142893947067,-0.0,-0.0,0.0,-0.0,0.14402256134493363,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.12159176531147754,0.0,0.0,0.25863266933454315,0.07938340608011454,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.11075304076433087,-0.6684909031301011,0.0,-0.09100433686881022,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0468264162272936,-0.009253185379636963,-0.17595169512662345,-0.106849001414725,4.458342086459791,-0.0,-0.8825162496015196,0.0,0.0,0.0,-0.08212558705054654,-0.04558095621704053,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.13664885728275197,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.007331580837286475,-0.0,0.0,0.34641268769488054,0.11721988485055775,-0.0,-0.0,-0.0,-0.13728342575320737,-0.11167027194558544,-0.0,-0.0,0.002376287763003855,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-2.2596878075257782,-0.08706517170059878,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.021826018155412946,0.0,-0.02991215005140246,-0.0,-0.0,-0.0,-0.0,0.0,-0.08706468442425401,-0.0,0.0,-0.1190035078722522,-0.17379359921631596,-0.0,-0.0,-0.0,-0.1402616317954816,-0.0,-0.0,0.0,0.0,-0.053667142279296046,-0.0,0.0,-0.07588242722570333,0.0,-0.01794456697958074,-0.0057388282826713755,-0.0,0.0,-0.017615096665389664,-0.0,-0.0,-0.0,-0.0,-0.0,2.48052484906698,-0.0936101446215659,-0.0,-0.26814586561975945,-0.0,-0.0,0.0,-0.02669546042568258,0.0,0.0,0.0,-0.0,0.4340752675525416,0.0,0.012269682045174028,-0.0,-0.0,-0.0,0.03349829891335752,-0.0,-0.0,0.06318718884407848,0.0,0.0,0.09257109681800392,-0.0,-0.1258503958078536,0.0,0.0,0.0,-0.02953564914895718,-0.35653219803893166,0.0,-0.097618346375095,-0.0,-0.0,-0.0,0.0,-0.0,-0.6423487741537796,-0.0,-0.053499001861833165,-0.0,-0.019638883151648575,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.5243148890229463,-0.0,-0.0
-0.028801800594653326,0.0,-0.03251910409982939,-0.0,-0.0,0.0,-0.17561584787431384,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0641023140564984,0.0,0.0,0.0,0.0,0.0,0.0,-0.10702459999943705,-0.027728700881523623,0.17164632487966217,-0.0,-0.0,-0.0,-0.005508977871166577,0.0,-0.0,0.0,-0.0,-0.18838610410385445,0.0,-0.1483774223277032,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.8825162496015196,-0.0936101446215659,3.1422007295482337,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.06657559320203987,0.0,0.0,0.0,0.0,-0.0,-0.0984552789614051,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.05715866660396878,0.05479238151589996,0.0,0.0,-0.0,0.0,0.11677920765307484,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.07067834553757324,0.2856002683080484,-0.0,-0.13021153683252892,-1.3890090280620688,0.0,-0.0
-0.0,0.0,0.0,-0.0,-0.0,-0.4883842701963184,-0.0,-0.11096163755374948,-0.6048428027925729,-0.0,-0.0,0.0,-0.0,-0.03922275929179375,0.0,-0.0,-0.14072808187889319,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.041911824766529125,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.03400019498322003,-0.0,-0.014170037504029596,0.100241453501513,-0.0,0.0,0.0,-0.0,0.0,3.118296813038972,-0.6921993401541073,-0.0,0.0,-0.039753572087878976,-0.08818594574141206,0.0,-0.0,-0.0,-0.04109823352024374,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04332936098965698,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0318117718321344,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0692202799629857,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.010431668046421509,0.0,0.0,-1.0691726568733957,-0.0
-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.22799410562785216,0.0,-0.02490055582246262,0.0,-0.0,-0.18851821512817887,-0.16378879481498806,-0.0,0.0,-0.0,0.0,0.07917740825802688,0.0,-0.0,0.032811473411564075,-0.0,0.0,-0.0,-0.0,-0.012761628171752212,-0.0,0.0,-0.42425165906580176,-0.1564151417939208,0.0,-0.0,0.0,-0.47446496912117464,-0.0,0.0,-0.0,-0.0,0.0,-0.26814586561975945,-0.0,-0.6921993401541073,4.699332006346944,-0.10575387377874174,0.0,-0.0,-0.0,-0.0,0.0,0.002815630419230847,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.07776159284238564,-0.0,0.0,0.033585515769298246,0.031165995765916228,-0.0,0.0,-0.0,-0.0,0.0009459027829828128,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.2621277779150955,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.28358397889149495,-2.2056767675379505
-0.0,-0.0,0.07880279188593468,0.08495079019164908,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.051846747693055535,-0.0,-0.07118986617621208,-0.006227659868125331,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.09014252562056499,-0.14983632099599156,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.2375189775514848,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.10575387377874174,2.0216949303405074,-0.2646738463981134,-0.46128041793984287,-0.22070840274894207,0.05434477352786168,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.11367296677672392,-0.0,-0.0,-0.12281813166410847,0.22006928031109593,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.12233628690926748,-0.0,0.0,-0.0,-0.0,-0.184555347184833,-0.0,-0.0,-0.0,0.17428857930913727,0.20129160769752577,0.0,0.0,0.0,-0.0,-0.0,-0.4357056287830278,-0.0,-0.0,-0.06666793531630467,0.0,-0.0,0.0,0.0,-0.0,-0.0
0.09315445444866488,-0.5456467119387192,-0.0,0.0,-0.17721847875192695,0.0,0.09212622193781927,0.23740782646911313,0.02001588213352687,-0.0,-0.0,-0.11380674901419945,-0.08241607834643436,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.07616947369407341,-0.0,0.02407438728450066,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.004925552859467601,-0.0,-0.0,0.0,-0.0,0.09813815380991119,0.0,0.0,-0.0,0.0,-0.0,0.0371369836646319,-0.3698542294222584,0.0,-0.0,-0.08212558705054654,-0.0,-0.0,0.0,0.0,-0.2646738463981134,2.0832654586314123,-0.27762465182591634,-0.6149535345074841,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.06514566203091098,0.01501744086832203,0.0,0.013682566052234488,0.0,0.0,0.014561140717451937,0.0,-0.0,0.09618213117413368,-0.0,0.10515160832599355,0.0,-0.0,-0.0,-0.0,0.04633448123454456,0.0,-0.0,0.0,0.0,0.0,-0.27454341598195137,0.0,-0.0,0.0,0.0,0.14459062965596595,0.0,-0.0,-0.0,0.0,-0.0
0.08456876719504723,0.0,0.0,0.0,-0.15021396921294045,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.008722044581851865,0.0,-0.0,-0.0,0.0,-0.0743983131790105,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.16931748419530857,-0.13733178573125607,-0.08402074755114468,-0.0,0.0,-0.0,-0.0,-0.03694293114912271,-0.04558095621704053,0.0,-0.0,-0.039753572087878976,-0.0,-0.46128041793984287,-0.27762465182591634,2.516259495636279,-0.0,-0.0,-0.140948791242937,-0.2957178656624469,0.0,0.0,0.0,0.0,0.01287124059230612,0.14859282402000584,0.0,-0.24927805557736585,-0.0,-0.550623077772012,-0.0,-0.0,-0.1862286748765216,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.04204215536091069,0.0,-0.0,0.0,0.29142808329956393,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.011853665642001215,-0.0,-0.0,-0.46532919436521586,-0.20672781634256712,-0.14145247760978671,0.0,0.27598184955815364,-0.0,-0.039447765580101865,-0.0,-0.0,-0.027725012594324278
-0.0,-0.0,0.0,-0.442096933034906,-0.0,-0.061530876047936736,0.07746988066989878,0.0,-0.0,-0.0,-0.0,-0.0,-0.08111641829749638,-0.25113445811847607,-0.04330347681936703,0.0,0.053980433207775375,0.2690666061005387,0.0,-0.0,0.0,0.0,0.0,-0.11375134656729265,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.17228767387328384,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.02669546042568258,-0.0,-0.08818594574141206,-0.0,-0.22070840274894207,-0.6149535345074841,-0.0,2.2771834278567935,-0.0,-0.185503829230838,-0.4041985137653971,-0.08455017657926922,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.03054024316083629,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.127175869536704,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.035572435003614046,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.09518244473971987,-0.18483191499490303,-0.00017346413426818906
