1.802307429651732074e+00,-1.104291478233655477e-01,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00,-4.115496477504427264e-01,-0.000000000000000000e+00.3,0.000000000000000000e+00.1,-0.000000000000000000e+00.4,-2.691498786534950449e-01,-0.000000000000000000e+00.5,0.000000000000000000e+00.2,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,-3.021041673285402851e-01,-0.000000000000000000e+00.8,-2.061233197903490980e-02,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-3.887918453464640073e-02,2.833947676655751771e-02,-0.000000000000000000e+00.9,0.000000000000000000e+00.5,-7.488398398912901599e-02,2.650313255372990784e-01,0.000000000000000000e+00.6,0.000000000000000000e+00.7,-0.000000000000000000e+00.10,1.767626768847626317e-01,-5.096499743628753881e-02,-1.168543344063998485e-01,-9.458464587082264508e-03,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-2.567438623739737857e-01,-1.005158800465360686e-01,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,0.000000000000000000e+00.8,-0.000000000000000000e+00.22,-3.411498423280301395e-01,-0.000000000000000000e+00.23,-4.874081535601437754e-02,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,-4.277578705787815107e-03,0.000000000000000000e+00.9,0.000000000000000000e+00.10,-0.000000000000000000e+00.26,0.000000000000000000e+00.11,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.12,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,0.000000000000000000e+00.13,-3.023822335513512427e-02,0.000000000000000000e+00.14,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,7.551104163359358135e-02,3.096015743761722921e-02,0.000000000000000000e+00.17,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,2.214444955252739544e-01,-7.020297718298521006e-02,-0.000000000000000000e+00.37,0.000000000000000000e+00.18,-0.000000000000000000e+00.38,-3.789238414138611233e-02,-0.000000000000000000e+00.39,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,0.000000000000000000e+00.22,-0.000000000000000000e+00.40,0.000000000000000000e+00.23,-0.000000000000000000e+00.41,-0.000000000000000000e+00.42,0.000000000000000000e+00.24,-0.000000000000000000e+00.43,-0.000000000000000000e+00.44,-0.000000000000000000e+00.45,-0.000000000000000000e+00.46,0.000000000000000000e+00.25,-3.124065728268531766e-02,0.000000000000000000e+00.26
-0.009458464587082265,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.42148762106837984,0.0,-0.0,0.0,0.041773588330610005,-0.0,-0.7106010139119329,-0.1881288210211222,-0.0,-0.0,-0.0,-0.0,0.0,-0.05844797271577952,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.16494578678512428,-0.009597852862219073,2.4879617945739487,-0.02896595592267204,-0.0,0.02420899693235962,-0.0,-0.7552668565068034,-0.00200149650038974,-0.0,-0.04996198521517177,-0.0,-0.0,-0.0,-0.16147212484965665,-0.02220588449406176,0.0,-0.04038679666584159,-0.0,-0.060238300456963614,0.14281762643954607,-0.0,0.0,0.0,0.0,0.0,0.048980888088504815,0.0,0.0,-0.33235343779716536,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.05919507365938068,0.025802853625126035,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.08048823326076211,-0.03513839269299412,-0.0,-0.0,0.0,-0.0,0.0,0.08481944130933677,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
-0.0,0.003322220742583457,0.0,-0.0,-0.0,0.13977028956801255,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.21556659480764345,0.0,-0.0,-0.0,-0.2084987967022138,-0.08408564710630528,-0.20162325474353568,-0.0,-0.0,-0.19710839444859177,-0.11218738671615806,-0.0,0.3858667227190022,0.0,-0.0,-0.0,-0.012728219554013428,-0.0,0.0,0.2194449438417802,-0.02896595592267204,2.193608634197299,-0.2133372246031831,0.0,-0.0,-0.0,-0.17680165731377628,-0.0,-0.03879894285396136,0.0,0.0,0.027293614724064885,0.0,0.0,-0.0,-0.16448029521333332,0.0,-0.0332019775946256,-0.0,0.02970790515496476,0.0,-0.0,0.0,-0.0,0.0,0.0,0.011590680707341906,-0.020339004379006417,0.0,-0.0035838188978281173,0.0,0.0,0.0,0.0,-0.009716235919202445,-0.0,-0.1710112236207531,-0.03438591594818324,0.0,0.0,0.0,-0.11124087695861566,-0.0,0.0,-0.0,0.0,0.0,0.013058838218882521,0.0,-0.5250886634301244,0.0,-0.1036071573618882,-0.0,-0.0,-0.0,-0.0,-0.0,-0.005758901358027611,-0.0,0.0,-0.0,0.0,0.0,0.022449084985015952,0.0,-0.0,0.0,-0.0805697083009287
-0.0,0.08749756571136824,0.08405899973560088,-0.0,-0.0,0.0,-0.0,0.0,0.07881202774129141,0.0,-0.0,-0.0,-0.07653208920232092,0.0,-0.0,0.0,-0.18517397047001535,-0.0,-0.0,0.0,0.05965931651431021,-0.3651445135287816,0.0,-0.0,0.0,-0.0,-0.2582915909584402,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.2133372246031831,2.341405600035365,0.0,0.0,0.0,-0.17892511332119487,0.0,-0.09518985449549934,-0.0,-0.2225878212338765,0.0,-0.0,-0.0,-0.38198722006545893,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.004799740397177013,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.20423190323497012,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.49816760177902886,0.0,-0.0,-0.22169966633103927,-0.0,-0.0,-0.0,0.13994998153229707,-0.0,-0.0,0.0,-0.0,-0.28582814929248734,-0.05476849741333784,-0.13823456002994167,0.0,-0.1110238461893013,0.0,-0.05658402204449114,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.11938964675414605,0.06051646705074209
-0.0,-0.0,-0.4884304369618264,0.21170487646889596,-0.0,-0.0,-0.0,-0.0,-0.2649498303492562,0.0,0.0,0.0,0.30259124681626937,-0.0,0.0,0.0,0.0,0.0,0.034866891927470306,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.14648906799018052,-0.0,-0.021831971264301912,0.0,0.0,0.02420899693235962,0.0,0.0,2.5040224558796944,-0.4744329952147756,0.0,0.0,0.02197335869791013,0.0,-0.0,0.0,0.0,-0.0,0.0,0.014789066327553054,0.0,0.0,0.0,-0.0,-0.006922699637676242,-0.0,0.0,-0.0,-0.0,-0.06030376005238392,-0.0,0.10289433031514283,0.29088035328547857,0.0,0.0,-0.0,0.2025744120892816,-0.14081994759683628,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.15706386022322474,-0.0,0.08178240203218816,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.0055037434255822,-0.226976872791982,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.060882865581314415,0.0,-0.0,0.0
-0.0,-0.0,-0.1627293400229244,0.0,-0.1219769778382896,-0.04276180413524672,0.0,-0.0,-0.0,-0.0,0.0,0.2394479237693904,0.0,0.3223375576713399,0.0,-0.0,0.0,0.06323231107579287,0.0,0.0,0.0,-0.0,0.0,0.04672270325962313,-0.0,0.009664942353558586,0.0,-0.13272013977670175,-0.15648127330356112,-0.0,0.07387050822084729,0.0,-0.0,-0.0,0.0,-0.4744329952147756,3.6476757082674234,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.18222600501828143,0.0,0.0,-0.0,-0.0,0.0,0.0,0.19061669522322705,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.09619482839209528,-0.0,-0.0,0.0,0.09797086665755601,0.0,0.0,0.0,0.0,0.0,0.0,0.18863603123784073,0.0,-0.2725127831133922,0.0,0.0,0.0,-0.0,-0.1592271557009056,-0.2611867063425938,-0.0,-0.0,-0.0,-1.964404295264481,-0.0,-0.0,-0.0,0.0,0.0,-0.1253464364800209,0.0,-0.0,-0.0,-0.1323267509338348,-0.0,-0.0,-0.0
-0.2567438623739738,-0.20884517800673527,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17817495541675804,0.0,0.0,0.09795896802857779,0.0,-0.0,-0.19454491143849845,0.0,-0.0,-0.05620900329944257,0.0,-0.0024037377117201407,0.0,-0.005218389003483789,0.0,-0.0,0.0,0.0,0.0,0.0,-0.07762881333192603,0.0,-0.7503444300598751,-0.7552668565068034,-0.0,0.0,0.0,-0.0,3.633577485505049,-0.6173310251717609,-0.624279756382564,-0.0,-0.019757647093153127,-0.48241244311315645,-0.0,-0.0,-0.22701792141400504,0.0,0.0,-0.0,-0.03594397059296407,0.0,-0.0,0.09720354604930491,0.0,-0.0,0.007448056016307683,-0.0,0.0,0.35753648574174307,-0.0,0.0,0.0,-0.0,-0.10838126508511337,0.0,-0.0,0.0,-0.0,0.0,0.1455572805475754,0.0,0.0,0.0,-0.0,0.19029187933712657,-0.0,0.374536171043258,0.0,-0.16198157730941923,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.08222755313982585,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0
-0.10051588004653605,-0.0,-0.0,-0.0,-0.05958348679814528,0.0,-0.14135974845407806,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.15090644993276653,-0.0,-0.0,-0.0,-0.043731521084580074,0.0,-0.0,-0.0711594776969454,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.00200149650038974,-0.17680165731377628,-0.17892511332119487,0.0,-0.0,-0.6173310251717609,2.2830686731844367,-0.6162576507001549,-0.21809776176632395,-0.0,-0.28322249423829193,0.0,0.040325247280561936,-0.0,-0.0,0.10697504690384561,0.0,0.0,0.019457113174408142,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.040452855750856366,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.011317116649319812,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.08107982310314914,-0.0026568402581612395,-0.0,-0.0,0.0,-0.039799533757171046,-0.0,-0.0,-0.3245002216842534,0.0,-0.07560890562447149,0.20482256284129624,-0.054015090190906896,0.018481478771639928,0.12984340272865869,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.3710785069438972,-0.057919139727465214,-0.0,-0.0,-0.0,-0.0,0.0,0.017859306991410605,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.00999348034429384,-0.0,0.08835033365097694,0.0,0.0,-0.14368187150359607,0.0,-0.0,-0.0,-0.0,0.0,0.02197335869791013,-0.0,-0.624279756382564,-0.6162576507001549,2.743643962284725,-0.2944647483418944,-0.0,-0.0008362020528536351,-0.0,0.0,-0.0,-0.0,0.09771552337430851,-0.0,-0.0,0.0,0.0,0.0,0.10419751902514637,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.2169927100582159,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.4780171477616703,0.05572075781431239,-0.19115125565670124,0.09581099054457604,0.0,0.1291432369185622,0.0,-0.0,0.0,0.05961982953993003,-0.2325313610499753,0.0,0.0,-0.0,-0.0,0.0,0.07312969005565442,0.0,0.0,-0.0,-0.0,-0.4147099637853715,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.04423977832375629
-0.0,0.0,-0.0,-0.0,-0.010517873086996348,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.08243571974730611,0.0,-0.0,-0.0,-0.1238998110838512,-0.0,-0.0,-0.0,-0.0,-0.031684862613831306,0.0,-0.1955605644940193,0.10908160224226349,-0.0,-0.0,-0.0,-0.0644153171354236,-0.0,0.07353562841007184,0.0,-0.04996198521517177,-0.03879894285396136,-0.09518985449549934,0.0,-0.0,-0.0,-0.21809776176632395,-0.2944647483418944,2.297262603580247,-0.023579563477192218,-0.1340613399532794,-0.0,0.0,-0.35091975424451244,-0.26109398259841954,-0.0,-0.0,-0.42171591614237064,0.0,0.0,0.0,-0.0,0.0,-0.0,0.012249622480312425,0.0,-0.0,-0.10406501599854036,-0.0,-0.0,0.04550278379845794,0.0,-0.0,-0.0,-0.1922076081613671,0.0,0.024770802884395128,0.11519687456942208,-0.17674385957928468,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.5808097824783974,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1204116635612378,-0.12097957086242112,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,0.0,-0.0,-0.0,-0.0,-0.05097623215666046,-0.018816544233790665,-0.0,-0.0,-0.0,0.05527362459441532,-0.10144400573374902,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.05933687365244048,-0.0,-0.0,-0.13414848565195056,-0.0,-0.0,-0.4056198604248684,-0.15011688855972055,-0.0,-0.05221326588839292,-0.0,-0.005241445746483163,-0.47451636401397135,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019757647093153127,-0.0,-0.0,-0.023579563477192218,2.3437747973109535,-0.08939686643260845,-0.022269338009431938,-0.0,-0.0,0.11719595975379397,0.0,-0.0,-0.0,0.0,-0.0,0.05402584432605573,-0.0,-0.0,-0.12147273776848856,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.07325700433122931,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.07747454784290049,0.20703147374294367,-0.29901441987327876,0.0,-0.0,-0.0,-0.05582734410991202,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.22322666326244436,-0.0,-0.8183182616114653,-0.18621953824633855,-0.18944919501067753,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.2874872073224077,-0.05518553130638109,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.07729774563182809,0.0,0.20492870909796032,-0.0,-0.0,0.0,0.0,-0.0,0.3632425328482208,0.0,-0.22873355438371276,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.2408826184638012,-0.0,-0.32594641507732125,-0.0,0.0,-0.2225878212338765,0.0,-0.0,-0.48241244311315645,-0.28322249423829193,-0.0008362020528536351,-0.1340613399532794,-0.08939686643260845,2.9907576005537595,-0.0,-0.0390444989374166,-0.5303988655425932,-0.1542592018674956,0.0,0.003938569458925963,-0.0,0.13961570373931112,-0.0,0.12540362513314973,-0.0,-0.0,0.0,-0.0,-0.007761366552899672,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.11815409606233776,0.11360428907357224,0.0,-0.0,0.23200458548444344,0.0,0.022571568448658732,-0.0,0.30327688891779,-0.056929956262746634,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.31254988032908854,0.0,-0.0,0.20623516095214273,0.0,-0.0,-0.0,0.0,0.0,0.0,0.024054375944500724,0.0
-0.0,-0.0,0.0,-0.0,-0.0,-0.0020054652732498543,0.0,-0.0,-0.0,-0.0,0.019043457002438494,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07266432532759971,0.0,-0.0,-0.0,-0.039482873404039213,0.05017217350543287,0.0,-0.0,0.0,-0.3797633148309527,0.36729579864075146,-0.0,-0.0,0.0,-0.0,0.027293614724064885,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.022269338009431938,-0.0,3.226285483691443,-0.28828525369000235,-0.007172479457538901,0.13864176675100576,0.0,-0.0,-0.25531424696444727,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.031217078583756937,-0.0,0.0,0.0,0.0,0.17449333870598835,-0.0,0.0,-0.01903289909998185,0.022724251019915025,0.006465952959150954,-0.0,0.0,-0.0,0.07492050408107583,0.0,-0.07427725377792435,0.0,-0.0,-0.17981242868564276,-0.0,0.12822667427874349,0.0,-0.0,0.006802838718764115,0.0,0.14393611756284083,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.4896035588576776,-0.0,-1.6966663403095092,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,0.0,0.0,0.0,-0.1524233540311689,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.009566183403222465,-0.0,-0.0,-0.33900767368312135,-0.0,0.0,0.0,-0.2607850311861655,0.0,-0.16147212484965665,0.0,-0.0,-0.0,0.0,-0.0,0.040325247280561936,0.0,0.0,-0.0,-0.0390444989374166,-0.28828525369000235,2.2392855016524655,-0.2952768848232581,-0.0,-0.30360182840182287,-0.07311824273604096,-0.0,0.0,-0.0,0.11387256415576502,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.2816443630783105,-0.05921078412582286,0.18788174451575831,0.0,0.0,0.010043240503939564,-0.0,0.0,0.0,0.1658294272233155,0.026134008362114904,0.4778501195455497,-0.0,-0.0,0.0,-0.0,-0.05212438823808128,-0.0,-0.0,-0.008907436680998606,0.06273788944592974,0.0,0.0,-0.2802867687039809,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.07542764425567448,0.06513029476407207,0.1283433033713937,-0.07365712749839756,-0.0,-0.0,-0.05826030132682146,-0.08994541698343118,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.22046240036828485,0.3857413483592642,-0.0,-0.0,0.0,0.11256353851792925,0.23592657556280933,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.3806448870777136,-0.0,-0.0,-0.0,-0.07155909552532004,0.0,-0.05275290305711146,-0.02220588449406176,0.0,-0.0,0.0,-0.18222600501828143,-0.22701792141400504,-0.0,-0.0,-0.35091975424451244,-0.0,-0.5303988655425932,-0.007172479457538901,-0.2952768848232581,2.5252173142342254,-0.003757219239556056,-0.01278986683951019,-0.0,-0.3731998235470805,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.10006735176874013,0.10056750645255744,-0.0,0.0,0.31082072975883174,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.24668273720551365,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.3740139633332985,-0.0,0.0,-0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.007964401502406796,-0.0,0.0,0.0,-0.0,0.11396753869109026,0.2755315607662136,0.0,0.0,0.0,0.0,0.2305340159960628,-0.0,0.08344288663079638,-0.0,0.41913397035655325,0.04475116795952964,0.0,0.15016873983095552,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.38198722006545893,0.014789066327553054,0.0,0.0,-0.0,-0.0,-0.26109398259841954,0.11719595975379397,-0.1542592018674956,0.13864176675100576,-0.0,-0.003757219239556056,2.4297553536279217,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.06363830300613149,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.005561193132834184,-0.0,0.0,-0.07092122475249565,-0.0,-0.0,-0.0,-0.0,0.0,-0.0029105740910583488,0.0,0.0,-0.0032577572246708527,-0.0,-0.0,-0.0,-0.22024261316567356,-0.0,-0.0,-0.0,-0.3243010644475037,0.0,-0.001707745275952765,0.10081810026970808,0.0,-0.6298952692885635,0.0,-0.0,0.160202719331449,0.0,0.0,-0.0,-0.18150684581592216,0.0,0.0
-0.0,0.035931639049121195,0.0,-0.0,0.0,0.0,0.09781733006530088,0.0,0.17468306673322645,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.08175345590241374,-0.111264576404379,-0.0,0.0,-0.5524199826899892,-0.0,0.0,-0.26874323991235294,-0.0,-0.0,0.0,-0.1540039817707962,-0.0,-0.0,0.0,0.0,0.02742701389390632,-0.04038679666584159,-0.16448029521333332,-0.0,0.0,0.0,0.0,0.10697504690384561,0.09771552337430851,-0.0,0.0,0.0,0.0,-0.30360182840182287,-0.01278986683951019,-0.0,2.7944843740985994,-0.5272421963382317,-0.357383038866792,-0.05556719670567504,0.0,0.0,0.0,0.0,-0.0,0.133244671403316,0.14728017840125804,0.0,-0.2113613980852354,-0.0,-0.0,0.3575851090204509,-0.0,0.0,-0.0,-0.023702999025674625,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.028396201553698004,0.048182435787803714,0.0,0.13685632961884256,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.03810154135068362,-0.0,0.19915070733071624,0.0,0.0,-0.3920877538372956,-5.553899704050752e-05,-0.0
-0.34114984232803014,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.09089751733976212,-0.0,-0.019897937709920967,-0.0,-0.0,-0.0,-0.06388421678537567,-0.0,-0.0,0.0,-0.0,-0.0,0.07763163965346141,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.06411674682399796,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.003938569458925963,-0.0,-0.07311824273604096,-0.0,0.0,-0.5272421963382317,4.2088651141010525,-0.7695761756073652,-0.09926033046458381,0.0,-0.0,0.0,0.0,-0.0025157075976860207,-0.0,0.0,-0.0,-0.0,-0.0,-0.23591382951008577,0.0,-0.0,0.0,-0.1189628030783476,-0.0,-0.0,0.0,-0.0,0.0,0.20467808135482532,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.38527492089075566,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.08632688059607646,0.0,-0.0,-0.1846402916984152,-0.0,-0.04699465830246508,0.13745743105025388,-0.13460851504700763,-0.0,-0.0,-1.8807530000960675,-0.0
-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013011534213823376,-0.0,0.0,0.09318806827322892,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.060238300456963614,-0.0332019775946256,0.0,0.0,-0.0,-0.03594397059296407,0.0,-0.0,-0.42171591614237064,-0.0,-0.0,-0.25531424696444727,-0.0,-0.3731998235470805,0.0,-0.357383038866792,-0.7695761756073652,4.684541945112748,-0.05981742636252221,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0255895735241676,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.5703298800012016,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.00981587434517615,0.5320536883590646,-0.0,0.0,0.02769469769744072,0.138663091969459,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.05441928810589365,-0.0,0.0,-0.002280273830379846,-0.0,-2.0260005655750497
-0.04874081535601438,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.13425397878533182,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.05009629742359319,0.0,-0.08569486360093309,0.0,0.14281762643954607,-0.0,0.0,-0.0,0.0,0.0,0.019457113174408142,0.0,0.0,0.0,0.13961570373931112,0.0,0.0,0.0,0.0,-0.05556719670567504,-0.09926033046458381,-0.05981742636252221,2.224041321693021,-0.0,-0.08925900514622294,-0.0,0.0,-0.051188341135549195,-0.0,0.04078557153961936,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.11076558887673812,-0.0,-0.22870895221835527,0.0,0.0,0.0,0.0027487938943817486,-0.0,0.27943239827548466,-0.0,0.0,-0.0,-0.005475429713313262,0.0,-0.0,0.0,0.11509069826527744,0.08226621978919449,0.0,-0.0,0.0,-0.0,0.0,-0.2125053946392353,-0.0,0.016890104232968967,0.0,0.3189019646390325,-0.0,-0.0,-0.20544289835971083,-0.5844316558577937,-0.0
-0.0,-1.023712652667055,-0.23896569808126988,-0.0,-0.0,-0.0,-0.12379059034002007,-0.1434991933210336,-0.0,0.0,0.0,0.0,0.00844893087961637,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.1338407182101767,0.0,-0.0,0.0,0.0,0.0,-0.0,0.08464513712465467,0.0,0.0,-0.0,-0.01916156250233829,-0.0,0.02970790515496476,0.0,-0.006922699637676242,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,3.9001707873679865,-0.3724247091260472,-0.08969630676805922,-0.33282727854793415,-0.2655725897289684,-0.938239232370649,-0.2465211243641404,0.0502071387466442,0.0023548497744791813,0.0,0.0,0.0,0.08164230045197193,0.15683622882410236,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.2019765737719225,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.06228110478906193,0.0,-0.0,0.0,0.0,0.09513762962797677,0.007769640854541422,-0.0,-0.0,0.0,0.0,0.015622429601227776,-0.0,0.25073584510670893
-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.08605060803515951,0.0,-0.0,-0.13959446673557882,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.05312468233880839,0.007027047059774996,0.06829503338369462,0.0,0.0,0.0,0.0,-0.0,-0.0,0.19061669522322705,0.09720354604930491,0.0,0.0,0.0,0.05402584432605573,0.12540362513314973,-0.0,0.11387256415576502,0.0,-0.0,0.0,-0.0,0.0,-0.08925900514622294,-0.3724247091260472,2.472017486944084,-0.41296669646168066,0.0,-0.0,-0.5290014559139682,-0.0,-0.18157236926961468,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.15581977026055768,-0.0,-0.0,-0.32598464603254185,-0.21702698494516093,-0.1340406771451371,-0.05444643670111926,0.0,-0.14486496280193722,0.0,-0.0,-0.0,-0.0,-0.12558119583283467,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.017011993070076684,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
