2.215919495282764551e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.5,0.000000000000000000e+00.3,0.000000000000000000e+00.4,0.000000000000000000e+00.5,0.000000000000000000e+00.6,-0.000000000000000000e+00.6,-3.820328244637964943e-01,-0.000000000000000000e+00.7,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-5.107717925801673331e-02,-0.000000000000000000e+00.8,1.516266701109413584e-01,0.000000000000000000e+00.9,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,1.290213705630351149e-01,-0.000000000000000000e+00.11,0.000000000000000000e+00.10,-0.000000000000000000e+00.12,1.465352538773617153e-01,-0.000000000000000000e+00.13,-3.994978975824359790e-01,-0.000000000000000000e+00.14,0.000000000000000000e+00.11,1.829810242202675741e-02,-0.000000000000000000e+00.15,0.000000000000000000e+00.12,-1.644196380757926845e-01,0.000000000000000000e+00.13,0.000000000000000000e+00.14,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,1.487592114338366980e-02,-0.000000000000000000e+00.18,0.000000000000000000e+00.15,-0.000000000000000000e+00.19,0.000000000000000000e+00.16,-0.000000000000000000e+00.20,-2.003825568278930214e-01,-1.214262371530515222e-01,-8.191965980129488623e-01,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.17,-1.444317162322894532e-01,0.000000000000000000e+00.18,2.000043315631369958e-02,2.405461105019658652e-02,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,0.000000000000000000e+00.22,-0.000000000000000000e+00.24,0.000000000000000000e+00.23,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,0.000000000000000000e+00.24,1.895258527093769685e-02,0.000000000000000000e+00.25,-0.000000000000000000e+00.27,9.803099940214154984e-02,0.000000000000000000e+00.26,0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.28,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-1.378145352401778656e-01,-0.000000000000000000e+00.32,1.631093196088514441e-01,0.000000000000000000e+00.29,0.000000000000000000e+00.30,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,0.000000000000000000e+00.31,0.000000000000000000e+00.32,-0.000000000000000000e+00.35,0.000000000000000000e+00.33,0.000000000000000000e+00.34,-3.588959260518218182e-03,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,3.727820364068830383e-02,-0.000000000000000000e+00.38,-0.000000000000000000e+00.39,0.000000000000000000e+00.35,-5.958350234929180034e-02,-0.000000000000000000e+00.40
-0.0,0.0,0.17991365320170655,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.004434582145165022,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.08938392129453697,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.02070708678234181,-0.0,0.0,-0.0,-0.0,-0.0,2.584154499614355,-0.40548084666796885,-0.489544139703242,-0.0,-0.0,-0.21685826588931764,-0.48982545672665406,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.11677067045734384,0.0,-0.11342677519291249,-0.10895275573803168,-0.016409263786071594,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.02603509622469348,0.2030611528600072,0.0,0.0006036957824138585,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.04342378746777692,0.0,0.0,0.0,-0.024678518605380426,0.0,0.0,-0.0,-0.0,-0.0,-0.013995173323283813,-0.0,-1.0836576178377533,-0.0,0.0,-0.0,-0.0
0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03461018629284527,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2085354299048439,-0.0,-0.0707296508057342,-0.12909124661912072,-0.31801356824406773,-0.0,-0.0,-0.0,0.0,-0.0,-0.10943903007532112,0.0,-0.0,-0.0,-0.0,-0.3623131152610006,-0.40548084666796885,1.6321532300933392,-0.0,-0.0,-0.0,-0.0,-0.0,0.2705396163672632,0.09736998977667237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13374028755856993,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.014202326280048888,0.0,0.09803306146897804,0.0,0.0,0.0,0.021978796185266374,0.0,0.0,0.1144724725351666,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.2646124680241373,-0.0,-0.4531144806365336,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.8410569377056198,-0.0,-0.0,-0.489544139703242,-0.0,4.485004646475235,-0.5399782362162587,-1.110895916454966,-0.0,-0.048813451624599005,-0.0,0.0,-0.0,-0.0,0.22542042790296407,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026384829739355208,0.0,0.0,0.0,-0.0,0.0,-0.04371786401552928,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-1.3517279165214136,-0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.03516898573501547,0.0,0.2563982076034076,-0.0,-0.0,0.0,-0.0,0.0,-0.3019276355363027,-0.0,-0.0,0.0,-0.0,-0.3929286859584681,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.23627920895152585,0.0,-0.0,-0.05137664232662965,-0.33376243934551986,-0.9759477028748738,-0.0,-0.0,0.0,-0.0,0.0,-0.4644577345701712,0.0,-0.0,-0.0,-0.0,-0.5399782362162587,3.127693930703023,-0.10951694896311884,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.04222553248811588,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.3546897126702938,0.25126547650729486,0.11242124403336168,0.0,0.07478961379666227,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.11188984685344731,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.19339818176775153,0.0,-0.0
-0.0,0.0,0.0,0.022868609268018196,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.1997863666088772,-0.0,-0.0,-0.4326746742104882,0.0,0.0,0.0,-0.25851601242173167,-0.2167760850205445,-0.0,-0.03879275400719078,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05786024576700945,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-1.110895916454966,-0.10951694896311884,2.797718252563058,-0.054438771086534256,-0.4022576677759061,-0.0,0.21393042672368287,0.0,0.0,0.011329570810147828,0.0,0.10642883310257618,0.2884559324275248,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.036421410429561395,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.07119997277327138,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.04000842170442637,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.09408237854765433,-0.03814332404089716,-0.0,-0.0
-0.20038255682789305,0.0,-0.0,0.0,-0.0,-0.4297454693232808,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.05851397523155512,0.0,0.0,0.0,0.0,-0.0,-0.06593594131490049,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.2965006405945444,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.21685826588931764,-0.0,-0.0,0.0,-0.054438771086534256,4.418872701203576,-1.1412956888117458,-0.0,0.0,-0.0,0.0,0.0,-0.14815172048327788,0.0,0.0,0.0,-0.13271440649190147,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1062006241300121,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.12097712978526282,0.15053624671304236,0.1521639621377471,0.0,0.06130287359336159,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.029614046057111508,-0.0,0.0,-2.1506441144044364,-0.26706081017915834
-0.12142623715305152,0.0,0.0,-0.0,-0.0,-0.0,-0.08161903920766321,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.06628551479006724,0.0,0.0390406823026728,0.0,0.18152317385932007,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.20277563998760983,-0.0,-0.0,0.007028562970807417,-0.747435581646772,0.0,0.0,-0.48982545672665406,-0.0,-0.048813451624599005,-0.0,-0.4022576677759061,-1.1412956888117458,4.123463448065026,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.11249905894833095,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.09373866590555768,-0.0,0.16424555344584807,0.0,0.1829597883676589,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.2565639849252258,-0.05589229806793348,-0.0,-0.00109146973801112,-1.0603885643379776
-0.8191965980129488,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.2945781932951021,0.04755753114824961,-0.0,-0.0,-0.1187989921020035,-0.0,0.0,-0.0,0.0,-0.1734423501258496,-0.0,0.0,-0.0,-0.0,-0.0,0.17899747558911347,0.0,0.0,0.0,0.0,0.0,-0.00964982801578804,-0.0,0.0,0.10924750618859656,0.0,0.14502118950236215,-0.0,0.0,0.0,0.0,0.0,0.05608527954398083,-0.0,0.2705396163672632,-0.0,0.0,-0.0,-0.0,-0.0,2.16387249121273,-0.0,-0.4258074534787296,0.0,0.01954978746659281,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07567482616177172,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.23792647411369983,-0.0,0.0,0.0,0.0,0.0,-0.0,0.18835567258278388,-0.0,-0.0,0.0,-0.3010463613074323,-0.149946813231331,-0.0,-0.0,0.0,-0.04539209286809984,-0.0,-0.0,-0.0,-0.0
-0.0,-1.0526284779340127,-0.37939440818198633,-0.0,-0.23230923799047248,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.08711791577742417,0.000496976182714687,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.03692890166290591,0.0,-0.0,-0.0,0.0,-0.023546903776373623,0.0,0.0,0.09736998977667237,0.0,0.0,0.21393042672368287,0.0,0.0,-0.0,3.2843060381231366,-0.6800469193600192,-0.0,-0.3879972842040284,-0.05858652332441654,-0.5671404503575057,0.0,0.0,0.08355417948421225,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.011628887985887402,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0401442740052452,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
-0.0,-0.12274402600687404,-0.053820791641191856,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.44437176663299854,-0.0,-0.04258157029307783,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.4258074534787296,-0.6800469193600192,2.812366375367936,-0.220530160031192,-0.0,-0.055418007083703445,-0.1016134625328402,0.0,-0.0,-0.0,-0.0,-0.019221926131044377,-0.0,-0.0,-0.05773772369812553,-0.04883877696065824,-0.07538432568214844,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.11383092588130224,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.5583592160217195,-0.0,-0.24649290212866207,-0.0,-0.0,-0.027628512708047562,-0.0,0.0,-0.0,0.0
-0.0,-0.7817950058500092,-0.0,-1.5028381600807623,-1.2515715057458352,0.0,-0.02427911327461547,-0.2832405365119182,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0034704045723584535,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.3303621857588783,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.220530160031192,4.6940360217497465,-0.0,-0.0,-0.22783100658229383,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.04606888916881836,-0.17699891903866868,-0.02023968722451776,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.36397429815305166,-0.0,0.0,0.0
0.0,-0.22922354228190953,-0.6584185070055361,0.0,-0.5630761759675649,-1.7090959307770583,-0.0,-0.0,-0.2886005733416327,-0.0,-0.0,-0.019269249892412,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.15345496982718684,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.05632886152906533,-0.0,0.0,0.0,0.22542042790296407,0.0,0.011329570810147828,0.0,0.0,0.01954978746659281,-0.3879972842040284,-0.0,-0.0,4.227326520114737,-0.1448824291222483,-0.0,-0.25729585275256006,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.04400647752447168,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.08892547266266809,0.0,0.0,0.0,0.0,0.0
-0.14443171623228945,-0.0,-0.572008150819492,-0.0,-0.2169755167337921,-1.1070692935209396,-0.0,-0.0,-0.16998114493113692,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.02278766842254007,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.14815172048327788,0.0,-0.0,-0.05858652332441654,-0.055418007083703445,-0.0,-0.1448824291222483,2.7946700715462582,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.040210842055451286,-0.0,0.0,0.09298652665718163,-0.0,0.0,-0.019433058763396273,0.0,0.0,-0.0,-0.0,0.0,0.0,0.09576360810906849,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.2567469752273424,0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6706723876246464,-0.9145377797143373,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.10541230937245832,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.2553772105411447,0.0,0.0731858700922191,0.0,0.0,0.03023214493627593,0.0,0.0,0.0,0.02762408649291682,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.11677067045734384,0.0,0.0,0.0,0.10642883310257618,0.0,0.0,-0.0,-0.5671404503575057,-0.1016134625328402,-0.22783100658229383,-0.0,-0.0,3.1792975879513112,-0.0012166363327515352,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.5251497362098512,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.03192423472346935,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.09248851013506837,0.17384237279786197,0.0,-0.04387642105953825,0.0,-0.0,-0.0,0.0,-0.10773034758696463,0.0,0.0,0.0,0.0,0.0
0.020000433156313696,-0.0,-0.0,-0.2587665075622674,-0.10555397726566916,-0.0,-0.0,-1.5062285740370662,-1.4295676164096676,-0.1728660222876017,-0.37648958571944185,-0.0,-0.052411468312218816,-0.106404835844556,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.041644132361454075,0.0,-0.0,0.0,-0.0,-0.04977106499047381,0.0,0.03057440610300671,-0.0,0.0761652583718935,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.1645989485894778,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.2884559324275248,0.0,0.0,0.0,0.0,0.0,-0.0,-0.25729585275256006,-0.0,-0.0012166363327515352,4.370663126164126,-0.0,-0.0,-0.0,-0.0,-0.1930963294844972,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.048979159266422365,-0.0,-0.0,0.0,0.0,0.03262992776140424,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.17897442609634265,0.0
0.024054611050196583,0.0,0.18667653406877585,0.0,-0.0,-0.0,0.0,0.0,-0.002404145643110248,-0.38779201248263767,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.23542172981794243,0.0,0.06326249934257848,0.0,-0.0,0.0,0.06917622966965392,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0665699712478482,-0.13144397142482722,-0.0,0.0,0.0,0.0,-0.11342677519291249,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.293064652441294,-0.3278281303158125,-0.0,-0.0,0.0,-0.0,-0.0,-0.08910545058516128,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2700974226749768,-0.10476748440605382,-0.2819248802533153,-0.0,0.045868654930501726,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.014145843556058614,0.0,-0.1911501160389396,-0.46616220403203046,-0.25675833852002394,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.7074063897033298,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.3234051228729491,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.01016857055430112,0.0,-0.0,-0.0,0.1180060345432715,0.0,-0.10895275573803168,0.0,0.0,0.0,0.0,-0.13271440649190147,-0.0,0.0,0.08355417948421225,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.3278281303158125,2.9691313800942716,-1.5021765683638193,-0.03431804679025756,-0.040724781969497685,-0.18324029404842804,-0.0,-0.0,0.0,-0.016687651399182907,-0.0071113025257986155,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.20581890316555015,0.0,0.0,0.14586761544333465,0.1007090592219976,0.0,0.0,0.0424735875535536,-0.0,0.02078842285859531,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12978539214621487,0.0,-0.0,-0.0
0.0,-0.0,-0.0,-0.0,0.0,-0.14740470073202247,0.0,-0.0,-0.0,-0.0,-0.0,-0.5728807878079125,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.043120231470245865,0.0,-0.016409263786071594,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-1.5021765683638193,3.259336811834056,-0.0,-0.012265156456709048,-0.0,-0.0,-0.0,0.0,-0.2637669247054273,-0.0,0.054229363192853694,-0.0,-0.0,0.0,0.0,-0.25358619813780137,-0.6056450152375139,-0.0,-0.0,0.0,0.2272958689477889,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.00356531146975758,-0.0,0.0092060860769367,0.0,0.0,0.0,0.0,0.0,0.0,0.192201290049102,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.8441030871327805,-0.12617509493661982,-0.007379992694128409,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.2386915577443096,0.0,0.0,0.0,0.0,-0.0,0.0,0.20425218993091887,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.064116100456348,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.11249905894833095,-0.0,0.0,-0.019221926131044377,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03431804679025756,-0.0,2.8342922137090287,-0.9939965001244333,-0.0,-0.15586187366551643,-0.0,-0.0,-0.6468699157407074,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0880183528643025,-0.0,0.0,0.0,0.23575477434756212,-0.0,0.0,-0.0,0.0,0.03000263481433764,0.0,0.0,-0.0,-0.0,-0.29440136644587966,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.05156435271105164,-0.0,-0.0,-0.0,-0.18035473083310172,-0.7783808358261006,-0.0,-0.0,-0.10496734320289884,-0.0,-0.3495137962461886,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.1930963294844972,0.0,-0.040724781969497685,-0.012265156456709048,-0.9939965001244333,3.085725410330668,-0.34058754595917207,-0.02068584868543664,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11537625673538096,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.07300930121621353,-0.0,-0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.07064064582288612,-0.0,-0.12840636509882997,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.04222553248811588,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.18324029404842804,-0.0,-0.0,-0.34058754595917207,4.413161566521096,-1.2276167520403292,-0.7051717538339451,0.0,-1.5685399547064425,-0.0,0.0,-0.016155974153203367,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.3215347476953277,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.03847039604217154,0.0,0.0,0.20816175677436233,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4317615913503874,-0.33073428354096734,0.0,-0.0,-0.0,-0.023308912931473375,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.13380147527974595,0.0,-0.0,-0.0,-0.0,0.04379577166051842,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.22815519856368077,0.04181566298334182,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05773772369812553,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.15586187366551643,-0.02068584868543664,-1.2276167520403292,3.9475394893503815,-0.7721621307316217,0.0,-0.4182424026745972,-0.14706761715401873,-0.0,-0.2781091153342109,-0.0,-0.25787519394481406,0.0,-0.0,0.0,-0.0,-0.04132550577259893,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.19672726543643287,-0.08466342088814739,-0.07404117485374521,-0.0,-0.13994949520225675,-2.4379124621208046,-0.0,-0.0,0.0,-0.0,-0.0,-0.4992900438405573,0.0,-0.0,-0.0,-0.18303119121898104,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.05976782545098666,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.04883877696065824,-0.0,-0.0,-0.0,0.0,-0.0,-0.08910545058516128,-0.0,-0.0,-0.0,-0.0,-0.7051717538339451,-0.7721621307316217,5.382033223320227,0.026602869044256208,-0.0,-0.0,0.0,-0.16758322579816115,0.0,-0.06183686927859042,0.0,-0.0,-0.0,-0.0,-0.3560655464484295,0.0,-0.04760848318205446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010907143140165027,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
