0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.691608,0.814185,0.861527,0.891686,0.763299,0.753411,0.819052,0.858359,0.826857,0.79034,0.732925,0.740322,0.6980397,0.791318,0.900413,0.754256,0.819901,0.79357,0.793248,0.781518,0.741046,0.768444,0.879217,0.72733,0.834681,0.860085,0.906574,0.787344,0.839491,0.832114,0.788294,0.729036,0.705687,0.91512,0.76285,0.759526,0.848554,0.775693,0.782913,0.807282,0.795554,0.757048,0.73019,0.765472,0.787137,0.731895,0.82794,1.0,0.77027,0.788987,0.715588,0.730954,0.763279,0.869788,0.842118,0.814939,0.789347,0.814908,0.688452,0.817647,0.790724,0.810458,0.729899,0.879034,0.871002,0.765629,0.854333,0.731999,0.846553,0.782477,0.717725,0.70471,0.857982,0.730807,0.699495,0.785612,0.821634,0.86617,0.71351,0.816342,0.718437,0.816422,0.829185,0.7925963,0.790277,0.796629,0.714851,0.727903,0.699632,0.869209,0.757833,0.742921,0.7759662,0.828161,0.682722,0.732171,0.831095,0.870212,0.719541,0.753219
0.841693,0.814491,0.803611,0.742552,0.830496,0.806382,0.898469,0.720382,0.746116,0.837916,0.799634,0.766277,0.704233,0.765658,0.736492,0.810245,0.844699,0.797579,0.801435,0.795432,0.865541,0.80844,0.768212,0.826654,0.761919,0.793459,0.7404766,0.835671,0.881893,0.81968,0.864278,0.853952,0.774225,0.808963,0.758802,0.758004,0.838644,0.770804,0.852919,0.7966745,0.766148,0.71231,0.689656,0.852695,0.830866,0.72331,0.739907,0.77027,1.0,0.841735,0.859665,0.845213,0.839076,0.749542,0.842646,0.8507,0.738659,0.705085,0.746206,0.790869,0.7426,0.769053,0.781416,0.719873,0.696629,0.74761,0.828736,0.728644,0.76911,0.843414,0.867153,0.753195,0.7368513,0.779972,0.708919,0.801507,0.828275,0.789451,0.887738,0.830186,0.708177,0.862799,0.745761,0.754718,0.742318,0.779172,0.825183,0.73933,0.781011,0.898918,0.7034022,0.815501,0.854696,0.819361,0.824479,0.856739,0.707339,0.722343,0.939663,0.83971
0.860502,0.853252,0.886924,0.824613,0.785085,0.890187,0.833501,0.81965,0.798623,0.868149,0.853499,0.779641,0.728862,0.759509,0.834446,0.87179,0.867882,0.898843,0.838159,0.865029,0.868801,0.850316,0.675972,0.86748,0.878342,0.808464,0.818782,0.808473,0.904663,0.727436,0.792002,0.905297,0.827678,0.876692,0.699345,0.908946,0.906688,0.788699,0.734984,0.861906,0.885394,0.865435,0.732515,0.764912,0.831758,0.709894,0.67346,0.788987,0.841735,1.0,0.843469,0.7831914,0.850718,0.79101,0.870663,0.898258,0.845943,0.798598,0.756415,0.867696,0.819104,0.761516,0.748112,0.809997,0.81866,0.830992,0.840235,0.833311,0.832543,0.843425,0.804135,0.765535,0.839726,0.810412,0.79027,0.852343,0.838927,0.823044,0.839079,0.835699,0.893491,0.846088,0.815038,0.814794,0.806136,0.793351,0.833501,0.770449,0.914159,0.871371,0.748682,0.797626,0.832625,0.887821,0.843973,0.839499,0.692214,0.687169,0.857749,0.941345
0.911631,0.816853,0.802294,0.795847,0.855506,0.805433,0.862873,0.8098342,0.847689,0.848684,0.86076,0.664874,0.738918,0.764042,0.739413,0.788687,0.821426,0.774434,0.836462,0.803815,0.865101,0.757874,0.785119,0.830334,0.841483,0.870071,0.804819,0.906045,0.860682,0.77977,0.941613,0.892569,0.774858,0.807108,0.765536,0.77897,0.778047,0.7518444,0.932931,0.861463,0.764579,0.739486,0.664103,0.88586,0.90492,0.865869,0.718483,0.715588,0.859665,0.843469,1.0,0.88123,0.923931,0.852001,0.795811,0.790801,0.853735,0.859119,0.817211,0.910243,0.867651,0.793188,0.795597,0.756998,0.6583,0.837179,0.866111,0.728917,0.775907,0.799257,0.876302,0.721972,0.843553,0.79249,0.878327,0.930571,0.880918,0.814241,0.826113,0.857738,0.772412,0.817206,0.860905,0.734877,0.789285,0.747145,0.86183,0.886812,0.770492,0.85995,0.877944,0.928551,0.87353,0.879311,0.837756,0.924927,0.780402,0.767171,0.81808,0.874223
0.942651,0.949891,0.872785,0.720459,0.793077,0.803123,0.919033,0.759891,0.736826,0.775034,0.81164,0.704867,0.672195,0.731261,0.779084,0.882019,0.794325,0.805759,0.776688,0.85526,0.925332,0.781568,0.760195,0.833483,0.796862,0.836268,0.697542,0.844347,0.815346,0.793923,0.80684,0.834663,0.822632,0.7593441,0.730002,0.718216,0.699172,0.7765987,0.887176,0.832764,0.766359,0.76753,0.70917,0.795778,0.820538,0.788114,0.731015,0.730954,0.845213,0.7831914,0.88123,1.0,0.934857,0.737362,0.891316,0.761288,0.816781,0.7208615,0.802187,0.833889,0.808795,0.847591,0.707142,0.843335,0.768906,0.844763,0.900087,0.735003,0.763877,0.78816,0.932568,0.749198,0.845132,0.85943,0.767217,0.853073,0.872026,0.83692,0.887572,0.801181,0.706881,0.770255,0.841763,0.809584,0.796707,0.769589,0.776716,0.824388,0.7571792,0.741717,0.6863885,0.835329,0.801328,0.86508,0.794182,0.883565,0.768958,0.787492,0.806142,0.823664
0.892213,0.913428,0.860436,0.769184,0.819434,0.771544,0.898028,0.829814,0.793012,0.83044,0.819027,0.693122,0.75013,0.791304,0.799853,0.890903,0.864811,0.797049,0.840173,0.801066,0.934932,0.781154,0.793349,0.853074,0.800325,0.863942,0.765558,0.865522,0.862886,0.837059,0.857144,0.89501,0.811034,0.848888,0.749649,0.781073,0.79327,0.712778,0.878308,0.920112,0.763357,0.6856067,0.637611,0.8067042,0.8306715,0.823029,0.770696,0.763279,0.839076,0.850718,0.923931,0.934857,1.0,0.770994,0.879837,0.81216,0.828305,0.785314,0.767959,0.870622,0.832913,0.803708,0.751512,0.849358,0.7773,0.909382,0.920146,0.741265,0.800992,0.789037,0.92941,0.728787,0.91917,0.825879,0.799883,0.897023,0.88445,0.898644,0.89408,0.867992,0.782782,0.783951,0.855833,0.759226,0.742363,0.686941,0.831792,0.823782,0.779052,0.800802,0.785678,0.823924,0.805909,0.859984,0.774413,0.868599,0.75268,0.802693,0.797981,0.857786
0.771514,0.773912,0.791016,0.977754,0.884039,0.788745,0.736806,0.919386,0.898854,0.852957,0.792431,0.7352962,0.727482,0.765878,0.883784,0.717038,0.754408,0.739268,0.779898,0.7413915,0.723635,0.708615,0.825736,0.783988,0.824348,0.807622,0.877606,0.84798,0.799461,0.794195,0.821301,0.738719,0.72262,0.817913,0.695116,0.797363,0.762318,0.741518,0.789507,0.788906,0.78628,0.773415,0.730641,0.7685,0.860281,0.77943,0.76299,0.869788,0.749542,0.79101,0.852001,0.737362,0.770994,1.0,0.798051,0.760875,0.918397,0.910388,0.730322,0.859142,0.796603,0.776185,0.78898,0.799322,0.752803,0.757096,0.836859,0.72395,0.768286,0.703514,0.701638,0.695579,0.838576,0.723067,0.772199,0.838498,0.811229,0.847506,0.71402,0.800507,0.79301,0.75574,0.779666,0.788766,0.769299,0.742981,0.806804,0.84137,0.766979,0.859859,0.79318,0.874154,0.803078,0.874781,0.737539,0.850652,0.821566,0.830043,0.708492,0.828803
0.835418,0.955104,0.965043,0.835887,0.87627,0.80816,0.897571,0.842499,0.768552,0.80621,0.744614,0.6899,0.649373,0.692731,0.886439,0.905332,0.806146,0.909693,0.807291,0.899694,0.898353,0.844718,0.758466,0.797461,0.816992,0.817937,0.763027,0.77668,0.843962,0.742728,0.787386,0.830189,0.825708,0.854208,0.671567,0.812128,0.764839,0.881385,0.743556,0.814155,0.799585,0.733288,0.668926,0.827628,0.857224,0.757832,0.807661,0.842118,0.842646,0.870663,0.795811,0.891316,0.879837,0.798051,1.0,0.886549,0.86027,0.767732,0.745293,0.792219,0.736132,0.767334,0.634632,0.868173,0.869387,0.822561,0.884422,0.691754,0.796237,0.852535,0.861384,0.768396,0.855722,0.823836,0.683158,0.797596,0.818168,0.867994,0.863317,0.863333,0.751838,0.772441,0.834076,0.787531,0.721996,0.718778,0.717371,0.702751,0.849865,0.792294,0.668544,0.808657,0.772384,0.875976,0.774809,0.850155,0.763318,0.764943,0.85191,0.818086
0.822567,0.80982,0.9405,0.799469,0.757489,0.912036,0.816306,0.81402,0.780355,0.810409,0.806905,0.732495,0.735824,0.742755,0.821839,0.901861,0.847842,0.898844,0.785573,0.806823,0.792591,0.775964,0.702993,0.779586,0.869583,0.827026,0.766381,0.767876,0.809237,0.74016,0.765251,0.849962,0.840593,0.788997,0.703993,0.80828,0.819402,0.880391,0.761423,0.856305,0.820976,0.783826,0.749217,0.768227,0.821156,0.704251,0.747404,0.814939,0.8507,0.898258,0.790801,0.761288,0.81216,0.760875,0.886549,1.0,0.795839,0.751118,0.819838,0.837674,0.780419,0.783848,0.674736,0.776126,0.812444,0.81489,0.828279,0.776032,0.840537,0.753281,0.751832,0.711886,0.824317,0.812803,0.74564,0.838795,0.789488,0.839526,0.803925,0.803759,0.755327,0.804124,0.814735,0.800535,0.757798,0.839949,0.6892339,0.716417,0.815141,0.859761,0.651497,0.745894,0.783552,0.843681,0.749071,0.812508,0.742237,0.741479,0.84631,0.862356
0.855691,0.843634,0.85393,0.889803,0.906545,0.799794,0.766759,0.93264,0.908846,0.839562,0.804126,0.711674,0.743785,0.678607,0.824266,0.805995,0.748661,0.772275,0.717093,0.804145,0.757174,0.778194,0.72195,0.805044,0.860387,0.812506,0.782229,0.795933,0.770653,0.737926,0.800509,0.810923,0.823641,0.795028,0.701319,0.828452,0.785497,0.829616,0.74616,0.781313,0.802232,0.827869,0.730775,0.788692,0.85785,0.758035,0.749481,0.789347,0.738659,0.845943,0.853735,0.816781,0.828305,0.918397,0.86027,0.795839,1.0,0.910693,0.731145,0.864913,0.809311,0.785907,0.709507,0.760119,0.7098394,0.760807,0.861257,0.6978,0.722106,0.753923,0.726491,0.731753,0.835501,0.774354,0.769681,0.832299,0.765979,0.842501,0.731605,0.830896,0.818595,0.742128,0.796082,0.763392,0.73309,0.705986,0.798397,0.785135,0.839439,0.805855,0.726334,0.877536,0.797725,0.906836,0.804932,0.869213,0.799212,0.809741,0.760366,0.871278
0.807579,0.776741,0.759501,0.860028,0.853464,0.810212,0.707428,0.950743,0.942642,0.782777,0.849941,0.727148,0.710648,0.718426,0.807355,0.6603932,0.747437,0.722036,0.725773,0.753375,0.701182,0.812479,0.768996,0.763672,0.853684,0.7991,0.824432,0.792668,0.837308,0.762617,0.836576,0.828535,0.687383,0.842634,0.7433066,0.794343,0.78181,0.705773,0.752491,0.7215838,0.819877,0.812738,0.795357,0.80341,0.853842,0.770262,0.785247,0.814908,0.705085,0.798598,0.859119,0.7208615,0.785314,0.910388,0.767732,0.751118,0.910693,1.0,0.765297,0.906843,0.858517,0.752928,0.74382,0.786139,0.752217,0.74348,0.80428,0.731319,0.721319,0.709796,0.665395,0.70914,0.86404,0.729148,0.798192,0.861817,0.800018,0.842407,0.643429,0.881452,0.812588,0.762415,0.799263,0.760931,0.776214,0.730201,0.781985,0.79619,0.737868,0.844682,0.787549,0.840584,0.840373,0.870705,0.786413,0.839966,0.81961,0.861859,0.725265,0.851611
0.897266,0.761139,0.8055,0.719083,0.714292,0.817021,0.712531,0.747113,0.70468,0.737087,0.825594,0.772294,0.703101,0.793991,0.716791,0.795117,0.697738,0.800321,0.661884,0.80439,0.773521,0.676068,0.805841,0.699465,0.747186,0.792017,0.712195,0.798717,0.708103,0.742298,0.783576,0.786582,0.801841,0.657267,0.672044,0.764249,0.694119,0.787917,0.820687,0.791086,0.666944,0.620885,0.760867,0.820964,0.875498,0.842421,0.800492,0.688452,0.746206,0.756415,0.817211,0.802187,0.767959,0.730322,0.745293,0.819838,0.731145,0.765297,1.0,0.871273,0.838406,0.785878,0.725199,0.822928,0.778716,0.806749,0.712581,0.817316,0.815395,0.6639488,0.780203,0.598237,0.798175,0.695801,0.886485,0.892315,0.815847,0.806285,0.729294,0.76416,0.645502,0.669364,0.800363,0.732841,0.789735,0.867496,0.649722,0.827779,0.736221,0.744309,0.754593,0.705304,0.757803,0.728436,0.6840108,0.86159,0.806266,0.847966,0.7220599,0.713592
0.906352,0.789291,0.839647,0.818998,0.797314,0.842706,0.777957,0.859971,0.846447,0.867643,0.881348,0.786454,0.785217,0.852896,0.773586,0.809393,0.835974,0.826563,0.767626,0.822577,0.814549,0.802994,0.830906,0.812923,0.8869,0.906449,0.876345,0.908903,0.873854,0.811382,0.838456,0.882029,0.80422,0.833727,0.759081,0.843125,0.830776,0.782056,0.857165,0.859885,0.841514,0.795621,0.793482,0.823803,0.918234,0.806149,0.830371,0.817647,0.790869,0.867696,0.910243,0.833889,0.870622,0.859142,0.792219,0.837674,0.864913,0.906843,0.871273,1.0,0.959153,0.862099,0.821732,0.820253,0.74675,0.846751,0.827837,0.847872,0.849818,0.723143,0.796113,0.712042,0.916875,0.7835,0.875924,0.965144,0.888924,0.8691302,0.745301,0.81964,0.837249,0.799598,0.888451,0.824251,0.794468,0.805415,0.792957,0.890639,0.798453,0.863976,0.821242,0.816976,0.853398,0.853954,0.748774,0.898044,0.846624,0.88197,0.746384,0.865573
0.874451,0.753534,0.78131,0.7508903,0.750904,0.793974,0.731941,0.794371,0.817102,0.842287,0.828487,0.768534,0.733364,0.800486,0.7002545,0.760461,0.770782,0.762555,0.699575,0.775846,0.757418,0.754833,0.798533,0.744826,0.871787,0.867959,0.830032,0.867781,0.827564,0.764924,0.790849,0.827449,0.759677,0.798645,0.708192,0.764659,0.773559,0.73119,0.811086,0.810207,0.778881,0.753774,0.776386,0.78573,0.858841,0.849697,0.802634,0.790724,0.7426,0.819104,0.867651,0.808795,0.832913,0.796603,0.736132,0.780419,0.809311,0.858517,0.838406,0.959153,1.0,0.835944,0.772929,0.776754,0.715483,0.805625,0.797919,0.804991,0.828304,0.672012,0.746717,0.68002,0.851798,0.770344,0.92788,0.923668,0.839109,0.82676166,0.685754,0.797058,0.765741,0.738766,0.857443,0.767536,0.784827,0.780699,0.72064,0.870134,0.736386,0.812484,0.877182,0.768603,0.823333,0.793166,0.716187,0.868755,0.830903,0.875409,0.705787,0.814387
0.819198,0.818106,0.820539,0.768828,0.68682,0.776455,0.7956147,0.76017,0.756597,0.765425,0.752377,0.789,0.74287,0.750385,0.770908,0.818698,0.775688,0.755417,0.663862,0.820953,0.78621,0.690277,0.768229,0.775993,0.811148,0.867933,0.785192,0.759087,0.781016,0.769177,0.710097,0.72512,0.779717,0.755473,0.73462,0.735407,0.763989,0.73976,0.828879,0.830003,0.793917,0.772867,0.792327,0.681651,0.747348,0.6988034,0.725583,0.810458,0.769053,0.761516,0.793188,0.847591,0.803708,0.776185,0.767334,0.783848,0.785907,0.752928,0.785878,0.862099,0.835944,1.0,0.6836108,0.819943,0.744587,0.790193,0.822213,0.7014382,0.785334,0.658971,0.758723,0.684912,0.808273,0.750205,0.757334,0.865003,0.818325,0.797167,0.774858,0.687677,0.713823,0.729936,0.818913,0.908548,0.786599,0.781409,0.731375,0.789244,0.711797,0.797328,0.690617,0.767073,0.784098,0.832451,0.622992,0.759332,0.7864,0.813371,0.720062,0.832793
0.747926,0.644654,0.634673,0.771734,0.740551,0.708699,0.691252,0.71003,0.750162,0.7717426,0.861571,0.768077,0.868897,0.89972,0.700393,0.655642,0.859795,0.676146,0.777637,0.631492,0.772675,0.733049,0.894483,0.777365,0.745278,0.774217,0.84459,0.897196,0.821006,0.899444,0.760169,0.782848,0.681107,0.803865,0.760883,0.725156,0.850341,0.5436437,0.795165,0.753277,0.685565,0.681512,0.730348,0.686617,0.809907,0.642983,0.780644,0.729899,0.781416,0.748112,0.795597,0.707142,0.751512,0.78898,0.634632,0.674736,0.709507,0.74382,0.725199,0.821732,0.772929,0.6836108,1.0,0.752649,0.704039,0.722301,0.742086,0.84057,0.770438,0.719257,0.795575,0.705409,0.793425,0.697461,0.6976145,0.815191,0.874535,0.820957,0.701444,0.725368,0.730574,0.735979,0.746516,0.648574,0.769183,0.774688,0.865672,0.831378,0.682516,0.803657,0.70109,0.726058,0.7640156,0.715527,0.765547,0.742628,0.683259,0.716163,0.634978,0.740148
0.835594,0.914226,0.873893,0.834559,0.787385,0.744091,0.830646,0.840842,0.745443,0.7122427,0.749987,0.798922,0.74208,0.861277,0.942497,0.847411,0.829916,0.845012,0.8034,0.865367,0.883362,0.802968,0.88761,0.771697,0.746126,0.872211,0.835484,0.783039,0.85848,0.775096,0.719439,0.783532,0.776754,0.855855,0.662623,0.841731,0.792479,0.748091,0.742794,0.833078,0.755688,0.712353,0.741405,0.716512,0.815992,0.797481,0.846994,0.879034,0.719873,0.809997,0.756998,0.843335,0.849358,0.799322,0.868173,0.776126,0.760119,0.786139,0.822928,0.820253,0.776754,0.819943,0.752649,1.0,0.937063,0.878033,0.850115,0.844325,0.892809,0.749022,0.849279,0.651226,0.909026,0.749569,0.765625,0.830073,0.885285,0.870012,0.799673,0.813905,0.75875,0.708761,0.848761,0.815091,0.7651404,0.7225123,0.736083,0.781527,0.775486,0.804586,0.679032,0.7043345,0.746413,0.8035386,0.610453,0.758176,0.811154,0.865878,0.67347,0.793016
0.746742,0.861199,0.888418,0.811771,0.752625,0.746598,0.757196,0.796367,0.744231,0.714594,0.672044,0.789184,0.732426,0.825257,0.904435,0.80986,0.789819,0.883391,0.745497,0.838741,0.842661,0.800929,0.82662,0.762627,0.749161,0.784479,0.796122,0.690477,0.817666,0.727063,0.665776,0.738308,0.7393129,0.825407,0.691136,0.82538,0.805573,0.766873,0.633527,0.789697,0.769584,0.703039,0.697492,0.670012,0.743069,0.704752,0.833711,0.871002,0.696629,0.81866,0.6583,0.768906,0.7773,0.752803,0.869387,0.812444,0.7098394,0.752217,0.778716,0.74675,0.715483,0.744587,0.704039,0.937063,1.0,0.845523,0.798442,0.798679,0.866755,0.773774,0.793263,0.628698,0.841358,0.714842,0.662549,0.754861,0.81825,0.811397,0.737862,0.774433,0.737524,0.706047,0.789661,0.747424,0.7203,0.724002,0.707802,0.696398,0.760897,0.793624,0.602328,0.63288,0.668589,0.757755,0.615154,0.705019,0.750123,0.813502,0.689749,0.772745
0.852757,0.833693,0.847203,0.778644,0.740647,0.774182,0.758598,0.824616,0.695024,0.752842,0.765098,0.791522,0.747473,0.865332,0.79664,0.866371,0.770632,0.83564,0.804189,0.804716,0.893513,0.732395,0.763224,0.865928,0.746496,0.77769,0.792415,0.760598,0.793668,0.764213,0.769648,0.852858,0.833735,0.747552,0.6722541,0.80252,0.748812,0.717784,0.783154,0.93446,0.802102,0.6945275,0.684709,0.711477,0.802153,0.824259,0.787476,0.765629,0.74761,0.830992,0.837179,0.844763,0.909382,0.757096,0.822561,0.81489,0.760807,0.74348,0.806749,0.846751,0.805625,0.790193,0.722301,0.878033,0.845523,1.0,0.794468,0.815705,0.880219,0.712481,0.878961,0.710718,0.922421,0.697463,0.786711,0.844491,0.828423,0.85474,0.828754,0.748512,0.780322,0.747598,0.787291,0.803588,0.662761,0.697128,0.762194,0.768475,0.760062,0.7437555,0.736282,0.706805,0.673544,0.772895,0.695585,0.777357,0.791761,0.815012,0.710664,0.805968
0.824097,0.928864,0.885608,0.827197,0.825706,0.798043,0.916921,0.838327,0.83827,0.849206,0.817736,0.708751,0.763488,0.749688,0.847969,0.857459,0.890369,0.778434,0.839452,0.786818,0.856526,0.776467,0.808986,0.860016,0.864307,0.919033,0.77338,0.87521,0.842515,0.827367,0.799822,0.824215,0.744264,0.86933,0.736727,0.769857,0.827815,0.7713332,0.832364,0.846301,0.780759,0.77038,0.645206,0.784831,0.818591,0.81103,0.753348,0.854333,0.828736,0.840235,0.866111,0.900087,0.920146,0.836859,0.884422,0.828279,0.861257,0.80428,0.712581,0.827837,0.797919,0.822213,0.742086,0.850115,0.798442,0.794468,1.0,0.706136,0.798635,0.78529,0.834882,0.74476,0.850762,0.832663,0.754847,0.857235,0.873128,0.849651,0.828381,0.878907,0.73341,0.790204,0.895762,0.777889,0.805264,0.6990633,0.797513,0.821201,0.763337,0.868482,0.739661,0.869123,0.831406,0.939803,0.80332,0.842211,0.807759,0.816258,0.795984,0.890645
0.838635,0.712517,0.741963,0.741055,0.661158,0.812415,0.659398,0.7236935,0.676096,0.756429,0.823556,0.851731,0.782366,0.906694,0.757828,0.737272,0.783792,0.779797,0.755848,0.76327,0.741144,0.761291,0.800438,0.740757,0.758051,0.78393,0.766594,0.829188,0.758406,0.779871,0.68885,0.800931,0.778012,0.757532,0.721385,0.823052,0.828338,0.702425,0.756244,0.779083,0.737844,0.726764,0.831519,0.701262,0.804237,0.69197,0.749008,0.731999,0.728644,0.833311,0.728917,0.735003,0.741265,0.72395,0.691754,0.776032,0.6978,0.731319,0.817316,0.847872,0.804991,0.7014382,0.84057,0.844325,0.798679,0.815705,0.706136,1.0,0.869065,0.695641,0.753227,0.701506,0.852673,0.69185,0.789783,0.80987,0.801256,0.7821161,0.629062,0.713489,0.759996,0.768771,0.803335,0.74036,0.763736,0.800361,0.6623563,0.787747,0.776051,0.773169,0.675589,0.598772,0.755642,0.70192,0.711879,0.7641,0.706823,0.775938,0.689863,0.753345
0.804387,0.797552,0.870196,0.775368,0.714726,0.756512,0.790559,0.769313,0.715996,0.733031,0.747639,0.776733,0.77535,0.904437,0.804536,0.840877,0.868573,0.880119,0.872683,0.803332,0.827973,0.797894,0.819285,0.751763,0.807835,0.877831,0.855156,0.810673,0.817965,0.763012,0.76895,0.81392,0.772213,0.806741,0.769758,0.808906,0.821751,0.780765,0.812948,0.876149,0.773291,0.709422,0.692201,0.741423,0.812427,0.778597,0.75463,0.846553,0.76911,0.832543,0.775907,0.763877,0.800992,0.768286,0.796237,0.840537,0.722106,0.721319,0.815395,0.849818,0.828304,0.785334,0.770438,0.892809,0.866755,0.880219,0.798635,0.869065,1.0,0.768251,0.802238,0.6454856,0.853836,0.702942,0.807064,0.854716,0.865528,0.79516,0.7509185,0.754644,0.728015,0.812499,0.876889,0.815594,0.720543,0.7245437,0.725474,0.747586,0.741312,0.835217,0.735673,0.68276,0.764336,0.799723,0.680236,0.742306,0.739348,0.784572,0.684331,0.7902
0.750437,0.8236,0.790126,0.718298,0.7719931,0.708345,0.86773,0.688016,0.71907,0.792549,0.700945,0.645329,0.689332,0.690169,0.764385,0.738278,0.785555,0.876542,0.836518,0.845542,0.873675,0.887731,0.686555,0.733835,0.744002,0.719971,0.764293,0.759504,0.853464,0.664163,0.805844,0.765808,0.690288,0.827797,0.839645,0.733296,0.808704,0.785739,0.757285,0.714725,0.732318,0.711291,0.583635,0.811274,0.750536,0.666129,0.672789,0.782477,0.843414,0.843425,0.799257,0.78816,0.789037,0.703514,0.852535,0.753281,0.753923,0.709796,0.6639488,0.723143,0.672012,0.658971,0.719257,0.749022,0.773774,0.712481,0.78529,0.695641,0.768251,1.0,0.866746,0.7222786,0.718274,0.775914,0.633943,0.737119,0.815177,0.696773,0.834746,0.795048,0.747595,0.844564,0.784216,0.677416,0.697472,0.706931,0.849068,0.6555291,0.765114,0.746303,0.698875,0.802225,0.788485,0.751714,0.83917,0.783196,0.639349,0.645092,0.800575,0.795476
0.88884,0.896393,0.821469,0.695641,0.7622758,0.742601,0.895662,0.691527,0.665847,0.767377,0.792509,0.747966,0.7308526,0.803536,0.782016,0.85501,0.839525,0.830899,0.846905,0.837555,0.984222,0.811407,0.800541,0.867235,0.709555,0.793164,0.755347,0.85673,0.859332,0.779552,0.833465,0.854613,0.830029,0.788941,0.750557,0.757851,0.756892,0.740584,0.867256,0.853704,0.755468,0.667444,0.650387,0.793979,0.830617,0.785647,0.764787,0.717725,0.867153,0.804135,0.876302,0.932568,0.92941,0.701638,0.861384,0.751832,0.726491,0.665395,0.780203,0.796113,0.746717,0.758723,0.795575,0.849279,0.793263,0.878961,0.834882,0.753227,0.802238,0.866746,1.0,0.765004,0.834345,0.788304,0.722257,0.834096,0.908872,0.815483,0.940438,0.783962,0.740944,0.783293,0.796372,0.738598,0.746514,0.729823,0.853684,0.806067,0.794164,0.752171,0.70581,0.793807,0.761835,0.799258,0.792824,0.838036,0.744742,0.735161,0.786423,0.790155
0.727486,0.729889,0.728802,0.695406,0.62078,0.784775,0.77219,0.657393,0.707137,0.734882,0.774564,0.698238,0.648554,0.668312,0.731473,0.69058,0.741557,0.6877581,0.801925,0.696476,0.76119,0.8101046,0.599554,0.811472,0.825165,0.707119,0.709545,0.733389,0.769871,0.717135,0.69764,0.802611,0.757172,0.768622,0.674925,0.715913,0.746282,0.772828,0.715486,0.680739,0.839521,0.768422,0.759777,0.677082,0.721861,0.667203,0.6584086,0.70471,0.753195,0.765535,0.721972,0.749198,0.728787,0.695579,0.768396,0.711886,0.731753,0.70914,0.598237,0.712042,0.68002,0.684912,0.705409,0.651226,0.628698,0.710718,0.74476,0.701506,0.6454856,0.7222786,0.765004,1.0,0.711401,0.795368,0.596721,0.693878,0.738947,0.724748,0.755591,0.748556,0.760781,0.831243,0.730018,0.760051,0.713598,0.717563,0.741699,0.706495,0.760381,0.6171559,0.629348,0.763059,0.784372,0.763681,0.824376,0.784454,0.751845,0.632663,0.748522,0.700652
0.863324,0.849397,0.862228,0.846683,0.804293,0.798214,0.780909,0.913225,0.803776,0.819867,0.7984808,0.779462,0.759091,0.878814,0.852428,0.843532,0.815857,0.796927,0.786049,0.781762,0.855428,0.774242,0.854246,0.809753,0.807691,0.867239,0.832726,0.82786,0.854004,0.841329,0.808597,0.875476,0.808576,0.859536,0.702707,0.831967,0.8054,0.731663,0.79792,0.897959,0.788445,0.712028,0.731297,0.798627,0.882987,0.784346,0.861655,0.857982,0.7368513,0.839726,0.843553,0.845132,0.91917,0.838576,0.855722,0.824317,0.835501,0.86404,0.798175,0.916875,0.851798,0.808273,0.793425,0.909026,0.841358,0.922421,0.850762,0.852673,0.853836,0.718274,0.834345,0.711401,1.0,0.760846,0.785133,0.892776,0.858783,0.959735,0.761368,0.843388,0.79671,0.757045,0.853856,0.775235,0.708004,0.724734,0.750247,0.802862,0.761884,0.820508,0.749575,0.715197,0.742369,0.786425,0.682439,0.827361,0.804774,0.886917,0.719076,0.786912
0.825278,0.821528,0.787088,0.741197,0.745092,0.841975,0.869829,0.72398,0.816032,0.782375,0.78066,0.662141,0.654012,0.6563662,0.817352,0.797989,0.845671,0.746698,0.772805,0.722238,0.784723,0.826585,0.720133,0.697667,0.89183,0.799265,0.745282,0.812699,0.83359,0.76702,0.762449,0.810132,0.782514,0.852995,0.723941,0.73417,0.785705,0.800863,0.800915,0.733446,0.697473,0.742574,0.712123,0.760929,0.772303,0.693187,0.643737,0.730807,0.779972,0.810412,0.79249,0.85943,0.825879,0.723067,0.823836,0.812803,0.774354,0.729148,0.695801,0.7835,0.770344,0.750205,0.697461,0.749569,0.714842,0.697463,0.832663,0.69185,0.702942,0.775914,0.788304,0.795368,0.760846,1.0,0.741598,0.787429,0.7730435,0.804799,0.811776,0.847665,0.729935,0.759069,0.803512,0.733792,0.832526,0.785804,0.6619143,0.7964,0.766646,0.775557,0.698716,0.792395,0.873298,0.838015,0.787674,0.852449,0.69473,0.696055,0.782825,0.796472
